V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0.21512,-0.39476,0.06693,1.48029,0.43565,-0.02498,0.18941,-1.35522,-0.29851,0.81714,-1.59381,0.35145,-0.47481,-0.83719,-10.3928,-2.16518,-1.82389,-4.79998,-3.57045,-2.36657,18.42199,less than 1.087409
-0.18485,-0.24615,-0.09871,1.62439,-0.01098,-0.11148,0.27659,1.08315,0.39735,-0.63098,-0.43097,-0.14278,0.55981,-1.94149,0.46919,10.1923,-8.39176,20.6842,-0.68998,1.54792,-8.70114,greater than 25.825956
0.09915,-0.39238,-0.02053,1.44236,0.25937,0.06519,0.17618,-1.62993,-0.17862,1.37081,-2.37024,0.44921,0.13667,0.54828,-14.2214,3.99195,-6.45481,-10.4765,0.87159,-3.74548,13.46319,between 1.087409 and 12.865976
-0.03518,-0.34121,0.08098,1.51421,0.45722,-0.18739,0.38516,-0.46016,-0.08065,0.61019,1.63027,0.17715,-0.32332,-1.33861,-5.93617,-1.429,-2.98185,-15.3029,-2.91191,0.85919,-22.1992,less than 1.087409
0.45922,-0.36539,0.10825,1.68322,-0.07737,0.12767,-0.02654,1.49698,-0.44728,0.94328,-0.76888,-0.11616,0.554,-0.93542,-1.93446,6.38291,-11.4113,-2.64658,3.63046,-1.11065,-10.4882,between 1.087409 and 12.865976
-0.47059,-0.56482,-0.10088,1.93678,0.52825,-0.03231,0.20952,-2.62824,-0.24453,-0.37519,-2.12963,-0.63433,0.49394,0.61864,12.0212,-7.38072,-5.61539,18.3378,-4.69171,-3.38192,17.6891,between 1.087409 and 12.865976
0.35059,-0.47472,0.02219,1.27189,0.04919,0.14638,0.17989,1.79949,0.12983,-0.52949,0.76829,0.35196,-0.04727,-0.74392,9.46398,0.93615,-8.96648,-22.8382,1.35622,-0.7459,-15.3553,greater than 25.825956
0.04592,-0.31714,0.03735,1.65125,-0.04673,0.09095,-0.06151,-0.44581,-0.11668,0.83569,1.46785,-0.48871,-0.29224,1.24381,-7.37864,-9.99023,3.44524,-12.8199,-1.62961,2.69442,-0.68063,less than 1.087409
0.13925,-0.42754,-0.05855,1.45714,0.44589,-0.21924,0.27351,-2.23455,0.39966,-0.18718,-1.74032,-0.45092,0.52835,-0.67632,6.59819,-5.31225,-4.77621,19.4449,-0.97983,0.87169,10.4648,between 1.087409 and 12.865976
-0.48895,-0.37258,-0.14489,2.03211,0.49135,0.04442,0.38498,-1.04895,-0.63443,0.915,-0.89215,0.29711,0.12058,-2.05546,10.3642,5.89136,-0.90478,4.61149,-5.27319,-2.36722,9.78049,less than 1.087409
-0.19319,-0.24551,0.10339,1.65449,-0.08039,-0.20034,0.25106,-0.37569,0.36649,0.70428,2.11137,-0.56638,-0.19585,1.40617,-1.58485,-4.47419,-3.45242,-14.4098,-4.69055,2.30555,-16.669,greater than 25.825956
0.26658,-0.33634,-0.03578,1.81754,0.20139,0.10057,0.19587,-0.81221,0.11155,-0.57196,0.64294,0.47067,0.36639,0.94559,2.90219,-8.01817,4.81251,-10.5835,-0.62969,1.45782,-14.9114,less than 1.087409
0.07354,-0.26069,0.03567,1.38442,0.43368,-0.15542,0.32221,-0.60435,0.27829,-0.35479,-1.34963,0.19631,-0.37057,-1.45048,1.93739,-1.44437,-1.24541,-24.6842,0.94332,-3.47742,12.8578,between 1.087409 and 12.865976
-0.05923,-0.38357,0.05622,1.52287,0.53495,-0.19819,0.29481,-0.77924,-0.20387,1.14815,0.75789,-0.32455,-0.50353,-0.82317,11.9104,2.63077,-4.67098,5.79149,1.35668,2.27023,-10.3978,greater than 25.825956
-0.44476,-0.28234,-0.02315,1.82164,0.03212,0.11962,-0.02411,2.05149,-0.24064,-0.68415,-0.71755,0.59627,0.49827,0.94417,-5.48568,-12.4319,-8.46975,-21.4314,-1.39561,-1.95639,7.47981,less than 1.087409
0.19222,-0.37563,-0.05464,1.29815,0.42587,-0.20424,0.24531,1.43078,-0.08521,1.14149,-0.86318,-0.37933,-0.18627,-0.96145,-0.86032,6.76667,-7.32461,15.1911,-2.64119,0.81549,-13.9199,between 1.087409 and 12.865976
-0.20056,-0.32365,0.06677,1.73759,0.48522,0.08235,0.26456,0.48719,-0.45485,-0.75527,1.81318,-0.39064,-0.24533,-1.75324,-10.6547,8.39248,-0.89241,-8.45526,0.75781,-0.97679,19.3549,less than 1.087409
0.46035,-0.44113,-0.07786,1.56486,0.37546,-0.07024,0.17674,-0.81381,0.47435,0.65139,2.37517,0.19385,-0.53669,0.70329,12.9553,-3.94176,5.73455,-4.97925,-4.68821,1.48051,-8.39995,between 12.865976 and 25.825956
0.25949,-0.44495,0.09814,1.62813,0.50844,0.04636,0.28124,-0.62444,-0.21025,-0.78514,-0.59615,-0.48165,-0.26119,-0.81667,-4.96446,2.04993,-8.79015,-16.3212,-0.90028,-0.84525,-4.90032,greater than 25.825956
-0.35051,-0.38367,0.07439,1.75117,0.46841,0.01181,0.15622,1.35065,-0.45817,0.94137,-1.26139,-0.19136,-0.46064,0.87617,-13.4554,-11.8276,3.45181,-0.65613,-2.74467,0.62778,-15.8295,less than 1.087409
0.18649,-0.26391,0.13533,1.48115,0.5132,0.03297,0.34029,-0.92666,0.28291,0.73497,1.02079,0.19453,-0.22239,-1.39149,9.76083,5.9842,-3.44444,-14.2354,2.38161,2.06119,10.3924,less than 1.087409
-0.15625,-0.34485,-0.06138,1.96119,0.45063,0.12798,-0.01415,0.69119,-0.19153,-1.04021,-1.48277,-0.40838,-0.36687,-0.85015,-7.39975,0.65124,-0.68509,16.6755,-1.53139,-2.82475,0.48198,between 1.087409 and 12.865976
0.27097,-0.40983,0.06649,1.39837,0.46995,-0.16798,0.25385,-0.62499,-0.35422,-0.53387,2.54098,-0.20676,-0.50224,1.24492,-4.68518,-3.44082,-3.84979,-19.2812,1.72971,2.41422,-18.5494,greater than 25.825956
0.10648,-0.39445,0.00181,1.80542,0.37015,0.02042,0.18424,1.64125,-0.44677,-0.92438,-1.07085,-0.49741,-0.19481,-1.02475,4.76192,2.71719,-11.4746,-5.43993,2.65698,-2.93067,-3.49746,less than 1.087409
