V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.144855,-0.318361,0.056911,1.66123,-0.040981,-0.168765,0.213634,-1.37481,-0.103408,-0.460217,1.64458,-0.032632,-0.146634,1.081421,9.751541,-6.330189,-10.36451,-12.11081,-1.533964,-2.491395,-3.421459,between 12.865976 and 25.825956
-0.354187,-0.488971,-0.167832,1.73173,0.116159,0.141345,0.299157,-2.65686,0.759921,-0.397815,0.934695,-0.245986,-0.180395,0.819849,-7.314831,2.831631,7.399804,-6.441181,-0.540119,2.917111,-16.38559,less than 1.087409
0.194215,-0.277431,0.137201,1.40739,0.489611,0.054393,0.082821,-0.375431,-0.449821,0.611241,1.27645,0.460191,0.277571,-0.881922,-2.927373,9.390189,-6.670977,-22.84071,-11.46869,-3.943181,11.43963,between 1.087409 and 12.865976
0.055981,-0.351849,0.228911,1.82517,0.348581,-0.110155,0.449871,-0.64239,0.719021,0.254661,-0.684409,-0.450661,-0.288671,1.406911,13.68889,0.990657,3.460659,-3.987141,-4.991681,4.910899,-7.213441,between 12.865976 and 25.825956
-0.485391,-0.637925,-0.023137,1.69114,-0.080281,0.247531,0.276391,1.83168,-0.687961,-0.743961,1.89537,-0.612571,-0.549821,-1.02049,5.704821,-5.94071,-9.737911,-15.37099,-3.420341,-0.708679,5.62269,between 1.087409 and 12.865976
-0.065377,-0.335129,0.100429,1.54091,0.436881,-0.186931,0.088911,0.477491,-0.615381,-0.328441,1.07059,-0.383941,-0.032291,-0.928201,10.31611,6.690531,-2.845151,3.933691,-0.182489,3.201671,-14.69259,greater than 25.825956
0.183427,-0.434689,0.193671,1.75682,0.063179,-0.032461,0.434201,-1.42049,0.759101,0.463891,-0.627151,0.601941,-0.450451,0.961501,-3.994261,8.301461,-8.436341,-20.62521,-8.335201,-2.689661,17.11629,between 1.087409 and 12.865976
-0.220941,-0.299351,-0.134521,1.81928,0.094209,0.200679,0.178591,0.690551,-0.071061,-0.44959,1.423631,-0.528011,-0.300341,-0.943231,-0.604891,-3.915701,-6.325681,17.7749,-3.350701,-0.936461,7.334821,between 12.865976 and 25.825956
0.248539,-0.244791,0.147611,1.60642,0.372209,-0.012101,0.251691,-2.55123,0.829201,-0.630551,0.73869,-0.383161,-0.149551,1.40441,12.96041,-3.373191,4.677101,1.445201,-7.421911,2.814781,-10.48609,less than 1.087409
-0.468241,-0.406191,-0.196641,1.67881,0.245501,-0.186171,0.410691,0.739461,-0.75309,0.481941,1.74319,-0.610021,-0.395891,-1.04519,11.32681,9.497461,8.144431,-7.397131,-6.180241,3.982301,-18.33441,greater than 25.825956
0.135907,-0.361941,0.043991,1.79622,-0.070409,0.174201,0.335461,-2.33039,-0.734101,-0.528551,1.397291,-0.450591,-0.215101,0.734191,-0.982591,-0.419951,-1.373201,13.32681,1.449351,1.887551,-6.64361,less than 1.087409
0.264159,-0.313451,0.143201,1.44449,0.116531,0.055131,0.102741,-1.10399,-0.740771,0.612851,0.885191,0.534911,-0.335611,-0.945751,-2.630701,6.944121,-5.382711,2.480191,-8.180341,-1.32679,-9.19516,between 1.087409 and 12.865976
0.083191,-0.200191,0.192729,1.73284,0.326179,-0.195521,0.451819,-2.44449,0.824581,-0.513631,0.966661,0.365191,0.281131,-1.32843,11.82449,-9.321011,0.488011,-20.89502,-7.245201,-1.853321,14.32691,greater than 25.825956
-0.400651,-0.294211,-0.117091,1.6694,-0.012211,0.212151,0.273119,2.10139,-0.661251,0.490031,1.69909,-0.464761,-0.419351,-0.941661,-8.49997,4.61249,5.64939,0.73742,-4.99124,2.61279,-7.46832,between 1.087409 and 12.865976
-0.235621,-0.439921,0.131109,1.85947,0.452409,0.067641,0.102131,-0.86581,-0.773381,0.254191,0.820281,0.533271,-0.243581,1.013119,7.463321,-7.21331,8.475181,-4.82219,-0.739171,0.637321,-0.735121,greater than 25.825956
-0.495799,-0.300729,-0.063679,1.76073,0.020981,0.212981,0.392461,0.820561,0.840311,-0.486409,1.701241,-0.632921,-0.517521,-0.849821,-11.39699,5.41281,0.477321,-19.42758,-10.4294,-0.82311,10.60421,less than 1.087409
0.109819,-0.428601,0.227909,1.45501,0.479681,0.083169,0.219151,-0.98169,-0.74159,0.651941,1.38177,-0.550961,-0.179921,-1.070171,12.94132,-0.18429,-0.409281,2.982271,-7.77391,1.96523,-12.9621,between 1.087409 and 12.865976
-0.419511,-0.439941,0.024799,1.86651,-0.017621,0.075201,0.457731,-0.79419,-0.034201,0.434941,-1.17331,-0.382731,-0.456211,1.151731,-3.381141,-9.427531,7.396301,3.63185,-1.373191,-2.837281,7.34031,between 1.087409 and 12.865976
0.315129,-0.244841,0.184591,1.67629,0.365241,-0.106161,0.322231,-0.64479,0.859201,0.627701,0.983871,-0.495911,-0.181191,0.795941,3.936191,4.488081,6.412681,-0.964441,-6.794921,-0.49327,2.92459,greater than 25.825956
0.093821,-0.348651,0.173321,1.51159,-0.031411,0.109651,0.295201,-2.332601,-0.774191,0.664111,1.341111,0.627681,-0.392021,-0.956651,-4.695521,7.445241,-5.630481,-11.641,0.565601,3.022491,15.21309,between 1.087409 and 12.865976
-0.151041,-0.434231,0.142179,1.7963,0.043991,0.005539,0.390451,-1.865481,0.646201,-0.479551,1.67768,-0.521681,-0.260901,0.963191,-8.399521,-4.993741,-3.44582,14.42708,-7.35142,1.935101,3.79779,between 1.087409 and 12.865976
0.211551,-0.245131,0.120711,1.73259,0.439061,-0.193171,0.334809,-0.580109,0.630221,-0.515201,0.937619,-0.459471,-0.204341,1.202061,10.84519,3.416419,-7.381131,-7.854801,-5.645031,3.429531,-13.40981,between 1.087409 and 12.865976
0.299191,-0.419591,0.193091,1.68899,0.072059,0.200369,0.431601,-0.836191,0.849581,-0.39469,1.570611,-0.556161,-0.310841,-0.958701,1.45981,8.450381,-9.36681,-18.60967,-2.49969,-1.766091,9.36989,greater than 25.825956
-0.488241,-0.419161,-0.186551,1.85319,0.460681,-0.154471,0.444221,-2.61269,0.777441,-0.611671,1.427671,-0.495551,-0.282381,-1.030761,6.628341,5.441211,0.488691,16.24529,-11.324251,-3.474551,5.613921,less than 1.087409
0.045317,-0.548755,0.196198,1.555753,-0.065102,0.144654,0.205341,-1.421686,0.419982,0.269178,-1.123489,-0.435629,0.294123,1.039382,-0.737111,2.399341,-0.901219,-13.474942,-2.139721,-0.448279,7.302112,between 1.087409 and 12.865976
-0.379191,-0.465821,-0.116481,1.823432,0.489671,0.076141,0.394571,-0.654982,-0.204551,0.630982,0.937411,0.510931,-0.065931,-0.920299,-12.921941,-3.110924,-11.309549,-1.384491,3.981145,4.204982,10.390812,less than 1.087409
0.297178,-0.272424,0.108275,1.496445,0.030188,0.040409,0.136932,-1.938455,-0.475819,-0.104895,0.777355,0.395985,-0.221911,0.864201,-4.671129,0.883941,-7.313943,-15.604181,-5.682211,-3.446102,0.683949,greater than 25.825956
-0.471395,-0.583511,0.276219,1.678792,-0.072392,0.234685,0.453972,2.103516,0.783419,0.270426,1.436799,-0.091678,0.391439,-0.765911,9.449982,6.106351,-4.988721,-5.463141,-3.320982,0.827691,3.494062,between 1.087409 and 12.865976
-0.163281,-0.397731,-0.034294,1.739122,0.414866,-0.142118,0.267791,-0.473142,0.594819,-0.021485,-0.708206,-0.446982,0.111664,1.151911,-16.630281,-4.394689,-0.176482,-22.973142,-7.240558,0.934847,-11.937203,less than 1.087409
0.230948,-0.284982,0.156659,1.529381,-0.093942,0.127761,0.100456,-0.621306,-0.360281,0.549982,0.936674,-0.067942,0.407758,-0.731415,-2.966395,7.449211,-6.966395,-12.107411,-1.449854,-1.245621,7.763158,between 12.865976 and 25.825956
-0.325586,-0.610965,0.291674,1.797521,0.049619,-0.080699,0.444118,0.936174,-0.055927,0.753101,-0.384595,0.628395,-0.185431,0.980663,12.310846,-10.936174,-1.096296,-8.550931,-0.776111,1.485422,-19.140695,greater than 25.825956
0.118395,-0.209399,0.251395,1.606103,0.435106,0.069982,0.227531,-1.444606,-0.449982,-0.105481,0.638912,-0.024198,0.353202,0.981059,-5.570988,3.934985,5.456601,-4.983201,-3.241198,0.380198,-2.933671,between 12.865976 and 25.825956
