V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
0.189989,-0.393073,-0.012946,1.635723,0.355104,-0.073146,0.200655,-0.499321,0.215662,-0.527131,-1.403213,0.104355,0.234586,1.194961,-1.499931,3.911741,-5.450862,-11.734645,-3.911619,2.463399,-3.940196,between 12.865976 and 25.825956
-0.320493,-0.251731,0.083721,1.732109,0.503941,-0.235911,0.280654,0.807191,-0.481465,0.790012,2.153039,0.469821,0.076411,-0.824278,6.210395,-1.461319,1.956123,-2.445981,-7.499839,1.037201,14.240879,less than 1.087409
-0.107551,-0.349205,-0.127319,1.915483,0.013965,0.085382,0.152441,-2.114429,0.384231,-1.266849,-0.753111,0.280692,0.188911,1.245821,1.873141,9.351456,-1.392263,-23.145829,-1.034181,0.517391,-15.610781,between 12.865976 and 25.825956
-0.503686,-0.263155,0.200656,1.380781,0.449911,-0.314141,0.046911,1.544839,-0.078189,0.680428,0.597931,0.326463,0.258119,0.433911,3.104391,-4.550318,5.630668,12.112209,-1.934112,2.775311,-10.911642,greater than 25.825956
0.267631,-0.294982,-0.144141,1.598949,0.635689,0.080948,0.355205,1.040399,0.489821,-0.460321,-0.930114,0.092766,0.328571,-1.488491,-6.351395,2.076905,-4.020121,-14.419921,1.351501,0.187832,4.989061,between 1.087409 and 12.865976
-0.384955,-0.356169,-0.230539,1.863999,0.399821,0.066911,0.288332,-0.745102,0.191921,-0.678129,-1.900911,0.184911,0.063249,1.515381,-8.420393,7.447731,-6.701162,-12.845321,-5.755101,2.908669,-0.399104,between 12.865976 and 25.825956
0.148388,-0.394618,0.044737,1.273589,0.495951,-0.062355,0.393849,1.919161,-0.399821,-0.735829,0.634217,0.460321,0.210987,-0.980297,-10.144419,0.612762,-1.446721,-16.320408,-6.792559,1.924682,14.430209,less than 1.087409
-0.471395,-0.341499,0.139284,1.945681,0.067411,-0.265381,0.175104,0.699911,0.604213,-0.794505,-1.364058,0.135987,0.296515,1.366895,3.799191,-5.689911,6.013873,-7.353035,-3.934631,2.470819,-17.341191,between 1.087409 and 12.865976
0.194759,-0.302931,0.034897,1.662731,0.421149,-0.044682,0.247281,0.734123,-0.150463,0.668778,1.075109,0.236497,0.376551,-1.216151,5.640399,-2.934741,3.485321,-8.483205,-7.291551,0.654199,7.463721,less than 1.087409
-0.349971,-0.391499,-0.184569,1.799281,0.611641,-0.240982,0.085409,-1.924078,0.046926,-0.525463,-0.938235,0.341305,0.182942,0.866111,-2.665409,4.849081,-9.397511,-13.740962,-1.025354,0.734469,6.721971,greater than 25.825956
0.011803,-0.293499,-0.018463,1.536782,0.399158,-0.021499,0.370204,0.609758,-0.295819,0.795109,-0.385941,0.142949,0.333658,-1.499419,-0.142829,-6.403431,-0.736212,-4.751355,-4.375021,2.654399,-18.024481,between 1.087409 and 12.865976
-0.285803,-0.380662,0.116565,1.419578,0.451351,-0.298891,0.116565,-0.332695,0.394531,0.670691,0.766906,0.282655,0.050658,-0.689171,-0.625252,7.406321,-8.442199,-15.121781,-0.550399,1.624351,-7.670401,greater than 25.825956
0.263911,-0.268455,0.240479,1.900625,0.554911,-0.127056,0.198849,1.058355,0.471413,-0.791111,-1.934587,0.216497,0.116306,1.451349,-9.503809,5.684821,-3.253092,-20.349881,-3.859941,2.981471,-4.924111,between 12.865976 and 25.825956
0.032899,-0.415499,0.108011,1.634078,0.499471,-0.251668,0.261668,1.116355,-0.200911,0.851681,1.444141,0.401305,0.183658,-1.345061,-7.424191,0.685429,4.797031,-5.325252,-0.840681,0.474911,-15.162321,less than 1.087409
-0.075395,-0.397395,-0.100801,1.839302,0.472588,-0.108699,0.199683,1.565399,0.517158,-0.689631,-1.016783,0.270947,0.185571,0.946395,-0.326731,7.823081,-4.911631,-1.445499,3.017449,0.883211,-0.984321,between 1.087409 and 12.865976
0.184911,-0.296395,-0.172247,1.595109,0.515521,-0.247429,0.394931,0.864289,-0.345179,0.792131,0.603109,0.294168,0.148926,-1.134449,1.993631,3.445491,-9.335321,-17.490961,-7.530601,2.062531,10.385321,between 12.865976 and 25.825956
-0.520898,-0.356281,-0.051327,1.729941,0.457881,-0.234799,0.150356,-0.564289,0.195911,-0.610987,-1.011789,0.350689,0.070801,0.899911,5.699349,-6.122131,-6.235409,-4.350831,-1.899951,1.824531,-2.654191,less than 1.087409
