V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22
-0.258541,-0.349815,-0.036213,1.623442,0.044729,0.094154,0.235155,-0.219171,-0.012671,0.156425,1.058811,0.217849,-0.023194,0.450348,-6.431903,2.198799,-2.104441,-11.394429,-0.734781,-1.459163,-3.142468,less than 1.087409
0.142945,-0.246131,0.065213,1.531899,0.382851,-0.018285,0.187549,0.112815,-0.208551,0.831942,0.853659,0.435649,0.287661,-0.341429,-11.950418,5.855329,-6.399895,-0.422982,-0.937291,4.945618,7.351159,between 1.087409 and 12.865976
-0.483161,-0.367189,-0.102758,1.819099,-0.087598,0.224859,0.417329,-0.540885,-0.061249,0.270794,-0.245161,0.033461,-0.136734,-1.124195,9.630399,-1.634199,-10.476621,13.811331,-1.435688,-3.394953,15.401492,less than 1.087409
-0.336289,-0.293015,-0.020699,1.599181,0.015916,0.134987,0.269341,3.07999,-0.027373,0.198154,1.983991,0.250361,0.016388,-0.074531,-4.928139,0.060398,-3.962331,-11.941281,-0.531881,0.394395,5.899399,between 12.865976 and 25.825956
0.175942,-0.375463,0.192355,1.466164,0.065176,0.033632,0.148492,-0.046382,-0.261955,1.034182,0.245548,0.196911,0.451932,-1.570802,-3.450901,4.270956,-4.759282,-6.610154,-1.550721,0.161239,8.460551,less than 1.087409
-0.201637,-0.264841,-0.108431,1.751899,-0.021318,0.058241,0.510681,-2.977177,-0.002434,0.013885,-1.136399,0.102588,-0.156361,-0.950503,-13.324781,2.475981,-0.593419,-16.387441,-0.804291,-1.845751,-8.333916,greater than 25.825956
0.320984,-0.240656,0.184211,1.407849,0.091011,0.104883,0.074398,0.261325,-0.022431,0.298361,0.924539,0.272751,0.239497,-0.408926,-8.440771,6.654499,-3.819157,-5.450659,-0.619273,3.689219,4.450921,between 1.087409 and 12.865976
-0.450982,-0.350071,-0.022388,1.644631,0.370699,-0.228845,0.392899,-0.134791,-0.073589,0.549206,1.473948,0.236511,-0.100781,-0.739131,16.419651,1.334599,-7.370427,-10.475901,-0.946157,-2.624779,-14.204111,less than 1.087409
-0.282571,-0.321645,-0.154281,1.699252,0.017645,0.088875,0.301803,0.090589,-0.023349,0.227899,1.112725,0.149211,0.204815,-1.847738,-4.731395,3.445819,-10.525418,-18.436221,-0.765911,-1.621177,-0.431661,between 1.087409 and 12.865976
0.265987,-0.296931,0.032967,1.475248,0.061737,0.089827,0.149649,-0.188758,-0.201411,0.394554,0.282542,0.296736,0.229524,-0.887621,-2.355201,4.273399,-9.166893,-0.077123,-2.368992,0.907316,11.755101,greater than 25.825956
-0.10859,-0.355369,-0.035949,1.737295,0.41804,0.108359,0.378521,-0.163978,-0.005158,0.017381,0.069165,0.154961,0.136725,-1.018979,14.105439,2.879968,4.995846,-14.344109,-1.441613,4.395163,7.130911,between 1.087409 and 12.865976
0.190368,-0.239838,0.182321,1.468441,0.038178,0.101989,0.106172,0.188158,-0.20569,0.277241,1.057339,0.186803,0.292661,-0.273327,-31.456541,4.213073,-2.061828,-0.077123,-0.101875,0.180618,4.158013,less than 1.087409
-0.417368,-0.379565,-0.103808,1.787101,0.40404,-0.059899,0.478981,-0.116381,-0.061249,0.805089,0.924539,0.103899,-0.002337,-0.887418,17.224134,1.590232,-0.213287,-4.215911,-0.734781,3.405205,6.029884,between 1.087409 and 12.865976
-0.445189,-0.272841,-0.026598,1.623442,0.007045,0.179466,0.235155,0.090571,-0.000477,0.135166,1.057339,0.196911,0.204837,-0.008143,-0.327821,2.523966,0.679026,-8.422771,-1.064507,0.408816,-4.343307,between 1.087409 and 12.865976
0.295455,-0.259061,0.157384,1.514349,0.016249,0.158895,0.301036,0.112815,-0.016094,0.152347,1.130328,0.198135,0.136725,-0.404551,-9.215536,4.639982,-8.495475,-10.131991,-2.080199,-1.621695,-6.686518,less than 1.087409
-0.173871,-0.333786,-0.141681,1.792723,0.372467,-0.021911,0.129834,-0.117647,-0.230032,0.635401,1.18839,0.186803,0.293497,-0.887621,-3.321793,3.060899,-4.759282,-14.702637,-0.409982,-0.745531,11.755101,less than 1.087409
