theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
0.49109766,-0.76956946,-1.0441688,-1.5415245,0.8014925,-0.62432855,-1.8176646,-1.1112679,-1.6173668,-1.4350133,0.7002173,1.4775536,14.891116,-34.203876,-40.236816,-47.275246,-67.673355,0.7473034,0.5319103,1.4938085,1.9428041,0.7123588,0.35622624,0.90082574,1.0602721,1.2675666,0.70185804,1.5319153,2.073444,0.56225544,1.0590783,0.5363032,greater than 0.02356751225
-0.4351642,-1.9327412,0.8994476,0.47467953,-0.9769565,0.27338675,0.39584997,1.2874599,0.058884718,-1.455866,1.4941622,-1.6942803,63.45752,33.108856,44.4733,16.17161,-25.329247,1.2003661,1.6331474,0.26654214,0.8115587,2.0668454,2.3984196,1.4920509,1.0022222,0.23398645,2.3062832,1.0309049,1.0342522,1.746607,1.7175021,1.4332395,between -0.023711622 and -0.00016276260500000002
1.3617228,0.4142732,-1.1887969,-1.8048253,-0.48945296,-1.7158782,-1.0210786,-1.2180632,-1.7071747,-1.7183061,1.6110288,1.0990942,-63.983604,33.786343,48.36449,73.7781,-67.10367,0.46138558,2.422056,1.0846665,0.6172907,2.3600366,2.2395515,0.9917245,2.15885,2.4337919,1.2082698,0.94665116,0.9122792,0.8445387,0.6502171,1.3867238,less than -0.023711622
-1.3658247,0.63859135,2.2318509,-2.0072863,0.22281651,1.0075556,-0.3705766,0.44547635,0.2609559,1.6857684,-1.3283411,0.2764093,-10.563371,69.1581,68.80822,-26.530874,-0.35827023,1.5950644,0.68303806,1.2674925,1.9710795,1.8755568,2.4049444,2.4744372,1.334329,0.9638458,1.1990318,2.0751328,0.8388085,0.94929665,1.0917343,0.9671171,greater than 0.02356751225
1.4705905,1.7071661,-2.0338943,-0.7083211,1.914687,0.5267419,-0.8885662,1.5843877,-1.9559654,-1.3409724,-0.8315622,-2.265176,36.4665,-28.429712,39.372055,64.33393,-52.4549,2.387455,1.9846525,0.30277014,0.50159556,1.1039783,0.34734592,1.76778,2.20081,0.3602319,1.3281786,0.80434275,1.4845016,1.6007215,0.9527335,1.9018314,less than -0.023711622
-1.8893433,1.6496842,2.0280282,1.5768645,1.9780602,0.77569234,-0.42214006,-1.1885393,2.3246624,-1.0098944,1.2861636,0.00996688,19.729065,-23.268118,43.83032,-37.44099,-40.275738,0.83412755,1.6607136,0.56293935,1.1353943,1.7646127,1.0405699,1.367933,1.8567792,0.85425156,0.40647325,0.76893723,1.3182254,0.26639634,0.45691228,2.0666528,less than -0.023711622
-0.8140458,1.8667444,0.095782794,-2.4009604,-1.5537947,-1.4980664,-2.0276773,0.14412405,2.5309565,1.1085672,-0.10321882,-1.0934675,59.147648,-61.101414,0.9982042,-29.659203,-7.285197,1.8010451,1.6152476,1.6814212,0.45124567,2.402245,1.6423534,1.9593794,0.6881406,1.4082937,2.040692,2.24377,0.9922884,1.7065692,1.6902496,1.2472857,between -0.00016276260500000002 and 0.02356751225
0.5040121,1.690258,1.0989428,-0.6119579,-0.13298362,-1.5277835,-2.2564652,0.8983727,-1.7671999,0.8062019,-1.3721378,1.9111322,-59.952797,54.325787,45.340794,6.439515,74.02449,0.81760985,1.5649346,2.3538291,0.8848861,2.0121903,1.9775294,1.4644563,0.50577056,2.0647469,1.8013562,2.0916812,0.799585,2.4479775,0.9930338,1.5423114,less than -0.023711622
-0.70242846,1.9824973,-1.823415,-2.2528026,0.33369914,-1.893508,-0.7621204,1.9456017,2.20176,1.226268,0.42330635,-1.3802073,27.40135,-33.4782,54.72391,-19.98648,46.12592,1.7298739,0.724921,1.642611,1.9928186,2.0742786,1.4366124,1.5156741,0.2997362,2.081508,1.7800289,1.587808,1.6609999,0.6088817,0.99626356,0.5508079,less than -0.023711622
1.7949774,-2.12071,-1.7894747,-2.021678,2.2106028,-1.3591346,0.6074872,-2.0802703,1.2318095,1.2637683,-0.660911,1.7455016,-29.395494,50.158558,-57.980183,69.58744,3.1996157,0.93657744,1.6154187,1.9173244,0.3776306,0.5317842,1.3615506,1.6200802,1.407021,0.23554349,1.1127163,2.0332441,1.0069128,0.7601746,1.1724641,2.1903546,between -0.00016276260500000002 and 0.02356751225
