theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-1.0817978,-0.662261,1.605533,-0.7361707,2.135609,2.1249695,0.9171136,-0.9935757,-2.0282695,-1.3034976,1.3797956,0.44892836,24.246183,16.302437,46.400208,-7.8501763,49.03869,1.8807861,1.5158385,2.256911,2.2569036,2.3986108,2.1524193,1.2217079,2.3520966,1.9201083,1.6318376,2.2148015,2.1717372,2.344398,1.447074,1.6718714,greater than 0.02356751225
2.376286,-2.2542179,0.32025045,1.3125072,2.2549405,1.9005095,0.91018295,0.57037145,-0.62666166,1.6242977,0.5064905,-2.018468,-41.020916,62.164513,49.17386,-22.882364,49.680916,2.033769,0.4871264,0.8442267,0.87760824,1.6795745,1.7475622,1.7349241,0.68167144,1.1840072,1.270207,1.3675476,0.600674,2.3962007,1.3005558,1.6784229,greater than 0.02356751225
-0.14673425,0.99387,-1.019226,2.2196946,-0.7838632,0.7592289,2.2142558,1.2242255,3.0585978,-2.0759375,0.09890998,1.2934996,-40.947723,7.93849,-62.04402,22.583895,4.225916,1.0719222,0.43698016,2.308267,1.9327413,2.3383923,0.52451956,1.099173,0.60619944,1.301507,0.64511585,0.8431554,2.1458602,2.1804414,1.9567988,1.6484205,greater than 0.02356751225
-0.7876229,-0.8927284,1.7380937,-0.45406482,1.5099977,0.15421689,0.44147423,0.9150573,0.34242693,-1.1441361,-1.7136431,2.075047,-47.017788,35.60838,-14.49414,74.92885,-54.348454,2.4489334,1.9189667,1.2893584,1.2478323,1.6111144,2.1931818,1.2731845,2.0195308,0.2985512,2.3757696,0.7708107,1.1557791,1.1970376,1.3195076,0.6085723,less than -0.023711622
1.525057,1.8595494,0.06698502,0.54813015,-0.8381224,0.69776183,-1.3113757,1.279099,-0.20887463,1.3069868,-0.8450457,-0.29842755,-31.32903,17.193275,-23.165817,67.71752,-5.6294813,1.5211837,0.996099,1.8740522,0.8148021,0.40262428,1.717113,2.48675,0.41087684,0.43662423,1.5058184,1.9692084,2.409609,2.4632888,1.303503,1.7386659,between -0.00016276260500000002 and 0.02356751225
-0.4606683,0.5086238,-1.958492,-2.1844888,0.1823761,-1.4511472,-1.8092335,1.0960623,1.2752055,-1.4130778,-0.20532759,1.6271459,58.78821,-8.55437,-5.9593673,-51.2899,-18.915903,1.5493519,1.4872242,2.2200096,0.9305934,1.591525,1.317375,1.8071126,1.6668541,1.8877666,0.6875376,0.40713,0.76988244,1.820846,0.9257255,1.0683703,greater than 0.02356751225
-1.4658067,0.43262,-1.4613174,2.1603718,-0.20998839,2.3643157,-2.0563626,0.86343986,-0.24644844,-1.0301888,-0.41596243,-1.9197602,31.027979,-82.49677,40.398663,59.69102,64.92933,2.0611417,0.8565949,1.0124822,0.7853226,1.5733407,2.2284324,0.7552538,0.70107573,0.6151535,0.3742584,0.4805457,0.5523831,1.2890726,0.73950034,2.3078845,greater than 0.02356751225
0.60719806,1.1745517,1.1816821,1.0908647,0.93183076,-1.7405015,-0.40695703,0.2954274,-0.5375619,1.282186,-2.420163,-0.8201397,-63.619934,38.119106,-23.01778,-64.20687,-49.0981,0.4283084,1.0148029,0.3522539,1.4758972,0.9556101,0.61881775,1.8637624,1.1300334,1.5400296,1.3973074,0.9714181,1.017151,2.2087033,1.2355733,1.6358261,greater than 0.02356751225
0.39892367,0.34919783,-0.9405931,-2.1048768,0.8516549,-2.0844631,-0.6337429,1.3041624,-0.88894254,1.5821357,2.1541057,-0.5750619,69.68218,35.220184,-13.245051,48.856125,-59.044476,1.7424587,1.9574609,1.014025,1.6481235,1.7123625,0.527312,0.35009813,1.3178802,1.1740172,0.5482331,1.8497131,1.9474095,2.4100397,2.3188121,2.4040937,less than -0.023711622
1.2868842,0.39472795,2.2749474,-0.099890254,0.55909294,1.0328333,0.92575073,-1.8158181,-1.4003425,-1.712761,-0.27020332,1.9657823,-69.237976,-35.762394,14.25742,38.537327,-43.260098,1.9099658,2.3152838,1.5366797,2.4231267,1.2289023,0.57586473,1.7799505,1.4275419,0.968809,2.0915208,0.6165069,1.4596521,2.4949741,1.8214264,0.54574007,less than -0.023711622
2.145919,0.4268457,1.7456608,-1.8542856,-0.500724,0.29062495,-1.2890834,-1.0131589,-1.5281872,-0.79897034,1.2710353,2.0046256,41.522545,-5.1932154,-51.13498,-8.116152,-37.168564,1.9219402,1.9617664,0.7831664,1.4874767,2.1645923,0.64390516,1.831437,2.0564513,1.4317181,0.5728182,2.502898,1.434073,0.37139395,1.1162795,0.92995995,greater than 0.02356751225
2.25507,-1.6183484,-1.6045616,0.63786745,-0.6253977,1.0017915,1.8474524,-2.0760374,0.5449943,-1.2308502,0.16475725,1.2286049,44.170876,50.925827,-13.471211,59.574642,61.125965,1.6727592,0.7870891,2.4370534,0.5222186,1.0263915,2.308854,0.5356648,1.7529355,1.0612679,0.5408816,1.9603817,2.1706793,0.7831112,1.678704,0.41432428,less than -0.023711622
1.9996517,-1.5332646,2.3425612,1.6645772,-0.7663214,-2.164279,-1.9618675,1.1487797,0.8671746,2.0287533,-0.5108209,1.454278,-46.184853,-30.387815,-7.0899234,-62.139267,-31.991436,0.8348699,0.6105211,0.64544964,2.3031251,2.3553905,2.0698843,1.8145589,1.5532255,1.3605983,1.0989103,1.2820684,2.4217331,1.3251969,1.30673,2.3285604,greater than 0.02356751225
1.3596754,1.5565373,-2.302506,1.2719238,-1.737205,2.2192647,-0.71945983,-0.4210252,0.55649,1.1633148,-1.4769028,0.5151872,-69.077065,20.646345,-53.174976,61.68787,40.61721,2.522631,0.75116235,1.5623378,0.54716027,1.6067773,1.6031106,2.118977,1.675307,0.4878352,0.6892936,0.59676814,2.0101202,1.6092582,2.1602666,1.8796635,less than -0.023711622
1.907134,0.403804,-2.1448307,-0.115675844,0.7160617,1.1631687,-0.60963243,-2.2354782,-1.493638,0.44335133,1.7058223,1.795994,-9.369693,-63.40208,-30.520283,-11.887151,-59.05887,2.0892215,2.176627,1.5170658,0.6668569,3.1099892,1.7497287,1.8155175,1.8658781,0.4677569,1.6101478,1.2805824,0.5605333,1.18465,0.419252,2.3673782,between -0.00016276260500000002 and 0.02356751225
0.8392763,-0.05549208,-1.6380768,0.17575142,1.1083475,-1.6692995,-1.3905587,2.0908432,-0.79604197,-0.83388555,-0.34227344,0.9536941,71.11286,-37.64442,-24.401741,69.749756,63.19788,1.8813227,1.6565259,2.0821376,0.8485175,0.9495521,1.8459101,0.030847253,1.5991912,1.9100002,0.29807317,2.0982533,2.4319646,0.32518962,2.2233582,1.5143075,less than -0.023711622
-1.0560203,-0.9778672,-1.5312428,1.7375302,1.7032391,1.6662824,2.1637897,1.1152165,-2.2225268,-0.93861055,-0.38012952,-2.177731,-61.803192,-64.81426,43.382885,70.25288,49.714943,1.5587078,1.6537925,0.70635056,0.543736,1.5691102,1.2917922,1.7072477,1.2367301,1.0138772,2.05595,0.33035102,1.6298894,1.0603563,1.6224375,1.5841749,less than -0.023711622
0.24664947,-2.40366,0.18728124,-1.4305521,1.9024163,-2.3394814,-0.1911618,1.2006352,0.66824025,-1.6136229,0.14253049,-1.9026284,-53.297794,17.913662,59.54749,-54.58201,60.920513,0.9329283,1.4724568,2.0133476,2.4856017,2.0106983,0.77299356,1.0102438,2.0458798,2.0290253,2.4526544,0.57606965,0.67432475,2.1409662,1.1790984,0.78732204,greater than 0.02356751225
-1.9500939,0.9609835,-0.6321007,1.428151,0.7741022,-0.91947067,0.30465567,-0.7657011,-0.80666995,-1.058911,-1.4997116,0.93487275,60.59953,13.483189,-66.14767,68.97135,-65.606285,0.32770723,2.3735194,0.66615623,1.7568257,1.4687965,0.36102307,1.7351154,0.43666667,0.59029776,1.5451125,1.6934454,0.87149495,2.3336482,1.8952091,1.4803133,between -0.00016276260500000002 and 0.02356751225
-2.0889285,1.4852047,1.2420514,-0.63731736,-2.1026742,2.0862854,1.4856778,-0.6331931,-1.6469793,-1.9762466,1.901483,-1.8666481,18.245413,10.833033,-68.74788,3.0311496,-10.8176365,2.4954193,2.2448812,1.0666016,0.5306279,0.77189904,2.250745,1.0826083,1.6887184,1.4642473,0.711728,1.1851566,1.3001955,2.4898489,1.8157053,2.2298634,between -0.00016276260500000002 and 0.02356751225
