theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-2.0911279,-0.48001784,0.16221415,-0.031805404,1.160111,-1.4417814,-1.4976748,1.9419332,-1.6064869,2.0945187,0.17166436,0.9680488,-3.939243,71.24619,-17.230293,9.889366,-5.1620173,1.6719391,2.362956,1.1412914,2.4211838,2.4429493,1.8244616,0.94494754,1.6256821,0.19574524,1.3531588,1.7887095,-0.3983375,1.9369296,1.539396,0.7071157,less than -0.023711622
1.7373977,1.775721,-1.8451172,2.337074,-0.15756752,2.0697048,-0.73056847,-1.3631256,-1.9388204,2.1082711,2.1240828,-1.9048433,-58.27805,64.39483,-1.7594908,197.42639,11.407837,0.4514369,1.7814623,2.1308408,0.73047435,1.8179582,0.96145576,1.5435323,0.609619,1.6022476,0.6492204,2.2050972,2.606904,1.7681216,0.56104255,1.6895187,less than -0.023711622
-0.5691873,0.68364316,1.587175,0.28705803,-0.50112146,-1.4405819,1.148505,1.115411,0.9969385,0.77970743,-0.40892825,1.6110013,-50.114784,-13.651868,30.539421,-35.752728,-37.155193,0.9961675,1.3115923,2.228783,0.26921153,0.27417806,0.74011284,0.67418146,0.6126742,1.8677537,2.4924164,1.3681157,0.79295033,1.2307762,1.0328988,0.2931122,between -0.023711622 and -0.00016276260500000002
2.095746,-0.08849448,2.2916102,1.7694222,1.2892525,-0.85937274,-0.26889703,1.0994157,2.1754901,-1.5465262,-1.3949656,-2.3237493,5.8342566,-22.389198,29.58554,-38.704716,-31.283659,0.94446737,2.0711398,1.8867306,2.0498757,1.270624,1.3453909,0.27404916,0.7286072,1.9865919,1.7934301,0.6139144,1.1279323,1.0162723,0.82778394,0.4712283,greater than 0.02356751225
-2.3095326,0.50595754,-0.21762557,-2.1476855,-1.0040267,-0.9218543,0.6851793,-2.1262815,0.9072284,0.40889576,-1.0980046,0.21027704,17.834026,28.717875,-10.969181,59.499336,-70.982414,1.1854963,0.25693774,0.23467655,1.4608359,0.77822787,0.38488954,1.0440543,1.2162727,0.93725073,1.4053334,1.7002043,1.5413114,2.4402966,0.87476903,1.2531991,between -0.00016276260500000002 and 0.02356751225
1.4788389,2.0617669,-1.3302127,-1.472444,2.147871,1.2683325,3.8175218,-0.38262308,-0.25460893,0.4390396,-0.21244568,1.3119543,-45.885483,-32.75744,71.07959,52.046383,49.76841,2.2829394,0.54461265,2.1471913,2.1574912,1.4754181,1.1122624,0.72465277,0.42936334,1.3822782,0.76163954,1.9810498,1.7476773,0.8560962,2.162965,0.71593,between -0.00016276260500000002 and 0.02356751225
-0.9369887,-1.4796897,2.0061216,1.6378419,3.0879087,-0.33015212,-1.7390938,-0.967007,-1.5345783,2.0799963,2.1380188,2.0866191,34.9749,72.821335,-38.66108,14.088291,-41.933205,0.8934245,1.7215264,0.38213536,0.4483776,1.3994623,1.6528326,1.2728429,0.3886065,2.185116,1.6768442,2.3275068,0.64319247,1.2152696,1.477726,1.5521461,greater than 0.02356751225
-0.016197853,0.7794217,-1.1147753,-2.383898,-1.1531405,-1.0301595,-0.72850865,-1.495512,0.74029124,1.8754462,-0.6423018,-1.5203325,-65.08011,-5.477324,-1.5240917,-84.29056,-4.8757315,2.0162785,1.9225079,2.11857,0.36459064,1.0923191,0.7125782,0.777833,0.3690438,0.96025276,1.4831212,1.3690131,0.5950283,1.1988448,1.4807543,2.2557871,greater than 0.02356751225
1.3146088,-1.7522087,1.0432659,0.20981178,0.59831655,0.5468934,-1.2202278,0.7392043,-0.73137856,-2.2792358,-1.8178492,-0.46404833,-49.59158,-63.106274,-24.00155,-30.566242,-8.061942,1.2176151,2.160834,1.0285528,1.9963431,1.2384118,1.0752167,0.6743436,1.3811581,2.0175452,1.5709076,1.5228837,-0.39704734,0.7304772,2.3464677,1.7443862,between -0.00016276260500000002 and 0.02356751225
1.2939291,-0.4791291,1.9488707,1.0668467,-0.63747305,-0.64887065,0.64212453,-0.52782166,-0.08150153,0.86556286,-1.2082585,-1.3827729,5.5826855,49.74487,45.017574,-7.5958834,54.110016,2.0667758,1.6092678,1.5825404,1.3673178,0.270042,2.074481,1.4122889,0.9741285,1.9952853,2.2464478,1.5256424,1.2031239,1.6694437,2.1759725,0.7004962,between -0.00016276260500000002 and 0.02356751225
1.960037,-1.5979264,2.1399293,-0.3585904,-2.0214114,-1.6993506,0.43063268,2.150201,1.3066314,-1.8004817,-1.0351232,0.71035606,-13.486307,46.653492,31.427332,38.730232,-44.945797,0.6943126,1.1772419,1.59644,1.3065097,2.4881032,0.42056546,1.6606946,1.9395996,0.46515343,0.3599683,2.2746282,0.35808814,1.7266585,2.2858336,0.69092435,greater than 0.02356751225
0.91227245,-0.019018685,-0.26065698,-1.1574123,0.42387655,0.90708596,1.0739068,-2.0125623,2.071597,-1.2967435,-0.8739224,2.1492696,-27.679523,50.65072,-51.362473,-55.115177,19.605452,1.7986908,1.3773495,0.5502475,1.638303,2.5779645,1.6663982,0.90725297,1.0423447,2.4884198,0.9567275,1.5542586,0.8789911,2.1774852,1.1732135,1.5956488,between -0.023711622 and -0.00016276260500000002
0.3056977,-0.9534799,2.202326,1.6896613,1.4435797,-1.4964695,0.33670232,0.70881987,2.7210498,-0.8601413,0.17633273,-1.2253879,-26.909721,-8.354517,51.693928,-57.276894,5.1476874,0.89759386,1.197743,1.8740013,0.3478079,0.45113656,0.5157884,2.429554,1.6737915,1.93034,2.2936358,1.9414924,2.183081,1.7237432,0.79670626,1.1092324,between -0.00016276260500000002 and 0.02356751225
2.3580785,1.6933438,-1.2961123,0.8585214,-0.57910013,-1.7724802,-0.80098844,-0.66600376,-0.11230619,2.0214283,1.3296589,1.1940639,-27.818598,-42.031036,-9.26478,15.738152,-64.03575,0.57880086,2.0201771,0.44548917,0.6383432,0.5812679,1.617174,0.4229965,1.0242274,1.682978,0.45994842,2.0067234,1.0457829,1.5323012,1.1118559,0.40554196,greater than 0.02356751225
-1.097016,-1.4255528,1.3113633,2.3550985,-0.92351145,-1.2140019,0.3127764,-2.27028,-1.2956733,0.3802402,1.3382732,-1.3170928,58.19274,-11.169387,-60.049812,-26.452196,-38.88403,1.3970499,1.779101,0.35440025,1.4171814,1.3544407,2.040112,0.88887787,0.710266,2.4543824,1.2520362,1.8893089,0.5345767,0.9592483,2.054969,2.3330653,greater than 0.02356751225
0.9857174,-0.6334801,-1.3568767,-1.5283612,-0.084175795,1.9409391,-0.48338675,-1.054302,-1.6501802,-0.7253162,0.4311103,1.693791,-33.15947,-24.818316,11.088842,-30.380037,-35.286625,0.5639787,2.0415843,1.131875,0.6505447,2.3903306,1.4079908,1.0214176,0.48214793,1.8962508,0.62697226,2.0002382,1.089861,0.17925878,1.1963861,2.3789368,greater than 0.02356751225
1.334574,-0.06895378,1.6073444,0.017139915,-1.8488929,1.0670246,-1.0232607,-2.1488264,-1.5774063,0.8518047,-1.0326678,1.6212158,-63.04373,-8.555419,-18.84427,-19.89173,-70.374115,1.7778206,0.88560015,1.924243,1.0532391,1.1761504,0.7933805,1.3728362,0.74469244,1.8926538,0.37262022,2.2375555,1.568156,0.89545196,2.192743,1.8091751,greater than 0.02356751225
-0.4159288,-1.5310394,-1.3037391,-1.5330777,-0.64290196,-1.7974727,-0.80806607,-1.5043483,1.1055946,0.0803414,0.84486026,-1.949979,-59.253143,-62.88128,-0.30794066,-41.149483,-24.540306,1.4237767,1.9467225,2.2674057,1.1374192,2.6185143,1.8991562,1.2235236,0.5843022,0.3510069,0.43566987,0.5862592,1.9046197,0.43333536,1.605723,0.38138935,greater than 0.02356751225
-1.880563,-2.320813,-0.53199404,-0.37390408,1.6295072,-0.90518975,-1.5762523,-0.6449097,-0.54683673,-0.8610009,-0.9258011,-1.2748809,88.5243,-16.817154,9.830637,58.252655,-39.313797,1.2397152,0.8301263,0.8434034,1.5002202,1.8912685,1.1593051,2.1821623,1.2791486,2.240444,1.7359881,1.3862563,1.6262943,1.02878,0.80037975,0.36062405,less than -0.023711622
1.4685249,0.028587678,0.7137122,-1.0651656,-1.7919322,1.3095819,-2.3455045,0.94033533,0.6526235,0.68861437,-0.9199691,-1.3152175,-26.686462,8.547346,-19.974453,-40.515873,66.32313,2.5108044,2.1224885,2.094267,1.1117394,1.5073049,2.0436795,1.0294763,1.5353553,1.4468768,1.1193461,1.2785184,0.7709102,1.2533311,1.7407598,2.403744,less than -0.023711622
-2.0296133,1.2298752,-1.0488273,0.10335271,-0.5155154,1.8821006,0.22339007,-1.2289453,-1.355101,0.85662055,-2.1803012,1.2422444,8.087887,-54.91857,54.56122,56.938454,47.74993,0.9610112,2.00033,1.2511349,1.7710029,1.2206969,1.9547616,2.0153377,1.7439411,2.5027962,1.9921857,3.9405012,1.0117966,0.83827585,2.2986348,1.6721832,greater than 0.02356751225
0.59492147,1.4730152,2.0775113,-1.5770692,-0.5110897,-1.8449588,-1.1082171,0.79665726,3.2074258,1.920306,-1.6389943,1.3657914,-45.332386,-13.079798,-30.437624,2.4127579,52.02475,0.9617981,0.79741037,1.8815798,2.2108762,0.71638685,1.2711191,2.021455,2.1393156,1.3208889,0.39997938,2.3997896,1.844538,0.6496756,1.6246228,2.4247959,less than -0.023711622
0.3178301,-1.1131316,-1.357214,-0.045219928,-1.4237946,1.4522942,-2.4271603,-0.7711975,-1.5646813,-0.51116276,2.3034403,1.1291153,77.13762,-28.052692,-69.99721,-41.677174,-32.931156,1.2704074,1.4612399,0.7091328,2.4044998,1.033487,1.999411,2.129718,0.7912143,1.4067376,0.70957565,1.9356997,1.6053522,1.6444987,1.8328667,2.3517804,greater than 0.02356751225
-0.669302,1.8101319,1.1207905,0.8296033,-1.1097287,-1.2684666,1.7892313,0.9773494,-1.8796226,-2.1166606,1.067333,0.2195602,59.437115,-45.935333,-43.735977,-20.453321,3.2616453,1.2073367,1.4896185,1.8939772,1.2988594,1.1902295,1.7736253,0.8119335,1.3108087,1.9774432,1.6683728,1.1248299,1.6158643,1.4765325,1.5784184,0.8256332,greater than 0.02356751225
0.79011863,-0.50709033,1.8737895,1.8971705,-0.14255284,0.54924864,1.1605921,-2.6086957,-1.7027109,1.2992259,-0.23471439,1.4500506,-25.533936,63.290497,7.609126,-39.642845,-6.493765,1.3323889,1.5398126,0.24767028,1.8260821,1.4598961,0.37151107,1.9517933,1.4411236,1.4882902,0.7616328,2.0594885,2.3615332,0.9674985,0.79744226,0.7491522,greater than 0.02356751225
1.6199378,-2.2025077,0.69565547,-0.8361937,0.24434596,1.1864789,0.88255286,-0.20554715,-0.54052716,0.3126216,3.4519882,1.76318,-3.5753028,45.666733,64.78426,57.123302,-37.690025,1.235659,0.7740586,1.2676566,1.1896429,0.9796731,0.65252936,0.8601424,0.45772034,0.15851568,0.3356386,0.51116794,1.827518,1.9429599,1.9809484,2.2836921,between -0.00016276260500000002 and 0.02356751225
-0.9293286,-1.3253156,-1.5406103,1.6662391,-0.78274065,-1.5487145,1.0768911,1.2856613,-1.8966335,0.8902617,0.57536834,-2.5223417,2.507154,-66.788956,-66.07911,24.961018,-69.006516,2.384816,0.57728696,1.9502795,2.1502795,1.6268462,2.0996299,0.5642196,0.5985681,0.6317838,2.3837552,2.0929263,0.97321266,0.9762869,2.3705754,0.31457686,between -0.00016276260500000002 and 0.02356751225
-1.0983797,0.76121104,2.0609705,-1.2538345,-1.0700749,0.4723234,0.8228313,2.1443558,-1.7201093,0.74933696,-2.371593,0.6026402,69.48167,-54.71697,71.929565,58.6836,30.950584,0.99476254,1.7446254,1.4228846,0.90813166,2.3088903,1.4654951,1.0670893,2.1476634,2.3798993,0.57647127,0.17832604,1.9348811,0.6846682,1.3682199,0.82890886,between -0.023711622 and -0.00016276260500000002
-0.8583293,2.4806151,0.4189322,-1.6700863,0.27598238,0.09379066,2.262366,-2.2991807,1.1089555,-1.3731079,0.83981335,1.1625717,-17.601904,67.42936,69.486305,47.386868,27.173431,1.0041976,0.08717586,0.840066,1.0006582,1.566601,1.221647,1.5497037,0.9573428,0.95436275,0.8892425,2.232654,2.367078,1.796966,1.5287651,0.5688724,between -0.023711622 and -0.00016276260500000002
2.4792469,1.3241249,-2.1169555,-0.022424182,0.6520332,1.3224216,-0.88667774,-0.3267002,0.13505101,-0.49117202,-1.8566709,-0.70069456,3.2003295,-37.214504,-10.767353,-7.5174637,27.24544,0.3990921,1.2335194,1.1576611,2.418878,1.3067304,0.8005833,1.141954,0.56390345,0.8544977,1.4664793,1.881934,2.0715795,2.0091436,1.3881781,2.1988802,between -0.00016276260500000002 and 0.02356751225
1.3366175,0.21729343,1.339033,0.3830275,1.1910487,-1.7539198,0.7279828,-1.5583376,0.58312184,0.98221296,1.7668656,0.92432183,5.8508873,13.581153,14.599435,-46.413784,48.552124,1.7607411,1.9615264,0.68468,1.9854515,0.7092847,2.2010174,2.2173412,1.0933057,1.148129,0.8123512,2.2863877,2.0995276,1.2506645,2.7805016,1.9944508,greater than 0.02356751225
1.3349813,0.53038365,1.2299098,-0.43354166,1.8250537,-0.9741302,2.1221957,-2.249958,1.5945132,-2.7692473,0.99292946,1.0906061,62.09376,-27.56326,-62.565643,-20.27705,44.403748,2.1570137,1.5284874,1.5651578,1.6832645,2.1283462,2.3074112,1.0521785,0.5275505,0.3402755,2.3275223,1.938404,0.99963653,1.1773411,0.9493799,0.65221924,greater than 0.02356751225
