theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
1.3044068,-0.05732545,-1.2102376,0.8573684,-1.7100468,1.4679384,2.1528676,2.0188193,0.20726548,0.004674994,0.3455332,-0.6853415,44.79054,-35.347816,55.619255,-21.049643,-60.782177,1.0627834,2.4275122,0.40318897,1.8154038,3.1069345,1.5962334,1.0506272,0.74891794,0.28600106,1.5658982,0.4947059,0.0025449502,0.68312114,2.4460433,1.023467,between -0.023711622 and -0.00016276260500000002
-2.1405256,0.7941108,1.4087805,-0.018315658,-1.121305,-2.4522474,1.4531693,2.0396464,-0.4513253,-1.2970337,-0.9751426,0.1734803,50.49776,8.607257,-0.062036566,68.60746,-47.517403,0.7618432,2.5196683,0.3908305,1.9850458,1.7624868,1.8741593,1.5836244,1.8918658,1.406693,1.1578598,0.53081447,1.3436049,1.1350368,1.5971824,0.4889816,less than -0.023711622
0.51639247,0.9229289,0.7177068,-1.5475278,0.5838217,-1.6449559,-1.3370361,-2.2632425,-1.3829105,2.3134608,0.5616284,-0.75352937,-87.0139,27.335808,80.50771,-13.530683,-65.26326,2.194507,1.0972986,0.58106154,2.1799552,2.097526,1.313589,1.0477141,1.2537404,0.311561,1.8034326,1.9562571,1.5980022,1.9103049,1.9804448,0.8791951,greater than 0.02356751225
0.61282945,1.8018647,1.7316912,-1.4235764,-1.8332802,-2.2259023,0.83716595,-2.022366,-0.36718485,1.1579255,1.674606,-1.3218961,-77.80584,55.945293,39.90506,37.838947,-73.19149,2.4032009,1.4296883,2.3387856,2.2961206,1.4459504,0.8866382,1.7199417,2.4328501,0.5356789,2.4393785,1.4601388,1.4792242,2.2603796,0.22492969,0.8163688,greater than 0.02356751225
1.2894249,-0.3788914,-1.8073233,-1.1493502,-0.5533034,1.6525289,0.31676662,0.3066141,-0.79908943,-0.93554825,1.148851,-2.2769578,-23.761383,-37.74155,78.62998,48.149532,-1.6289217,1.6687177,2.0673373,2.1956177,1.7400523,2.2117028,0.42852724,1.2671306,2.544981,0.69508135,0.48793703,0.39364237,0.8596258,2.2062106,1.7204596,1.7625235,greater than 0.02356751225
-2.2086046,-0.17698303,-1.0529331,1.0060096,-1.2245994,-0.8347074,0.23792626,-2.1815846,1.7116333,-1.7693205,2.1082969,1.5482774,12.368208,68.674126,-60.86692,19.108624,67.68885,1.356531,0.81430286,2.098375,1.8207852,0.9426942,1.4917152,2.0935264,1.8584152,1.022359,2.3744555,1.9931278,1.9580734,0.87712437,1.6533757,2.2301612,greater than 0.02356751225
1.07027,-1.0165144,1.7091942,-1.854803,0.4437614,-1.1468039,-1.4607592,-2.2850833,2.3504784,-0.9725846,-0.34527814,1.8896202,39.52874,33.935226,-49.97134,-15.782402,-38.211422,2.4296572,1.666458,2.294291,1.2834284,1.0909848,2.5557594,1.3369347,1.3509752,1.6691668,1.3712131,2.396809,2.4093237,1.9133455,1.6356448,1.0535401,less than -0.023711622
-0.019624915,1.5700954,-1.6345773,1.4313242,-1.6517624,0.8530132,-0.40898547,-2.2597616,-1.1899719,0.66260165,-0.54240984,1.1254133,52.277607,-93.418495,-39.94292,-44.396767,32.1605,0.9842284,1.124786,1.6702383,2.2719522,1.6249504,0.5154915,2.3525212,2.3577018,1.8041605,2.4476507,1.2906764,1.3036802,0.35927075,1.322264,0.7392462,less than -0.023711622
-1.7332548,0.08957789,-1.3609021,1.1342207,-1.7256539,1.5530006,1.553387,-2.425404,-1.0362036,-0.27760354,0.6060322,0.6916951,32.033474,-52.47454,-37.076996,-12.84807,36.478535,2.509095,2.205096,2.164141,1.0220761,0.62618303,2.0460413,2.0970235,2.5619526,-0.011865937,0.835232,1.0271485,1.6691151,1.3807497,1.3531916,1.0102738,greater than 0.02356751225
-2.260481,0.5914984,0.99552596,0.83815217,-0.85527796,-1.9180644,0.07553924,-2.0239804,1.0507858,-0.028235873,-1.1804736,-2.0202622,12.200311,-18.930117,79.077774,-10.470213,-55.41263,1.3304871,2.5176167,2.3880706,0.29459915,2.4526474,1.5036782,1.8888775,1.6907918,1.210935,0.4627037,0.43375352,1.0408916,0.5201158,0.81486756,1.1498656,greater than 0.02356751225
