theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-2.20568,-0.055152558,-0.27472907,1.9802115,2.2762704,-1.141746,0.06575451,-0.69808733,0.46027875,0.027861891,-0.97607845,0.17021154,75.12029,-2.7639434,-12.53645,-1.8449867,16.733934,1.3997352,0.71557486,0.83715874,2.1553087,2.4356556,0.5253184,1.5187782,1.0481995,1.6495802,1.7719903,2.0752242,1.2433339,0.75148594,1.1807415,0.7025073,less than -0.023711622
-0.92860556,-0.04895034,1.2288163,1.6232177,1.3353132,-0.45793802,-1.1534965,-2.0905313,-1.569474,-0.14340411,-1.9534048,1.4480624,-15.558372,-50.063286,63.241856,-73.48376,-43.94155,2.0424159,1.6296802,1.2332939,2.144335,1.5033133,0.898007,1.8535949,1.8562125,0.6629478,1.9670119,2.061483,0.52394587,2.3910062,1.4378277,1.0371349,greater than 0.02356751225
-2.3401322,0.23925138,0.5453623,0.1834977,-1.4935365,-0.82778406,-0.75157046,-1.852415,2.253704,0.4704802,-1.1023077,-0.6773561,10.582785,-50.6557,78.80686,31.99718,-14.94019,0.8580525,2.175475,1.0036496,2.1973388,1.9688722,0.7088575,1.5866063,1.1147206,2.1021614,2.0809834,1.8475858,0.96816957,0.29567403,0.78899235,2.407173,less than -0.023711622
1.5442975,-0.61406916,-1.2241092,-0.07264925,-2.1094418,-1.4126513,2.392118,1.3878644,2.0273757,-0.3783047,-1.3192357,0.06527492,-44.457153,-60.023376,-37.552746,30.172926,61.686478,1.8458422,0.5590841,0.34741774,2.1042264,0.7133433,0.92137927,0.87211686,0.6957945,0.3557421,1.1770413,0.66275775,2.2638345,1.806684,1.7311975,0.3330216,greater than 0.02356751225
0.02978095,0.8182317,1.5829649,0.61660147,1.4591146,-0.48625752,0.04709569,0.29163784,-0.33446488,0.15286572,1.8482307,1.6848601,13.025958,-51.167004,-28.646862,-64.99841,-3.1128964,1.0482032,0.72598535,0.54812765,2.2327168,2.3307483,1.4869019,0.4037628,1.5495874,0.85969794,0.50741535,2.170643,0.53951627,0.57922834,2.0358486,1.8377179,less than -0.023711622
0.50312936,-0.425977,-2.0725715,0.82452524,-1.6599263,1.8031269,-0.7807633,0.47699243,0.16419943,-0.70035565,-0.10383009,0.4983661,62.95462,57.631676,-7.5663695,-27.548084,-28.014965,1.0226071,0.99919945,2.0910852,1.9869949,0.8292123,2.2433047,1.8098876,1.8761866,1.8926234,1.8199294,1.7720419,2.0837462,2.3459094,1.3665719,1.2503039,greater than 0.02356751225
-2.4366095,1.8815582,-0.6288557,-0.9987859,-1.942164,-0.3543379,0.003733498,-2.1488757,0.64712065,1.3595308,0.6309336,0.9203101,-64.42266,-32.46298,64.77373,67.39995,-21.846573,0.4312348,0.9826934,1.5112433,2.4849272,2.2954402,2.1919787,1.4906783,0.54059434,1.3481249,2.0235286,2.0539672,1.4070908,0.6873061,0.97780854,1.0960555,less than -0.023711622
-2.0230203,0.73490226,-1.3765645,1.381272,-1.0101438,-0.28618348,-1.2951777,-1.6197525,0.1983903,-0.434515,-1.064131,1.082297,-46.39154,-76.07992,-35.338226,32.142223,52.01138,1.8563477,1.7278593,1.5203427,0.6746222,1.1556373,1.2840021,2.2914648,1.454886,1.6218295,1.5386088,1.0218372,1.0508435,0.26168692,2.2593517,1.3010423,less than -0.023711622
1.1324974,-0.40241855,0.7731959,-0.5271709,2.2027419,1.7860522,1.1002122,-0.9480783,-0.81314474,0.81142443,2.4537044,-1.3264887,-53.525772,25.238907,-68.359955,-15.164876,-8.856195,0.8936708,1.6145806,1.5055041,0.35465518,1.5535603,1.2600741,1.2988281,0.9346737,2.3770998,1.0074859,0.931308,0.37466726,1.0662932,2.3257396,0.92832357,greater than 0.02356751225
0.45695293,-0.704277,0.93262696,0.060447395,-2.0292633,-1.2223423,-2.3719544,2.2706633,-1.5628372,-1.9095423,0.33873338,-2.2107186,54.100353,-33.791668,-55.494316,67.57915,31.918705,1.9357326,2.2917154,1.5656585,0.60999066,1.4307896,0.65155834,0.32858008,1.9892129,1.1870577,1.8467042,1.4378297,1.9772576,2.128375,0.904639,0.7384165,less than -0.023711622
