lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
0.0,13.0,1931.0,54.0,98.0,1.2,2.8,65723.0,42130.0,0.0,0.0,0.0,0.0,0.0,2.2,2.6,54.3,95.8,2.8,1436.0,1634279.0,between 89.0 and 94.0
15.0,4.0,3086.0,177.0,69.0,1.0,1.8,185654.0,117463.0,0.0,0.0,0.0,0.0,0.0,4.2,5.2,130.2,184.8,1.4,1034.0,1679641.0,greater than 94.0
5.0,10.0,1948.0,82.0,54.0,2.6,0.6,46741.0,15422.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,50.7,93.3,3.2,629.0,1302177.0,between 81.0 and 89.0
22.0,7.0,826.0,59.0,29.0,2.4,0.8,135880.0,47577.0,0.0,0.0,0.0,0.0,0.0,2.4,3.2,122.4,174.4,3.4,1174.0,1771531.0,between 89.0 and 94.0
13.0,14.0,3089.0,93.0,67.0,1.0,3.0,213671.0,114760.0,0.0,0.0,0.0,0.0,0.8,0.4,0.6,18.0,20.4,1.4,216.0,1649269.0,less than 81.0
6.0,9.0,1603.0,43.0,31.0,0.2,3.0,111335.0,11187.0,0.0,0.0,0.0,0.0,0.2,5.8,7.2,263.2,381.6,1.8,579.0,1814403.0,greater than 94.0
10.0,8.0,194.0,98.0,44.0,1.2,1.6,145789.0,62104.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,45.6,66.8,2.4,1082.0,1847570.0,between 89.0 and 94.0
4.0,8.0,2287.0,67.0,75.0,2.0,1.4,194669.0,123789.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,240.0,350.4,4.0,1258.0,1127056.0,greater than 94.0
7.0,16.0,2745.0,88.0,53.0,0.8,2.4,206743.0,12888.0,0.0,0.0,0.0,0.0,0.0,4.8,6.4,217.6,311.2,2.8,387.0,1318082.0,less than 81.0
2.0,0.0,4103.0,93.0,23.0,0.2,0.2,132680.0,9449.0,0.0,0.0,0.0,0.0,0.0,5.4,7.2,121.2,177.6,1.0,589.0,1624181.5,between 89.0 and 94.0
1.0,0.0,586.0,130.0,30.0,1.0,3.6,152019.0,94826.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,122.4,180.0,1.6,905.0,1758696.0,greater than 94.0
0.0,2.0,2287.0,187.0,54.0,2.2,4.4,185654.0,117463.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,263.8,379.8,2.0,1082.0,1679641.0,between 89.0 and 94.0
0.0,19.0,586.0,41.0,66.0,0.8,0.6,145789.0,62104.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,240.8,362.0,1.0,387.0,1864864.0,between 81.0 and 89.0
2.0,13.0,194.0,98.0,51.0,2.4,4.8,213671.0,114760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,217.0,311.2,2.4,579.0,1814403.0,less than 81.0
15.0,15.0,1373.0,67.0,44.0,0.2,1.4,137882.0,42400.0,0.0,0.0,0.0,0.0,0.0,2.2,3.0,184.0,263.8,3.2,1761.0,1537723.0,greater than 94.0
3.0,15.0,1603.0,177.0,67.0,0.2,4.2,152019.0,94826.0,0.0,0.0,0.0,0.0,0.0,2.8,3.6,122.4,184.0,3.0,589.0,1624181.5,between 89.0 and 94.0
