lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
14.0,6.0,1941.0,183.0,135.0,0.8,0.6,7619.0,32211.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,40.8,112.8,2.2,1298.0,976541.0,between 81.0 and 89.0
49.0,64.0,2145.0,201.0,175.0,2.4,4.4,38219.0,24319.0,0.0,0.0,0.0,0.0,0.0,7.6,9.6,53.8,114.6,2.0,2639.0,1054159.0,between 81.0 and 89.0
21.0,12.0,3956.0,142.0,134.0,0.4,0.8,65438.0,42127.0,0.0,0.0,0.0,0.0,0.2,1.0,1.2,35.8,62.2,3.4,3958.0,1856231.0,between 81.0 and 89.0
32.0,45.0,4854.0,258.0,187.0,2.0,0.8,198654.0,65438.0,0.0,0.0,0.0,0.0,0.0,2.4,3.0,93.0,176.4,3.8,4821.0,1100347.0,between 81.0 and 89.0
1.0,2.0,1940.0,92.0,82.0,0.4,0.2,27591.0,19314.0,0.0,0.0,0.0,0.0,0.0,8.8,10.8,16.4,27.4,2.6,1857.0,1084859.0,between 89.0 and 94.0
65.0,88.0,1421.0,109.0,103.0,0.8,0.2,19811.0,52113.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,47.0,97.4,4.6,3959.0,1039382.0,between 89.0 and 94.0
13.0,9.0,3548.0,187.0,168.0,0.4,0.6,43957.0,29991.0,1.0,2.0,0.0,0.0,0.2,3.0,4.0,64.0,143.8,2.8,4830.0,1815128.0,between 89.0 and 94.0
25.0,15.0,4849.0,191.0,161.0,0.2,2.2,65482.0,43193.0,0.0,0.0,0.0,0.0,0.2,7.2,7.4,42.6,69.6,1.2,3967.0,1116549.0,greater than 94.0
44.0,57.0,2351.0,198.0,178.0,0.6,0.4,36449.0,58431.0,0.0,0.0,0.0,0.0,0.0,7.4,9.6,55.0,123.8,5.4,3963.0,1038242.0,between 81.0 and 89.0
58.0,72.0,3968.0,217.0,189.0,1.6,2.0,45538.0,52127.0,0.0,0.0,0.0,0.0,0.0,3.4,5.0,59.8,127.6,3.6,3990.0,1832040.0,between 81.0 and 89.0
