theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
0.45726358,-0.67745462,-0.84806979,1.467636,1.914831,1.6605321,1.7955917,0.37005901,-0.77174145,-2.1640651,-1.2245258,-1.6026821,-8.3385894,-46.672824,69.844483,-23.773833,33.190092,1.0130747,2.4964638,1.567223,1.0662061,2.2264073,0.97742214,1.7838826,1.9647747,2.468543,0.30275146,0.34374357,0.79814118,1.3588452,2.1104699,0.91690113,less than -0.023711622
0.95580188,-0.37189707,-1.8463223,-0.057030857,-1.9026576,0.3048783,1.7227834,1.9026031,-1.2220693,1.9846729,2.1087819,0.42034678,28.561818,38.474667,-6.2641494,18.441612,48.17782,1.7442966,0.39375435,2.0793795,0.3820203,0.61515806,1.7114661,2.1112366,0.30326855,2.2845999,0.27017151,1.7726205,1.6833278,1.6910152,0.39208425,1.0100005,greater than 0.02356751225
-1.1529117,0.35628257,-1.405161,1.9534786,0.90048005,-1.8252168,1.234182,-1.0389455,-2.1565854,1.9656574,-1.754702,-1.1457984,66.873356,-9.5088778,-65.708388,-60.872219,70.618664,0.44340066,1.7348248,0.94996233,1.5169003,1.2939731,0.80533088,0.6960808,0.52994893,0.60169648,0.46280387,1.5946287,0.4239482,1.0473647,0.5589203,1.5235019,greater than 0.02356751225
1.3667,1.9423717,-1.9900019,-2.1372095,-2.2512604,-1.1628064,-1.0108957,-1.9621078,0.15299439,-1.587709,1.6336788,-1.8515222,66.32596,-59.591818,-9.693148,-12.738882,-52.397983,1.3314023,2.1276846,2.2449159,1.5511643,1.1687144,1.5833101,1.4421257,2.3073782,0.60496565,1.407614,0.51899859,1.0592721,0.43565467,2.0480734,0.71974059,greater than 0.02356751225
-1.0176035,-1.6028491,1.6427556,-0.093719634,-1.2079652,-1.2993719,-1.3335233,-0.40428751,0.40472439,2.2255043,1.8188632,0.36578062,-63.428463,7.8229213,-70.162012,-62.941666,-60.586137,0.30702757,2.4624414,1.2519254,0.61048335,1.893721,0.76962001,1.2534523,1.5224027,1.5220682,0.39969058,0.5996042,1.2977978,2.0881755,1.9652582,1.5943511,greater than 0.02356751225
-1.6881854,-0.037932783,-1.3637715,0.15302797,-1.0233206,1.2697502,-1.7184182,0.77821283,-2.1688519,-1.5654208,-0.75946724,1.4959118,38.028261,-9.0130399,17.838166,-43.944449,25.651362,1.7115767,1.7197782,2.31201,1.9527708,0.96963711,1.4408315,0.80448375,2.2083557,1.3344122,0.96626327,0.98679633,1.8359039,1.0363995,0.76683079,1.625142,greater than 0.02356751225
1.4147566,-0.89981856,-1.1943146,1.9307639,0.83895047,0.77264121,-1.5631431,-0.17812657,-1.4063184,1.3500214,-0.34380295,-0.90733001,-6.5148184,5.4479509,63.710053,74.862008,5.7607346,2.4350053,1.3848863,1.0337314,0.9236837,0.8519909,1.9110239,1.3282977,1.7000047,0.72861079,0.51158234,2.414318,2.4424526,0.5506011,1.2027032,1.3325909,less than -0.023711622
0.3509989,-0.67244059,-1.4001413,1.4956378,1.30099,0.25453535,-0.87355041,2.042401,1.5926057,0.55535479,-1.3945321,1.522547,37.404855,13.405765,10.694797,47.446992,41.600849,1.9071365,1.242873,1.4663932,0.67101859,2.3095078,0.39774433,1.6388986,1.9695952,2.4859926,1.0770525,2.2708415,0.78285626,0.96524555,1.8819552,1.0212899,less than -0.023711622
-0.12869939,-0.064174556,0.55532087,-1.9647845,2.2893457,0.376397,2.0783142,1.9993431,-1.0867981,-0.5961969,-1.7423922,-1.6010349,-27.140674,-3.300416,29.908783,26.922383,-65.502703,0.56604279,1.9811165,0.37555511,2.2047923,2.1940743,2.0572234,1.5036468,1.2920132,1.6165141,1.501736,0.67724266,1.1674207,2.339009,1.2240072,1.6388201,greater than 0.02356751225
-0.59720971,0.085007314,0.86405936,-1.3372111,-1.1238635,-1.5194263,-0.56177358,1.8989477,-1.3968407,0.41963669,-1.6123997,1.3474774,-21.899505,35.025647,-73.950739,9.9348007,24.196034,1.5662558,0.56101523,0.73291862,0.91324413,0.89416809,2.0331243,1.4698611,0.45513899,1.0209804,0.36721177,1.4782394,1.7701957,1.4288384,1.7377992,1.4407571,between -0.023711622 and -0.00016276260500000002
