X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
0.9482572,1.996464,aug,mon,89.2535,206.8435,680.2278,5.3577895,20.411005,58.450394,3.1406536,-0.0001472007,between 0.0 and 0.52
6.073296,4.980729,dec,sat,87.15839,13.06766,50.13329,4.198501,15.366239,29.009998,0.7689134,0.0004800422,between 0.0 and 0.52
8.016292,6.014596,feb,mon,86.13286,24.330875,43.538715,5.1138535,10.949083,42.874493,5.894926,1.937963e-05,greater than 6.57
1.9824339,3.0118725,dec,thu,87.751785,21.488302,339.9447,3.6605759,19.66873,22.960943,9.2734,0.00020082941,between 0.0 and 0.52
2.0020256,4.002866,sep,sat,95.078606,90.823875,717.9324,18.296093,15.563552,65.24055,4.8554144,-7.223431e-05,between 0.0 and 0.52
7.849685,5.9950128,sep,thu,91.51242,128.96959,695.4506,8.661496,11.099492,109.47086,2.6475618,0.02756611,between 0.0 and 0.52
3.0725815,4.995217,sep,thu,92.01132,104.90806,768.3594,7.1557837,19.170862,47.947266,2.263909,2.7837814e-06,greater than 6.57
0.8237091,2.002693,sep,thu,92.80243,136.03145,702.2866,7.4622602,20.550655,41.013172,2.7367144,0.00029742857,between 0.0 and 0.52
0.92193353,2.006732,sep,thu,91.46617,127.22844,809.4585,7.271171,18.179338,38.350346,3.1457996,-0.0004916236,between 0.0 and 0.52
1.9661889,1.9998058,sep,thu,91.77704,109.3747,776.78204,6.165397,14.20394,78.71476,4.926878,-0.00026326114,between 0.0 and 0.52
4.0837173,3.9851909,sep,sun,92.652916,122.54977,644.6818,9.495898,27.298487,33.652138,2.1864927,-0.0002226532,between 0.0 and 0.52
6.042995,4.011276,sep,thu,94.07704,168.88316,749.0732,9.503904,23.002998,39.048386,3.121577,-8.213949e-05,between 0.0 and 0.52
7.058247,4.010137,sep,fri,92.67728,119.69952,800.8535,12.223137,21.081123,37.309814,4.836366,-0.00026384398,between 0.52 and 6.57
1.9971423,5.0213566,sep,thu,91.99285,96.60311,739.12036,6.558003,23.91385,35.70313,2.2685552,-0.00020270089,greater than 6.57
7.0585613,3.9959166,sep,mon,90.71971,74.564255,713.12067,6.945103,12.747403,70.490906,5.412115,0.00047355064,between 0.52 and 6.57
8.025401,6.0092263,apr,wed,90.47324,16.68802,201.08983,7.410336,17.368492,39.02014,3.4300609,-9.2829214e-05,greater than 6.57
