X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
3.02289,4.0092754,sep,mon,90.8046,122.46355,686.58435,6.2132363,18.014093,21.19354,3.6020095,1.46737075e-05,between 0.0 and 0.52
9.001251,8.818106,aug,sun,92.3539,121.83189,654.4071,9.748175,22.440094,30.241526,1.7331996,-3.6537196e-05,between 0.0 and 0.52
1.8877671,3.9868472,aug,fri,95.14375,139.67946,607.21497,22.216154,23.930433,33.093975,4.005702,5.2359414e-05,between 0.0 and 0.52
5.0218797,5.0252876,aug,mon,88.97886,63.08291,312.44284,3.852496,22.905405,34.709393,2.7507534,-2.96661e-05,between 0.0 and 0.52
6.920706,4.008746,mar,tue,92.58557,29.800177,76.16407,8.532886,15.046049,39.06849,4.0374694,6.233518e-05,greater than 6.57
6.010002,3.03896,jul,sun,90.71455,92.05522,441.159,7.633389,11.844176,96.51576,3.103679,-7.85727e-07,between 0.0 and 0.52
5.958338,5.0041947,mar,mon,90.270805,50.05951,106.4353,5.8369946,12.143411,43.889008,4.4872403,2.061719e-06,between 0.0 and 0.52
4.020317,3.9987211,aug,sun,95.704994,95.441635,506.011,14.114763,22.790419,30.719757,4.007437,-2.3337056e-05,between 0.0 and 0.52
3.9264295,3.0036397,aug,sun,89.739586,99.337074,630.0545,6.192322,20.87574,35.965378,4.064559,-7.168528e-07,greater than 6.57
1.988,2.0090716,aug,sun,88.45643,82.987595,684.7212,8.739054,21.385687,35.623688,6.3090024,-1.8051756e-05,between 0.52 and 6.57
3.9331331,4.9917836,mar,fri,92.963806,22.998138,45.631252,9.088712,14.435551,36.632313,4.030293,3.2435702e-05,between 0.0 and 0.52
5.0422754,4.002678,sep,wed,93.28046,65.60185,673.0175,9.320335,20.139519,34.754242,2.7469683,-3.8664642e-05,between 0.0 and 0.52
7.98324,5.9923725,sep,sun,89.93168,151.40758,787.33923,5.3506737,17.018929,37.40189,2.3053048,-3.590796e-05,greater than 6.57
4.052749,5.014937,sep,thu,90.60082,302.31894,611.2941,10.872266,11.336473,83.22183,4.5138216,-1.2103388e-05,between 0.0 and 0.52
5.0224886,4.008664,jul,thu,90.65215,77.41662,356.51318,6.440525,14.80692,79.782486,1.816011,1.3056066e-05,between 0.52 and 6.57
4.0159717,4.0047064,aug,sun,92.63163,275.4455,819.2395,10.049195,16.248692,70.623985,4.937012,-1.7505194e-05,greater than 6.57
6.965585,3.9879842,mar,wed,93.66326,22.755878,52.793526,10.008814,19.483574,43.33236,2.732435,-1.3450397e-05,between 0.0 and 0.52
0.9891853,4.0086436,sep,sat,94.00919,90.70583,698.1977,8.371521,24.650866,36.91235,4.712866,-4.186827e-05,between 0.0 and 0.52
5.0737853,3.9945364,mar,sat,90.593025,16.62965,30.05104,8.154858,11.455398,27.565836,3.607813,-4.5181438e-05,between 0.52 and 6.57
1.0137799,5.0210257,feb,sat,83.4558,7.7057276,52.526974,2.935466,7.2557435,80.004944,1.9006376,4.7817703e-06,between 0.52 and 6.57
3.9751077,5.0204005,aug,thu,94.82252,222.25652,699.14105,16.856125,27.99796,27.307146,4.4850125,-3.5973095e-05,between 0.0 and 0.52
2.0273747,1.9836289,jul,sun,95.11971,93.85298,448.56,17.561567,19.643133,38.502197,3.5893674,-4.4613585e-05,between 0.52 and 6.57
4.040023,3.9957716,aug,thu,84.290855,71.32484,690.7356,1.9070268,18.935291,38.749836,5.4456897,-2.0376401e-05,between 0.0 and 0.52
4.957284,4.9940743,aug,sun,84.57644,56.85736,661.82794,2.0075283,28.529127,28.640913,2.2113092,9.428946e-06,greater than 6.57
0.91813177,2.0147216,aug,fri,87.946396,200.71971,627.48236,5.427333,16.200457,66.145905,3.5783546,-2.3542372e-05,between 0.52 and 6.57
2.0026484,5.021,jul,mon,91.25382,78.79127,369.46158,7.174969,22.880926,38.135742,3.113158,5.3714975e-06,between 0.0 and 0.52
1.9419792,5.012116,sep,wed,91.135765,298.31168,875.7498,7.554476,17.264385,71.58053,6.335174,-1.5529757e-05,greater than 6.57
6.925523,4.995307,sep,fri,93.06842,137.24654,704.37415,9.243578,17.618319,54.512985,2.2039928,7.88274e-06,between 0.52 and 6.57
2.9773898,4.013482,sep,fri,93.27991,136.73082,809.39197,13.635295,23.133917,36.469982,1.2346033,-0.00014916483,greater than 6.57
5.9725423,5.01551,aug,sun,98.86754,137.25426,592.3175,22.079031,21.640789,38.605335,3.583686,6.5628694e-05,greater than 6.57
5.0527287,4.999996,aug,fri,91.76121,141.46663,628.2098,8.725831,16.717808,41.381947,3.086225,-1.0575095e-05,between 0.0 and 0.52
2.0300605,4.007142,sep,mon,88.45936,92.02024,720.08875,4.1162276,22.251415,37.097683,3.6015923,-2.7641321e-05,between 0.52 and 6.57
5.029291,3.9996762,mar,fri,89.65164,44.44977,91.55914,6.0894036,15.686401,36.50573,1.4883282,0.00012747779,between 0.0 and 0.52
7.0200167,4.0159307,sep,fri,89.533485,93.367546,705.2715,6.840916,25.668118,28.53839,2.2059512,0.00010083696,between 0.0 and 0.52
2.0166812,3.9888601,sep,fri,91.41157,127.33427,809.0795,7.3396406,26.316948,31.596296,3.564857,4.0306622e-07,between 0.52 and 6.57
5.033844,5.006783,mar,sun,92.7363,43.47343,88.945496,10.151717,19.121876,41.321335,5.8083863,-0.00011904816,between 0.52 and 6.57
6.0180635,3.0031068,jul,mon,89.20455,47.85211,330.27872,6.1512485,18.772678,45.375782,5.4657316,4.030701e-05,between 0.0 and 0.52
5.9615192,5.0153365,jul,mon,87.390236,64.78339,461.9933,4.3440585,9.425624,50.034584,6.702305,-0.00013588117,between 0.0 and 0.52
5.0050273,3.9893792,sep,sun,92.40907,-32.27561,531.92834,10.018203,12.17818,5.1152163,4.8230023,-2.1601316e-05,between 0.0 and 0.52
3.9895875,4.013293,aug,mon,91.66349,100.58786,640.71924,5.483489,20.254885,25.734606,2.220661,-1.8331453e-05,between 0.0 and 0.52
6.010727,5.010415,jul,sun,93.92541,68.00598,441.9133,9.78192,28.972313,18.1476,3.5293088,-1.4723955e-05,between 0.0 and 0.52
1.0290807,1.9938477,sep,tue,93.16036,140.18782,713.64545,13.581749,26.515024,23.678963,3.9852402,-7.596227e-06,between 0.0 and 0.52
4.035908,5.03305,aug,wed,79.2396,35.27717,541.6951,3.996266,15.642946,43.473083,5.915045,-1.03324855e-05,between 0.0 and 0.52
4.0017953,4.003951,jul,thu,89.211914,66.09853,360.23538,9.749683,17.380127,55.06291,3.1061685,2.7832619e-05,between 0.0 and 0.52
4.032785,3.004328,sep,wed,92.37183,122.75641,674.1342,9.122698,16.177286,36.26488,2.222706,6.33585e-05,between 0.0 and 0.52
1.0495055,5.0152307,aug,sun,91.89288,145.49585,614.2904,10.623103,22.259405,30.229969,3.6079342,6.959259e-05,between 0.0 and 0.52
3.9551024,3.998184,aug,sun,94.505875,145.2611,599.2543,11.2802105,22.900293,27.642227,5.470036,7.3069277e-06,between 0.0 and 0.52
5.971548,5.0119686,oct,tue,91.1412,52.683537,700.69904,9.999252,8.860126,60.13929,4.0351105,-1.5721806e-05,between 0.0 and 0.52
4.029051,4.0169673,feb,thu,83.720795,9.669533,42.912857,2.2007577,12.407312,52.491333,2.2582283,-2.6830096e-05,between 0.52 and 6.57
2.0710793,4.000103,sep,mon,90.30401,302.09225,901.7654,6.684443,12.655754,73.581276,2.3127863,-9.088642e-05,greater than 6.57
3.9008853,3.0172696,feb,sun,85.01766,5.7585754,8.877705,3.4576058,7.047124,62.000168,3.6073947,4.5470595e-05,between 0.52 and 6.57
6.953523,3.995655,aug,sun,91.548996,72.987785,-1.9678962,8.488148,9.065133,48.14591,4.4752083,-2.3652865e-05,between 0.0 and 0.52
3.995783,4.00483,sep,mon,92.18943,125.233475,682.08563,14.713935,22.926785,42.055668,4.0266933,-7.3270967e-06,between 0.52 and 6.57
1.0648954,4.0094438,sep,wed,86.91002,54.279278,692.3748,3.8624563,19.741426,57.769596,1.7779562,-4.7154626e-05,between 0.0 and 0.52
5.972019,5.0065665,mar,sun,90.549,42.589687,87.48369,5.6922116,16.35616,45.755886,3.6010327,-4.0405157e-05,between 0.0 and 0.52
6.050782,5.006325,jul,sun,92.076294,75.66316,387.20633,5.7143445,18.906149,41.814995,3.1664426,4.417572e-06,between 0.52 and 6.57
7.8198566,6.0070233,aug,sun,86.40511,34.0672,365.87448,4.244433,14.278529,32.89521,2.2960439,5.7691934e-05,between 0.0 and 0.52
6.9635754,4.016411,sep,fri,91.26936,125.170586,801.51984,7.5878787,12.857929,43.4771,1.7217056,-4.684304e-05,between 0.0 and 0.52
4.0504336,4.992732,aug,sun,91.97827,242.15509,695.64075,8.641067,21.372702,40.456024,2.7839909,-2.863836e-05,greater than 6.57
2.9575691,3.9926283,mar,mon,91.20605,27.240255,65.558136,7.8788986,14.568926,48.760082,3.6129422,-5.3068143e-06,between 0.0 and 0.52
1.080948,3.989735,sep,sun,92.840485,41.61286,689.4735,8.915245,21.222479,28.347525,0.9730308,5.7362995e-06,between 0.52 and 6.57
4.0210257,5.0315113,jan,thu,86.83733,1.9210349,68.218895,8.304157,8.879432,50.890636,3.6025462,-2.8264218e-05,greater than 6.57
5.97236,5.011896,aug,sat,94.131386,56.642174,189.94969,10.981344,23.734001,18.805452,4.053987,-4.6011184e-05,greater than 6.57
2.0155313,5.007423,jul,sat,91.81042,110.66251,488.02286,7.2527475,23.496332,34.734276,2.7636487,1.2388846e-06,between 0.0 and 0.52
2.0210483,3.9916868,feb,fri,80.31942,9.469111,25.969418,0.114051536,17.216095,35.302616,3.0446484,1.2592755e-06,between 0.0 and 0.52
4.965966,4.0122733,feb,mon,85.00797,9.326839,46.82176,2.921777,16.614027,40.283627,3.97688,-1.7589264e-05,between 0.0 and 0.52
2.074794,4.0189285,sep,sat,93.04616,134.73952,707.689,8.535388,23.550148,17.116867,5.363469,-1.5003763e-05,greater than 6.57
2.0274625,3.9920275,sep,tue,91.56154,129.73816,809.17194,6.901496,25.372946,19.464367,4.3763037,2.2270033e-06,between 0.52 and 6.57
1.9980782,1.9938505,oct,tue,88.67927,51.17702,705.1492,6.1935186,17.065441,48.13821,3.5632634,-1.5783568e-05,between 0.0 and 0.52
4.02118,2.9938533,aug,sun,94.28979,144.22104,616.65826,14.366507,27.723438,31.99188,2.744932,1.3744706e-05,between 0.52 and 6.57
6.030656,3.012187,aug,wed,93.05236,142.5718,605.7438,13.400412,19.508137,38.473995,6.5921707,-5.703703e-06,between 0.0 and 0.52
5.003066,3.9813068,sep,sun,91.73063,266.85123,801.04645,7.48528,14.522882,60.373386,3.5156882,1.2592187e-05,between 0.0 and 0.52
4.965312,4.003906,sep,thu,93.100784,134.68367,702.3698,9.163653,19.782804,45.435062,3.9743147,-4.145581e-05,between 0.0 and 0.52
6.97833,3.9943624,sep,thu,92.84145,131.77403,697.4703,11.627714,14.846973,44.57972,1.0354966,-2.1578846e-05,greater than 6.57
5.968123,3.00718,jul,tue,92.74151,75.16721,363.8259,20.588898,20.87931,43.04485,6.621751,-7.932937e-05,between 0.0 and 0.52
3.0592923,4.0003815,aug,tue,91.409355,181.87585,649.3782,12.036326,21.171618,29.097837,3.5635128,-7.907838e-07,between 0.0 and 0.52
4.9839416,4.019113,sep,sun,91.005104,132.5894,698.3742,6.9760156,16.031788,64.52822,4.4507184,-3.0046898e-05,between 0.0 and 0.52
1.955939,5.0070276,mar,thu,89.28174,25.511915,63.83635,5.4182906,9.757399,46.84086,4.019937,3.6635756e-06,between 0.52 and 6.57
7.0022492,4.0062795,aug,fri,86.01023,51.94116,657.0475,3.5798838,24.154194,26.675604,3.1238377,2.945226e-05,between 0.0 and 0.52
1.9482071,4.0071244,aug,fri,91.5284,139.04382,621.77576,6.238024,21.783924,35.48054,3.9680676,8.786883e-07,between 0.0 and 0.52
7.003212,5.000434,sep,sun,92.51074,149.55476,737.3372,7.6538887,27.812426,36.120625,2.7545912,1.2075583e-05,between 0.0 and 0.52
4.005223,3.998898,sep,thu,92.7972,127.69521,689.86945,8.437872,20.041021,49.536873,5.7604113,-1.8780338e-05,between 0.0 and 0.52
2.939799,4.002438,sep,mon,94.02133,67.183205,681.7482,10.087677,24.236465,33.21275,3.0999756,-1.7579965e-05,between 0.0 and 0.52
1.1740417,2.0292056,feb,thu,86.794365,17.053648,87.37498,3.866031,12.486625,57.52294,4.6382136,3.2613112e-05,between 0.52 and 6.57
4.0360374,2.9945252,aug,sat,93.6298,50.28916,118.294266,13.94472,19.041899,24.345688,3.653181,-9.5208496e-05,between 0.0 and 0.52
3.990483,4.0071654,mar,wed,91.20385,51.982605,102.61585,8.462148,14.065869,28.227453,3.5943458,-8.9505724e-05,between 0.52 and 6.57
3.9996777,4.0269284,aug,wed,95.41756,100.76119,525.7511,13.06681,26.420067,31.727844,2.6966498,0.00013401345,between 0.0 and 0.52
2.004989,4.0098486,aug,sun,131.03552,170.57452,640.0881,7.9241467,120.65263,118.40075,4.0490546,-3.3507935e-05,between 0.0 and 0.52
3.9932048,4.002753,aug,wed,92.272514,108.151955,647.50696,9.697153,15.638605,50.600826,3.0482092,8.229021e-05,greater than 6.57
4.0390167,4.008148,aug,mon,89.97566,68.99052,510.94122,7.5806093,16.45584,32.78545,4.490229,-3.771272e-05,between 0.52 and 6.57
