X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
1.9874518,2.0122693,aug,mon,92.05491,121.4371,652.1488,11.801639,10.757678,80.66059,3.095113,0.0,between 0.0 and 0.52
2.001057,5.0033355,sep,thu,90.42091,81.8913,726.22284,5.8109183,23.492365,27.912413,4.03227,0.0,between 0.0 and 0.52
6.0038056,4.020921,sep,wed,91.388336,73.791664,756.5423,9.13024,21.884258,47.477657,3.135363,0.0,between 0.0 and 0.52
4.0061507,5.9570055,jun,fri,86.551216,33.310917,83.69524,3.1836486,19.485437,35.705223,4.2866693,0.0,between 0.0 and 0.52
2.9969857,4.9804797,sep,wed,62.725372,40.66811,744.1057,2.1673038,17.988012,84.30152,4.5531573,0.0,between 0.0 and 0.52
5.9500127,4.0123825,aug,sat,91.89893,55.43045,407.45175,8.886084,23.091572,26.438892,4.5128713,0.0,between 0.52 and 6.57
2.0027394,3.988984,sep,mon,92.86999,124.54638,669.39404,10.717524,17.499899,69.66095,2.762937,0.0,between 0.52 and 6.57
6.05549,3.983091,aug,fri,91.65907,189.51134,612.5051,8.367977,18.66476,73.476845,6.6906557,0.0,between 0.0 and 0.52
1.9739746,5.0074453,aug,fri,93.74817,124.69981,614.71063,18.995708,25.66117,39.943962,4.908062,0.0,between 0.0 and 0.52
2.9969165,4.978076,sep,fri,90.02197,83.5215,738.0302,2.3629277,10.717028,30.78187,4.870628,0.0,greater than 6.57
1.9738588,3.9982462,sep,fri,93.28416,129.65309,656.33734,10.779248,23.41106,30.434057,4.8921123,0.0,between 0.0 and 0.52
2.9542828,4.0006094,sep,sat,81.03127,48.55316,665.94293,1.3133868,8.840514,81.997986,2.3797681,0.0,between 0.0 and 0.52
3.964057,3.9708836,aug,thu,93.90681,215.40753,712.59686,19.143118,28.58381,40.535496,6.960175,0.0,between 0.52 and 6.57
5.042639,3.9891086,sep,thu,93.953354,89.81194,738.39545,4.8756304,13.311855,81.54917,3.1333346,0.0,between 0.0 and 0.52
2.995564,5.0005913,sep,thu,93.35174,116.54802,778.4472,8.866051,20.341118,26.8262,4.9111433,0.0,between 0.0 and 0.52
1.0088093,3.9906495,sep,thu,90.41754,96.501884,745.7813,5.3607116,16.637564,74.50114,6.8526387,0.0,between 0.0 and 0.52
5.9939685,3.9975615,feb,thu,91.56923,25.233307,98.54768,10.539138,18.923992,37.3622,6.4479146,0.0,between 0.52 and 6.57
4.045782,1.995382,jul,fri,91.25911,96.826385,394.76007,5.5644894,19.274853,33.85731,3.9694216,0.0,greater than 6.57
6.9892287,3.9720418,sep,thu,90.72341,140.20512,711.6798,7.7932396,15.18104,79.22037,4.472404,0.0,between 0.0 and 0.52
7.9953165,2.9872167,feb,thu,63.189484,-32.992382,-246.3835,0.89700556,5.0038695,50.791092,6.5175214,0.0,between 0.52 and 6.57
3.977823,2.9902391,jul,thu,92.03122,113.9909,519.8,11.520339,19.234436,42.131985,3.9801,0.0,greater than 6.57
0.903527,5.025067,aug,sat,89.50345,13.61079,230.97206,5.039836,17.745867,49.41008,6.2321963,0.0,between 0.0 and 0.52
2.983961,3.9974563,aug,fri,95.25437,95.966835,473.2889,11.811231,26.688995,31.832853,5.4260607,0.0,between 0.52 and 6.57
2.0213258,6.014501,aug,fri,92.220665,100.87445,546.8825,8.896723,22.712423,31.554947,3.6447349,0.0,between 0.52 and 6.57
6.0077157,4.008314,aug,sat,93.139595,176.37653,585.46295,8.147953,24.839056,43.710846,3.2971983,0.0,greater than 6.57
4.035213,4.0070453,jul,sun,90.5242,86.00183,343.4557,4.756934,21.092325,52.161877,4.9335427,0.0,between 0.52 and 6.57
2.016343,3.9978585,sep,wed,90.5985,102.41794,723.06665,6.170315,21.26892,38.242325,3.1059802,0.0,between 0.0 and 0.52
2.0070953,4.0169764,aug,sat,92.44973,204.6739,684.1001,13.63286,23.69614,40.06584,3.1125329,0.0,between 0.0 and 0.52
1.9821513,4.0007157,sep,sat,89.53803,64.79564,701.6456,6.4592643,15.624743,79.55521,2.6669545,0.0,between 0.0 and 0.52
6.0615764,6.0333266,sep,fri,92.253044,134.20366,724.64386,10.452838,22.787937,41.8464,5.2376513,0.0,between 0.0 and 0.52
3.966327,3.9673626,aug,wed,91.58375,251.51848,692.6244,9.139821,27.696686,28.305332,5.4105773,0.0,between 0.0 and 0.52
8.010109,3.9902766,aug,thu,91.62926,86.73486,512.0161,6.6877046,20.254978,35.76052,3.5543175,0.0,between 0.0 and 0.52
