X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
2.925981,3.9943023,mar,sat,95.20368,260.15115,683.7659,10.974195,23.278688,22.042349,2.3096054,-0.000125019,between 0.52 and 6.57
2.046979,1.9825158,aug,sat,91.871895,189.67494,813.0504,7.4387903,18.027386,17.352444,9.481427,0.00024991122,greater than 6.57
6.0340524,2.0048115,sep,thu,96.95117,260.49832,926.0648,24.283175,19.204645,45.144203,3.5289211,0.79295903,between 0.0 and 0.52
9.020367,8.990704,jul,mon,87.508804,206.3814,361.61392,4.4851985,23.899225,54.76317,4.0718493,-0.00010858147,between 0.0 and 0.52
1.0227938,1.9387866,sep,mon,87.30536,61.867157,825.3451,6.1270294,11.12923,56.60232,0.70408046,-0.00028404887,between 0.52 and 6.57
4.913057,4.003968,mar,thu,91.457596,198.53456,718.225,8.046973,21.622438,29.496504,2.6015732,0.0022306112,greater than 6.57
7.9661813,6.0111628,aug,sun,94.16623,153.6665,619.5917,12.572187,19.443241,57.21766,4.4008994,-0.17981958,between 0.0 and 0.52
1.8595488,4.001131,aug,mon,91.57048,137.45276,620.012,9.873091,14.085951,48.183617,3.8267045,-4.1760504e-05,greater than 6.57
6.0023623,3.031485,mar,thu,95.06985,167.04558,564.5078,8.429408,10.262223,63.395504,4.067256,0.0007072357,between 0.0 and 0.52
7.9369197,4.022817,sep,thu,93.61095,163.78548,686.3555,15.180433,23.209082,47.712746,4.2408257,0.00013969606,between 0.0 and 0.52
8.036796,6.0208244,aug,thu,92.48981,58.00761,382.43982,18.161457,20.92763,51.9746,6.589238,0.0004351964,between 0.0 and 0.52
7.969041,6.010245,aug,sun,88.11853,61.514744,307.64246,5.6385245,13.922861,35.713577,2.930202,0.00021851854,between 0.0 and 0.52
3.9246159,5.9988494,jun,sat,88.014496,150.15376,403.1704,6.116755,17.061987,42.884785,2.9475918,-0.0006378656,between 0.52 and 6.57
7.1018844,2.9537756,sep,mon,87.3377,91.98908,732.6055,2.3118482,18.342974,52.56062,3.7229743,-0.00021873397,between 0.0 and 0.52
2.5804217,4.0017824,aug,sat,91.39377,195.14377,693.6216,10.796378,8.490062,23.201115,-0.31729665,0.004291916,between 0.0 and 0.52
4.0053673,3.9880033,sep,sat,88.990425,92.540436,826.8934,5.1132555,8.87435,32.96445,1.8680437,-0.00063698867,between 0.0 and 0.52
