X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
0.9839734,4.9700837,sep,tue,92.13525,92.49267,737.7708,10.110176,18.913956,50.576637,3.0975006,0.0,between 0.0 and 0.52
1.98505,3.9995947,aug,wed,92.28968,270.10425,815.1924,11.710187,19.911499,66.97563,5.413877,0.0,between 0.0 and 0.52
8.123809,2.962092,aug,sat,89.811455,91.20606,531.0695,6.4155374,16.266083,44.363018,4.4886155,0.0,between 0.0 and 0.52
4.023902,3.9906526,sep,sat,92.98556,97.152,743.1988,8.605191,32.806103,25.82966,4.903488,0.0,between 0.0 and 0.52
2.9901807,3.9913306,sep,thu,91.84771,108.824646,769.0297,11.884275,25.564533,26.956589,5.413731,0.0,greater than 6.57
3.0547695,4.000707,sep,mon,83.40156,80.38458,749.9363,4.6756516,22.934006,30.613277,3.5901062,0.0,between 0.0 and 0.52
6.0074644,3.984145,aug,sun,91.25704,124.420364,578.1573,15.335212,27.423447,32.70523,3.1303525,0.0,greater than 6.57
3.9796898,4.992611,aug,tue,92.83032,136.89209,599.5947,13.779505,23.030722,34.480263,2.2464185,0.0,greater than 6.57
4.0312862,2.9941196,feb,wed,91.985954,38.036217,204.45331,9.013477,9.719969,18.226078,8.844125,0.0,greater than 6.57
4.977182,5.964205,aug,tue,91.06625,125.95477,575.35815,7.0703807,17.335327,45.130653,3.1168888,0.0,between 0.0 and 0.52
6.0000987,5.020363,mar,sat,84.33752,20.809069,62.129208,2.4306436,27.149563,28.32142,3.1204677,0.0,between 0.0 and 0.52
6.0485435,4.0113883,sep,sat,90.26703,78.267204,681.64685,7.851185,25.689754,30.217857,2.7855933,0.0,between 0.52 and 6.57
1.9934412,5.0139165,sep,tue,93.24735,133.72342,698.014,8.733948,22.758596,28.954622,3.6301916,0.0,between 0.52 and 6.57
5.9650683,4.0006804,oct,mon,84.726585,51.046425,709.1083,2.4397523,14.5975685,62.57253,1.0634142,0.0,between 0.0 and 0.52
5.9963064,4.9887805,jul,sun,92.812386,92.34624,413.84622,10.021896,19.779642,35.870056,4.9246235,0.0,greater than 6.57
6.0101786,4.003591,jul,mon,84.34049,56.032326,350.33163,2.499252,16.512434,42.075916,4.906028,0.0,between 0.0 and 0.52
2.014308,4.000826,oct,fri,92.20008,35.851307,656.5023,7.95298,20.06651,29.09547,4.896222,0.0,between 0.0 and 0.52
5.9984536,4.0080986,aug,sat,92.4051,143.07591,641.5134,9.384841,21.524824,35.26987,4.9036894,0.0,between 0.0 and 0.52
4.016482,5.0078964,sep,sun,93.85021,107.810234,673.6893,9.295177,24.655846,35.93701,1.7725909,0.0,between 0.52 and 6.57
3.0187676,4.0063896,sep,sat,84.5687,149.34363,809.16565,3.205975,14.584373,65.0442,4.9294434,0.0,greater than 6.57
5.9694157,5.010325,aug,sun,94.93431,294.01877,714.11975,13.661004,29.43469,30.333738,3.60293,0.0,greater than 6.57
4.9650126,2.9910564,jul,sun,90.56012,98.800385,434.66245,5.867949,22.884645,32.47455,4.4519153,0.0,between 0.0 and 0.52
7.9664364,5.98176,jul,tue,93.579636,102.941765,477.57465,10.886797,23.656763,25.651094,4.851258,0.0,greater than 6.57
7.999536,5.9711785,jul,sat,95.15901,72.753845,281.51813,13.239064,24.696352,36.1018,2.193704,0.0,greater than 6.57
8.283719,5.988551,jul,thu,53.285614,70.07356,524.781,-0.08455878,10.923473,48.496445,5.6539063,0.0,between 0.52 and 6.57
4.032971,4.975764,aug,sun,95.41291,131.57895,585.91034,11.463431,29.194538,26.537125,2.1622245,0.0,greater than 6.57
7.9791565,5.996773,sep,mon,91.45291,74.99307,714.1821,6.4296765,18.63778,48.87582,2.2169466,0.0,between 0.52 and 6.57
1.9561703,5.011742,mar,sat,90.75837,27.802181,48.680305,5.6180916,23.14567,28.63548,2.2378047,0.0,between 0.52 and 6.57
7.9562144,6.0006742,aug,fri,91.20188,148.71103,660.26843,6.9527807,18.030798,53.76038,3.0723162,0.0,greater than 6.57
4.98754,4.016715,sep,thu,91.40918,31.224787,661.57416,5.892403,16.630587,30.97586,4.8845954,0.0,between 0.52 and 6.57
4.0137997,3.0035653,aug,tue,92.10402,204.512,818.8058,12.490395,22.969463,43.936077,4.038099,0.0,greater than 6.57
2.0057514,4.016717,sep,thu,91.973854,135.26129,703.5234,7.766881,21.089413,27.762676,2.7096183,0.0,greater than 6.57
3.9977953,1.9802313,sep,sat,91.88423,35.422253,656.79926,8.736186,19.917215,41.065228,4.9279566,0.0,greater than 6.57
4.8173885,3.9805083,sep,mon,92.22643,85.95643,718.2053,9.082072,26.242601,23.231306,1.8181312,0.0,greater than 6.57
7.9963465,5.972095,aug,thu,90.14292,103.33122,640.4129,6.487257,20.823025,42.441715,1.782866,0.0,between 0.0 and 0.52
4.027761,5.994638,sep,sun,91.91753,126.750916,677.92584,9.3230915,22.135054,35.16629,2.6663501,0.0,greater than 6.57
8.03797,6.0187345,aug,fri,93.38553,133.91457,597.9496,12.737955,20.015627,39.086372,3.9757347,0.0,greater than 6.57
4.0194774,5.005211,jul,sun,90.31289,95.40771,428.785,6.506025,23.572079,37.06727,4.9159856,0.0,between 0.52 and 6.57
5.0148926,3.991368,sep,wed,91.61817,81.00215,707.9989,8.240025,21.56636,36.223,4.911835,0.0,between 0.52 and 6.57
4.0313706,5.001552,mar,sat,92.55821,33.911484,92.04297,9.632947,24.099451,36.44706,3.9803467,0.0,between 0.0 and 0.52
1.0069207,2.0268362,sep,sun,88.54501,282.59985,838.7466,5.0418735,20.536613,52.03358,4.454362,0.0,between 0.0 and 0.52
4.9943233,5.0288367,sep,wed,91.53334,110.5121,771.03644,8.586599,21.619955,45.486816,2.5536559,0.0,between 0.0 and 0.52
7.010572,3.1076005,sep,tue,94.924934,147.18378,710.0139,9.823231,33.24544,36.423344,1.8206156,0.0,between 0.52 and 6.57
4.03069,5.022293,oct,fri,92.80732,13.6608305,13.41611,8.453115,21.543478,24.111624,5.410507,0.0,between 0.0 and 0.52
5.034601,4.0040307,mar,tue,94.7629,40.09694,55.483067,19.005827,26.85342,22.841774,4.491591,0.0,between 0.0 and 0.52
2.0011961,4.9733553,sep,tue,91.31236,124.5111,686.46155,6.632378,23.598358,37.405704,2.6577148,0.0,between 0.0 and 0.52
6.0156045,4.00497,sep,sat,91.418144,82.193596,726.7237,6.221612,24.277424,29.424604,4.88842,0.0,between 0.0 and 0.52
3.1211998,3.0207174,sep,sat,88.63791,156.5517,828.2639,3.8514102,13.429449,78.47239,4.4272213,0.0,greater than 6.57
1.9763863,4.9732203,sep,sun,86.306435,62.99001,730.87726,4.3473744,17.440002,66.44291,4.8675785,0.0,greater than 6.57
1.9677525,4.973904,sep,tue,92.73321,108.20505,689.03815,8.307139,29.998074,32.809856,1.8405986,0.0,between 0.52 and 6.57
6.02191,4.002994,sep,thu,91.99363,95.99034,737.5514,8.513227,16.181597,62.3896,4.9037476,0.0,between 0.0 and 0.52
4.019271,4.9665327,sep,mon,92.575676,157.87904,739.1796,10.245355,15.022464,69.97801,4.4937224,0.0,greater than 6.57
6.020504,3.9867828,sep,wed,89.2463,74.75106,680.94946,5.368721,13.783495,71.52821,6.856888,0.0,between 0.0 and 0.52
7.9997725,6.0054994,sep,sat,89.87582,35.294746,684.9045,6.1045322,14.460422,26.217,5.8870444,0.0,between 0.0 and 0.52
8.006959,5.9811206,dec,tue,91.913376,36.334084,364.2597,10.253407,26.376162,29.469707,4.4199796,0.0,greater than 6.57
3.0258012,2.9711714,sep,tue,91.40742,267.3222,823.21985,7.9024706,18.129692,58.698387,4.934868,0.0,greater than 6.57
7.9858804,6.0241756,sep,sat,85.49457,297.4427,831.88043,3.6297534,18.577253,59.560215,2.7152367,0.0,greater than 6.57
4.956644,2.993711,aug,thu,96.115585,38.70994,228.36992,10.789113,22.405037,40.102203,5.432164,0.0,between 0.52 and 6.57
2.9764776,2.0124633,sep,sun,96.81026,156.81906,642.9131,12.528033,12.213213,73.16145,4.4750657,0.0,between 0.52 and 6.57
0.9486364,4.0134478,aug,sun,94.16787,243.44629,733.69165,13.706791,23.525692,36.8452,4.4815416,0.0,between 0.0 and 0.52
1.9627177,5.0175824,aug,mon,94.672844,302.12497,819.88873,9.535758,19.306576,69.114655,3.6178799,0.0,greater than 6.57
4.0354633,3.9928992,aug,sat,90.762726,171.78464,621.96686,7.1653857,16.059185,63.226547,4.983513,0.0,between 0.0 and 0.52
6.0212555,4.011223,aug,mon,95.04562,173.21178,620.2089,12.133565,26.676472,27.299229,5.4259963,0.0,greater than 6.57
3.053343,3.0327673,sep,tue,90.32202,70.707634,732.6293,6.737902,18.434958,56.155037,6.4133787,0.0,greater than 6.57
