X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
0.9444152,4.007548,sep,wed,90.647766,40.431507,689.0767,6.7677603,15.930836,31.86503,5.76734,8.220657e-05,greater than 6.57
3.984934,5.0136657,aug,tue,95.4814,215.89539,685.14996,17.08883,32.032402,29.650837,5.5004196,5.320138e-05,greater than 6.57
3.0088644,4.0024443,aug,thu,90.44271,104.20273,645.1833,6.895345,18.860073,51.483353,1.7993791,5.4719014e-05,greater than 6.57
7.067454,4.005719,sep,mon,90.03242,86.16706,715.6185,8.798127,23.24015,41.455864,2.7291915,-0.00054324535,between 0.0 and 0.52
4.010658,2.967598,aug,sun,92.01574,111.299965,650.96375,8.106866,19.206888,34.174633,3.0729613,-0.00019637056,greater than 6.57
4.0100193,4.9837117,aug,mon,93.46089,52.61842,133.19994,10.025815,19.055323,65.78036,1.0906059,9.5737516e-05,greater than 6.57
0.87624663,4.9986124,aug,fri,95.49749,148.67535,619.47864,11.181856,21.58184,48.008358,4.9195867,0.00018363236,greater than 6.57
2.0336564,1.9766853,jul,sun,89.71964,80.41194,365.0959,5.3695564,22.241158,46.91452,3.612269,-0.0004219843,greater than 6.57
1.0270958,3.9903965,aug,sun,95.85645,163.36176,641.75214,15.073374,32.743397,26.479221,2.1192527,-6.6451714e-05,greater than 6.57
1.9975309,4.0167623,aug,mon,92.22865,180.0006,615.77014,10.059212,19.211111,50.369022,4.462933,7.5172546e-05,greater than 6.57
3.0299544,4.009807,aug,sat,88.806786,77.22425,687.0404,8.727068,18.937191,41.23411,4.935383,0.00021637979,greater than 6.57
5.972812,2.9749212,sep,tue,84.60794,33.359394,660.3723,3.2410321,20.041775,27.146103,4.4281263,0.00017512447,greater than 6.57
2.0436668,3.996291,aug,tue,95.67085,161.44328,642.4384,13.897974,26.40684,32.964928,3.9941735,-1.2708135e-05,greater than 6.57
2.00855,5.008268,aug,thu,83.10974,67.51745,659.8535,2.6714287,19.493996,25.549921,1.3722429,0.00010967183,between 0.0 and 0.52
1.9779327,3.9809587,mar,sun,90.106895,26.33,67.86221,7.0242105,15.604499,26.279873,4.9049,0.00017233402,greater than 6.57
3.9992402,4.011693,sep,sun,92.44595,119.79554,673.2248,9.161356,25.662271,26.519278,4.03396,4.0792722e-05,greater than 6.57
2.0218058,2.0048864,sep,tue,92.36948,104.07968,754.74365,8.691727,24.518833,26.812237,2.2293983,0.00018937468,between 0.0 and 0.52
6.9709315,3.982825,mar,thu,91.31088,54.681595,94.4704,7.5647783,19.131083,25.995535,6.748369,0.00018619682,between 0.0 and 0.52
1.9817802,3.0375888,sep,sat,84.55685,38.605637,665.53046,3.0678234,16.971636,55.98243,5.381998,9.454535e-05,greater than 6.57
3.095372,3.982348,sep,thu,90.26552,81.937706,720.28577,6.0915565,20.738115,23.405807,3.5804732,0.00022050118,between 0.0 and 0.52
4.025588,3.997007,mar,tue,91.03612,50.38448,98.988884,7.6172595,15.383578,25.390427,5.391336,-0.00030613245,greater than 6.57
5.927264,5.0314565,sep,wed,91.4289,89.91099,731.35693,8.547238,19.080465,36.176228,4.0540166,-0.00019779189,between 0.0 and 0.52
4.008694,4.021241,aug,sun,92.15233,146.12662,654.29895,10.306897,15.056157,68.57259,5.4647064,0.0006279065,greater than 6.57
7.9257016,6.005037,aug,fri,95.79149,212.3814,701.8005,14.509672,30.216368,27.78574,3.5970693,3.8486047e-05,between 0.0 and 0.52
0.8013634,4.0175357,aug,thu,94.57079,55.175526,170.28995,19.16874,10.593322,82.76949,5.391674,0.0001859768,greater than 6.57
