bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
2.7433298,0.9994144,1115.9252,7955.8086,1.0009761,0.00029425885,-0.0014110052,2.9994085,6.9971724,1006.123,103.80831,1955.607,3.6720057,98163.445,47.778378,-122.333786,1987.7512,8072.382,2013.9996,6.032402,28.051947,between 321950.0 and 450000.0
4.979938,2.2281578,2261.232,3432.7961,1.9906731,0.00013482026,-0.0019879346,2.9995472,7.000875,2284.741,-1.3583814,2009.9546,0.45071447,98064.84,47.468544,-122.254234,1370.2678,5021.344,2014.0005,9.997888,13.779314,between 321950.0 and 450000.0
2.9933732,1.7351524,3096.0732,370540.7,0.9996969,0.00046800464,0.013608273,2.9974957,6.9776583,1872.6736,1200.0105,1986.9,-0.09536195,98038.38,47.311623,-122.009544,2135.716,44957.23,2015.0029,4.9721284,18.592669,between 321950.0 and 450000.0
5.0742593,2.513759,1863.5881,4157.388,1.9985894,-4.0796964e-05,-0.0020266708,3.0003834,6.9782724,1848.6857,-1.4007721,2001.9296,-0.6479822,98061.58,47.511776,-122.14347,1780.2253,3423.4368,2014.0007,5.0217667,11.084498,between 450000.0 and 645000.0
3.9964106,2.7840333,3139.5183,14046.453,0.998146,0.0001934389,0.003883801,2.9986238,8.010861,1498.7657,1619.1057,1982.3391,0.04177338,98074.41,47.76645,-122.11465,1561.8414,12040.74,2014.9996,3.9846897,9.698055,between 450000.0 and 645000.0
3.9969492,2.7424612,1700.0597,1120.7938,1.9992086,1.5252968e-05,-0.011104652,2.9977012,8.029284,1570.7809,94.594635,2014.0333,1.6962134,98214.05,47.666668,-122.60357,1339.0178,2857.503,2014.0004,5.9088645,1.2908103,less than 321950.0
5.0179105,5.558356,5008.056,33036.24,1.9909838,0.0008590189,-0.00023746153,2.997205,8.024633,4068.732,960.8004,1982.2384,-1.8557606,98048.914,47.716328,-122.0614,3281.5127,45662.66,2013.9985,5.027052,3.2538047,greater than 645000.0
4.010974,2.0099843,2190.4426,9277.21,0.9965774,-0.00035698575,-0.001537634,3.9994295,6.999382,1990.4651,291.81793,1955.8131,-2.3581746,98132.97,47.708984,-122.32933,1520.4434,9098.674,2015.0013,5.0003037,14.094314,between 450000.0 and 645000.0
3.9992175,2.76637,2741.631,6712.8867,2.0067859,-0.0001919266,0.006781502,2.9986382,7.0088663,2763.055,-2.3697228,1998.4817,-5.683546,98113.63,47.6981,-122.29074,1719.1724,7201.9,2015.0012,5.0433693,12.136713,between 450000.0 and 645000.0
3.0155785,1.7440854,1824.3452,91657.19,0.9971145,-1.4720834e-05,-0.0015609276,4.9577675,7.02068,1587.8145,212.21005,1994.9694,-0.47877866,98043.37,47.504498,-122.136696,1394.6804,37319.773,2015.0028,5.035723,17.140898,between 321950.0 and 450000.0
2.0035708,1.0153027,1107.7805,5072.297,1.0025175,-5.5667188e-05,-0.0033107847,2.9995081,5.9981384,1028.8671,69.3258,1937.5795,-3.7549067,98120.22,47.53177,-122.39442,970.2206,4169.5015,2015.0022,5.041716,21.390888,less than 321950.0
4.0084887,2.7931988,2711.4907,4288.4497,1.9991627,7.320606e-05,2.5970861e-05,2.9980018,6.9799943,1887.725,801.99,1967.4122,2033.9055,98114.516,47.537426,-122.29851,1786.733,6167.9395,2013.9995,11.994685,28.545183,between 450000.0 and 645000.0
2.9970517,2.2643049,2779.1787,8684.38,0.999856,-0.00010065561,0.0010334628,3.0006006,10.055442,1720.643,1052.8812,1989.9446,0.046581447,98009.3,47.54434,-121.904,3016.5847,8458.685,2014.0009,5.978981,15.10457,greater than 645000.0
4.0015225,1.7603482,1920.3564,4527.487,1.0009152,0.00011430029,-0.0020572918,3.9924736,6.993642,1095.4004,823.0402,1943.0134,5.304434,98140.48,47.466843,-122.29664,2293.451,4115.156,2013.9999,11.150266,0.905136,between 321950.0 and 450000.0
1.9710101,2.498719,1558.8251,4729.5693,1.9958007,-3.507358e-05,-0.001507001,2.998462,7.006514,1522.1096,-1.7024745,2016.4781,-1.1215217,98003.445,47.758087,-122.093216,1881.1757,3910.1074,2015.0087,4.9512963,9.034572,between 321950.0 and 450000.0
3.9882455,2.228186,2378.0288,12244.758,0.99986875,2.7550981e-05,1.0521506,2.984212,7.9645042,1325.8846,1044.8123,1973.8877,-0.55556375,98008.72,47.018948,-122.17058,1736.6759,13109.229,2013.9985,6.967284,19.78173,less than 321950.0
4.014984,1.7346433,1615.3553,7740.575,0.9971657,-0.00010781684,0.00031770836,4.0009694,6.981861,1181.8826,414.15588,1961.7024,0.69627714,98147.21,47.520126,-122.311226,1720.2471,7931.771,2013.9999,5.9210978,7.8402042,less than 321950.0
2.9951928,2.2530553,1959.9297,38532.234,1.9881581,2.5634028e-05,1.5042261,3.0002317,6.996172,2036.2428,-1.8210161,1996.8877,2.1835663,98044.27,47.62938,-122.103004,1544.001,45263.312,2014.0012,8.8786545,3.9536996,between 321950.0 and 450000.0
4.0108724,3.556934,4350.24,8288.842,1.9978467,-0.00031899902,-0.0009812042,2.9996805,10.557077,3967.7642,413.08286,2009.4856,0.30157125,98059.84,47.6392,-122.12637,2779.2761,8356.286,2013.9991,9.043151,16.455282,greater than 645000.0
2.9975076,1.7589734,1842.4261,109950.4,1.0011775,9.768264e-07,0.0008954216,3.0038872,6.968992,1423.6975,442.32047,2000.3177,4.428757,98070.914,47.702248,-122.05331,1880.9685,45635.77,2013.9988,8.983941,26.016207,between 450000.0 and 645000.0
3.008195,2.4778948,3687.8857,7073.963,1.0082368,6.5529166e-06,3.68401,3.0018287,9.935713,2374.4668,1318.8623,1988.0594,2009.5375,98151.81,47.706547,-122.27839,3464.219,7261.304,2014.0,8.04927,28.40591,greater than 645000.0
2.9945714,2.0171971,1439.511,3750.7273,1.9975376,-0.00014367726,-0.00013645354,3.0004473,7.003287,1067.066,377.5988,1982.9109,3.123506,98027.71,47.725643,-122.27834,1500.4515,4023.1958,2014.0005,10.01921,2.5438907,less than 321950.0
3.002677,2.5025,2152.5679,24787.1,1.0016277,-0.00026134923,-0.0019355314,2.9947162,6.987081,1383.8936,786.9675,1970.782,-0.68287677,98120.23,47.53418,-122.269066,1981.6337,25281.63,2015.0057,4.9409833,12.703205,less than 321950.0
4.9534726,2.7643857,2044.5063,8539.439,0.99797195,3.536434e-05,-0.00011646259,4.00733,6.9838915,1052.5741,971.9999,1935.9192,4.7860403,98104.33,47.334824,-122.29068,1753.8466,8255.364,2013.9989,5.9777365,5.912544,between 450000.0 and 645000.0
4.000574,2.2450209,1615.9186,5347.381,0.99875164,0.00011494788,0.0049020573,2.9973638,6.994971,1455.1381,147.82274,1990.8563,357.08093,98034.445,47.729023,-122.222786,1754.669,4976.433,2013.9988,6.0568,0.36850592,between 450000.0 and 645000.0
3.9848635,2.5113993,2834.944,5157.2153,1.9989715,-0.00023090979,-0.00055047264,3.0014918,8.02596,1932.6628,893.52515,1966.7811,-0.5228064,98140.36,47.52392,-122.38519,2060.7036,5773.184,2015.0083,1.9868381,7.007871,between 450000.0 and 645000.0
4.9678245,3.5853827,4371.464,7527.431,0.99972475,-3.1443386e-05,-0.0041484972,2.5571418,11.018548,2597.8975,1850.2589,2002.3702,0.64796877,98004.69,47.75694,-122.16951,3413.5876,7693.3076,2013.9987,8.09868,13.493798,between 450000.0 and 645000.0
