bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
4.0237145,4.9251466,4289.6836,10478.9795,1.9995352,-7.337467e-05,0.0024807504,2.9975631,11.3928585,3361.2065,958.18756,2011.8826,0.28210557,98116.984,47.496918,-122.284874,2535.1948,8320.044,2014.0004,1.3736324,29.01628,greater than 645000.0
1.9751216,1.0090249,1332.4999,82673.805,1.0012302,0.00016195752,0.021612363,3.0138683,6.9816394,1065.7866,271.9261,1948.1815,1.2329206,98063.17,47.484253,-121.90186,1913.0168,48787.977,2014.0013,5.0694985,26.760468,less than 321950.0
2.0250251,1.4961672,827.4649,9463.577,0.99792534,2.5409478e-05,0.0021282954,4.010621,7.0066247,834.49646,-2.3293905,1965.719,0.14198005,98005.76,47.561096,-122.15338,1886.2734,26425.541,2014.0004,1.0763396,12.571152,between 450000.0 and 645000.0
2.9812222,1.7661403,1283.9318,22559.496,0.9976143,0.00012163495,0.001017623,3.0093956,5.9928384,1293.6345,-1.6799653,1991.948,-0.5043041,98036.72,47.343548,-122.11157,2013.9902,17886.967,2014.0004,8.447528,13.0836315,between 321950.0 and 450000.0
3.9956527,2.4870331,2360.8494,5299.944,0.99878675,6.7847985e-05,-0.00082179205,2.9969707,8.012843,1364.699,993.859,1994.518,0.33502328,98037.33,47.513573,-122.220314,2856.4004,6261.5894,2013.9993,9.049284,2.9734876,between 321950.0 and 450000.0
5.0427213,2.499118,2115.5242,7978.5225,0.9977544,-4.1621664e-05,-0.0016993432,2.9948301,7.003209,1113.8883,999.74554,1962.6969,0.27640057,98172.01,47.506355,-122.26425,1137.7147,6876.554,2014.0,5.9021153,17.195757,between 321950.0 and 450000.0
3.9744244,2.0732188,1563.2395,3387.3757,0.9994685,-0.00013515753,-0.00028746156,2.9977894,6.9949284,901.7094,658.1468,1906.5872,0.31289697,98152.82,47.764606,-122.30442,1260.3894,3308.4402,2014.0004,11.187278,4.253136,between 321950.0 and 450000.0
1.9727995,0.9998054,1160.176,5255.805,0.9973731,-0.00012124165,0.0041054697,3.9974525,6.9999547,1152.2041,-0.2556116,1930.5034,2.5218987,98110.73,47.628498,-122.31916,2096.8103,7872.193,2013.9995,3.3238864,26.075113,between 450000.0 and 645000.0
3.0049374,0.9919229,1513.2229,81667.305,0.9995243,0.00083560444,1.2280536e-05,4.0031834,7.0026426,1047.2017,469.58606,1989.7113,1.6357406,98023.3,47.19517,-121.97022,2294.649,53329.168,2015.0032,4.968519,5.4996667,between 321950.0 and 450000.0
3.9943821,1.9969945,2108.313,9127.663,0.99571425,0.00073315325,0.004521138,3.0028787,7.985313,1078.2283,1036.9961,1966.5336,0.2668395,98150.82,47.745007,-122.30455,1777.1873,10650.446,2013.9978,8.153877,29.308184,between 450000.0 and 645000.0
2.9711406,2.2346702,1296.6426,771.6797,0.99987054,0.00028915989,0.008738834,2.9910953,8.007153,948.99054,348.85684,2016.2135,-0.55318487,98196.99,47.39608,-122.3224,2291.6035,2609.769,2013.9995,5.985821,4.35401,less than 321950.0
2.0075793,0.99187464,1015.68286,64503.363,0.99783313,0.0002092304,-0.003762445,2.253675,6.994708,1037.0363,-1.4688889,1982.6,-0.46365994,98018.805,47.205856,-121.92997,1411.0022,68420.625,2013.9994,6.943364,15.862946,less than 321950.0
2.9977818,2.9910922,3098.1992,7412.944,1.9925756,-3.999949e-05,0.008261865,2.9997578,8.998146,3026.9094,5.739217,2013.0746,0.10047895,98038.36,47.58981,-122.186424,2567.53,8204.787,2013.9993,7.0615425,26.498976,between 450000.0 and 645000.0
4.0083303,2.841232,2149.5396,5025.8477,0.9981211,6.059537e-05,0.00449967,2.99639,6.999032,1283.7505,870.4714,1976.0491,-2.8600123,98057.414,47.442024,-122.15896,1939.3331,5597.43,2013.9995,5.1122584,29.322445,between 321950.0 and 450000.0
4.035274,2.0303617,2197.0237,11306.417,1.9873383,-9.047223e-05,0.0021904605,2.9997942,5.989004,1756.6764,426.69528,1964.3925,-1.501143,98059.23,47.54935,-121.91227,2029.0226,6117.0713,2014.9993,8.017241,25.773594,less than 321950.0
3.99233,2.5152037,1994.5293,9082.452,0.99716663,-0.00024393934,0.0012370674,2.9965315,7.01159,1687.9106,273.46094,1977.5684,-0.027552783,98000.45,47.26777,-122.28401,1574.7025,11329.211,2014.0006,6.037666,29.302927,less than 321950.0
1.9802622,2.4948382,1637.0127,6286.345,1.992434,3.142901e-05,-0.0015293031,3.0000687,7.006236,1636.5203,-4.127628,1998.4241,-0.71243244,98033.81,47.712708,-122.22876,1555.3966,4758.3423,2014.0006,6.122918,21.871826,between 450000.0 and 645000.0
4.001051,2.7558203,4010.4558,17314.586,1.9976035,0.0008927105,-0.0014997466,2.9962947,8.974171,4217.4204,2.7162867,1987.4391,-0.45087954,98124.02,47.7128,-122.39583,3122.6743,11834.968,2013.9993,1.1245728,9.272431,greater than 645000.0
2.0300817,2.481266,1871.1211,4557.9956,1.9960989,0.00056826964,-0.00244248,2.9953022,8.013552,1871.9357,0.7274878,2007.4257,-1.2129706,98032.65,47.666176,-122.16903,2158.3633,5010.258,2013.9996,6.0378027,2.31675,between 450000.0 and 645000.0
2.9837272,1.7345932,1724.9253,9420.891,1.0002123,9.874278e-05,0.00064071617,3.0019968,8.017568,1653.8007,41.23374,1948.0762,1.8640345,98056.47,47.44637,-122.21242,2430.7063,11115.395,2014.0002,12.036539,14.92443,between 321950.0 and 450000.0
4.002591,2.505561,3441.6113,15107.822,0.9962825,9.41467e-05,0.9954127,2.997509,8.025973,2149.1807,1257.7659,1971.7922,0.41943455,98059.08,47.732533,-122.13544,1785.663,10200.479,2013.9987,4.9909096,17.368893,between 450000.0 and 645000.0
2.0049176,1.7532619,1484.1002,4076.4712,0.99852365,5.3657423e-06,0.0014622911,2.994881,7.00247,1526.2823,-4.584909,1911.421,-0.23992759,98200.836,47.677692,-122.35977,1864.3903,4463.9634,2013.9991,4.9915066,13.969915,between 321950.0 and 450000.0
4.0025253,1.7596791,1842.78,6283.0386,0.998663,8.961398e-05,-0.0043121525,2.999526,7.9817605,1700.0605,113.50925,2000.1571,-0.43543032,98074.04,47.776108,-122.18922,2180.7778,9493.1875,2014.0006,6.109886,20.543428,less than 321950.0
3.9946313,2.2705824,2505.4268,9807.644,2.0048368,-0.00013643349,-0.0017111592,2.997625,8.036038,2509.1714,-2.339254,2013.5492,0.90576255,98046.89,47.63657,-122.171074,2871.2466,13004.209,2013.9994,6.0486345,4.900075,between 450000.0 and 645000.0
4.011036,2.508708,3307.3916,6722.5845,2.0009563,-0.0005622972,0.005159567,2.999543,8.9636545,3379.7578,-1.5305812,2010.6747,-2.957497,98013.78,47.70211,-121.86981,3599.057,6892.184,2014.0002,4.9567246,28.999676,greater than 645000.0
4.0215015,1.980078,2383.8455,18143.805,2.0003593,-5.2783304e-05,1.0309259,2.998077,8.020435,2318.2495,6.4897017,1960.4486,0.44965765,98026.11,47.379818,-122.028824,2049.7742,14967.571,2013.9991,6.017413,10.296145,between 321950.0 and 450000.0
3.993863,1.9928033,1395.8474,7963.792,1.0024906,0.00034640048,-0.0041900706,3.0029466,7.0006766,1060.3802,320.2432,1969.866,-0.71191645,98009.81,47.726448,-122.142075,1734.3901,8276.6875,2013.9998,5.9836426,27.164635,between 321950.0 and 450000.0
2.0027626,3.435684,3012.2595,1501.4775,1.9864005,-0.00025765563,-0.0013769872,3.0015826,7.984335,1698.1696,1272.144,2020.8655,-1624.0487,98052.71,47.668137,-122.09082,2075.808,5646.82,2014.0011,1.1001922,13.338202,between 450000.0 and 645000.0
