bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
3.001974,2.7678802,2148.6233,9366.92,1.4999588,0,-0.011060705,2.998675,8.955169,1960.4326,12.163301,1978.5718,-0.117921114,98100.02,47.5745,-122.24732,2237.7317,8410.635,2014.0012,16.794136,26.235262,between 450000.0 and 645000.0
3.9960318,2.5077107,2948.758,17143.674,1.0019107,0,-0.0008152358,4.0057454,7.9951553,2176.7966,618.5023,1981.9424,2.0365367,98083.12,47.682144,-122.07411,2647.306,12352.282,2014.9958,1.122492,6.077753,greater than 645000.0
2.9993973,2.2503002,2416.2407,11294.474,2.0084832,0,-0.0008759889,3.0007281,8.0048685,2370.2527,0.91101265,1992.9264,-1.6211555,98076.125,47.273262,-122.07533,2347.4214,10570.274,2013.9972,5.130244,12.148839,less than 321950.0
3.0095963,0.968105,879.34906,13538.194,0.99987733,0,1.008665,3.0011318,6.9783053,793.8618,119.049286,1946.5526,-20.75447,98053.69,47.303833,-122.173836,1309.8364,10254.109,2014.0004,9.257689,14.766222,less than 321950.0
3.0023518,2.0235233,2296.6248,6452.4023,1.0045273,0,0.00034800346,4.045544,8.005325,1488.1925,-1.5268928,1977.7125,-0.47585177,98035.16,47.45384,-122.00712,1230.7871,6395.4995,2014.9956,5.040071,1.9002048,less than 321950.0
3.0023139,1.9645073,1430.8079,21015.025,0.99766314,0,0.31085655,4.009503,6.9880958,1150.3824,304.588,1943.1096,0.26021755,98065.81,47.352264,-122.16819,1775.5951,16997.55,2014.0018,5.0280185,-2.8208704,less than 321950.0
2.9956155,2.2427588,1160.2993,7447.474,1.0014515,0,-0.00024556846,4.1697226,6.9923263,1584.0162,-4.114282,1942.0168,2.7346194,98022.25,47.741196,-122.0755,2782.731,8112.353,2014.9963,1.9918482,5.471809,between 450000.0 and 645000.0
3.0014396,2.5027127,2378.4277,22374.467,1.9933704,0,-0.00035729317,3.0032952,8.003832,2091.1892,-0.24823797,1999.8584,-1.8632038,98083.695,47.545273,-122.02514,2705.4211,16941.266,2015.0039,2.096764,24.967178,greater than 645000.0
3.0027192,1.9949465,1947.6919,70734.195,0.99440056,0,-0.0012768391,4.0418954,8.005507,1701.7443,197.69672,1961.1477,-0.644269,98021.69,47.647568,-122.143364,1545.3225,78193.58,2014.0,10.789875,8.342178,between 450000.0 and 645000.0
3.9955134,1.3704331,1575.6125,6480.0317,1.0019573,0,1.0047616,4.169014,8.013012,1340.0546,284.3488,1967.4104,-0.26336473,98103.61,47.54435,-122.247025,1731.6517,7943.2983,2014.0016,6.3052526,12.2904415,between 450000.0 and 645000.0
2.9967234,2.279891,1950.8436,15199.129,1.9984902,0,-0.00044802565,3.000656,8.011059,2748.001,-0.37885678,1995.9445,0.12784028,98038.75,47.48962,-122.204704,2440.6816,9233.891,2014.0009,9.368289,14.083137,less than 321950.0
3.9982421,2.745393,2895.3188,5316.821,1.9967985,0,0.0013233167,3.002841,8.00739,1366.6288,1644.5579,2005.0704,6.594541,98050.2,47.564194,-122.03754,3414.255,5652.423,2013.9993,5.2412925,32.88543,between 450000.0 and 645000.0
3.0076141,2.013917,1758.3424,3116.0452,2.507852,0,-0.006912556,4.138859,7.017764,1623.736,0.88610935,1992.7083,2.0185719,98153.914,47.513584,-122.32651,1279.147,2121.2231,2014.001,6.0472965,21.301945,less than 321950.0
3.0050743,2.257332,2272.3557,9008.169,2.0001216,0,0.0015845998,2.5937471,9.129776,2660.4653,0.0567573,1984.3837,-0.680898,98026.9,47.60096,-122.12636,2550.1436,8765.994,2014.0018,6.831013,24.45236,greater than 645000.0
3.999392,1.7466056,2055.2444,6528.138,2.0042913,0,-0.00016161101,3.9993083,7.9992223,2480.2463,-0.9082277,1992.6334,1.555681,98019.734,47.26752,-122.44431,1046.5658,6418.4644,2014.9989,2.2287972,20.592009,less than 321950.0
2.9987457,2.8401344,2739.567,-1464.4182,0.99706686,0,-0.002978601,3.0005906,8.020409,1421.8699,1383.3961,1974.4886,-0.002953589,98029.18,47.763927,-121.98619,1766.0742,428549.84,2013.9979,11.120836,31.106756,between 321950.0 and 450000.0
