bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
1.9945626,1.0092703,978.06226,-370805.8,2.1975653,0,0.00019522838,2.6297715,5.9832177,667.03217,785.1268,1942.1326,0.63510716,98135.11,47.61899,-122.371506,1102.2643,2468.725,2015.0015,1.9906526,12.854874,between 450000.0 and 645000.0
2.0047438,2.4811838,2795.298,24374.227,1.4970958,0,-0.00010970284,2.9982498,9.023691,2533.9814,0.20499271,1997.7814,-0.33677164,98051.05,47.681175,-122.14295,2044.4961,52733.71,2014.0006,9.530338,27.044601,between 321950.0 and 450000.0
3.0144224,3.0564258,2390.5046,13635.068,0.99775064,0,-0.001144052,2.6499362,8.991946,1506.7761,801.683,1964.4845,-0.10471499,98014.33,47.75414,-121.90068,1325.1602,7668.951,2014.9984,3.0662706,9.662215,greater than 645000.0
3.019056,3.0312476,1709.3866,682.3657,2.0030656,0,0.0027604764,2.9971423,8.011283,1673.8099,-2.1039565,2004.8762,0.998652,98056.63,47.718826,-122.17208,1399.6735,1967.3079,2014.0033,6.9531345,8.001533,between 321950.0 and 450000.0
4.019395,1.0308664,980.4567,3450.1528,0.9990423,0,0.0016306419,4.003362,5.9918847,974.6005,-1.5133014,1916.4943,-0.093930244,98009.03,47.63029,-122.26602,1374.8079,4690.269,2014.9987,5.074649,4.389405,between 450000.0 and 645000.0
2.9998348,2.7447975,3406.686,205114.36,1.9946474,0,-0.00021920397,3.0039194,11.847915,3398.21,1.1650987,1996.7358,0.15711373,98073.67,47.413174,-121.63457,3416.5303,76267.99,2015.0037,0.9803962,5.8086925,greater than 645000.0
2.9989371,1.975936,2290.2097,4759.434,1.9893606,0,0.00017734733,3.0007353,7.984504,1534.6609,823.6021,1998.8958,1.1173247,98101.79,47.754887,-122.303665,2516.3318,6463.4697,2014.998,1.9762416,12.457266,between 450000.0 and 645000.0
2.0193114,0.99084514,1619.6262,4428.211,0.9960518,0,0.00074090884,3.0068836,7.008214,1614.6962,-0.443034,1918.9514,0.83022904,98008.36,47.57,-122.16193,1351.9512,6642.0894,2013.9984,6.91114,10.838111,between 450000.0 and 645000.0
3.008491,1.7531214,1217.0366,2726.7605,0.9942613,0,-0.0007144579,3.0020318,7.0161853,1213.1625,0.31901354,2001.144,0.9841536,98080.375,47.61345,-122.045,1648.625,3872.6067,2014.0001,11.828799,19.275476,between 450000.0 and 645000.0
2.9998236,0.7975786,1166.768,5044.571,0.9960882,0,0.0010650493,2.997712,5.9837966,1151.7494,-1.5187551,1916.8792,0.11235154,98136.4,47.6184,-122.37786,1240.583,3815.4978,2014.9995,0.9699602,27.307484,less than 321950.0
1.9927194,0.99552804,1121.6412,384681.25,0.99485725,0,-0.0007920768,4.0144143,5.043203,938.0978,59.357365,1917.2408,-1.1987234,98023.02,47.630962,-122.18076,1854.0043,13573.79,2013.9999,8.989502,16.046383,between 450000.0 and 645000.0
3.9909303,2.7270195,1802.0186,-1085.5377,1.9935992,0,0.0012290503,3.0000043,6.0407677,1788.0497,58.834286,2007.316,2.1570632,98032.21,47.58177,-121.91635,1012.7263,132416.6,2014.9995,1.9997379,19.072212,between 321950.0 and 450000.0
2.004279,2.5031693,1014.79395,140543.58,2.0063527,0,1.3125886e-05,2.9987652,5.020259,768.37787,293.83008,1978.1135,0.7128874,98034.46,47.61606,-122.22672,1793.4989,17006.674,2014.992,0.9565177,1.8609717,greater than 645000.0
