bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_day,price
1.9600209,0.99938756,1031.6304,12256.727,0.9996435,8.456051e-05,0.0013759335,2.998564,6.0061226,1038.0765,-0.48238468,1947.661,1.490119,97981.25,47.71782,-122.23328,2274.4348,10836.172,2014.0,12.028223,4.2356772,less than 321950.0
2.9951203,1.5237083,2024.1908,27513.545,1.0025384,0.00013427422,-0.008537219,2.9989066,6.9854383,973.39264,1065.7682,1939.3463,0.47346604,98130.12,47.453407,-122.24064,2101.126,11152.0205,2014.001,8.030751,2.921531,less than 321950.0
2.991347,3.0001662,2098.2493,4120.712,3.001048,0.00024474098,0.0011385198,3.0018764,6.9496403,2190.8445,-3.5622048,1995.9974,-0.23622951,98145.02,47.638336,-122.38292,792.6074,2566.548,2013.9962,9.964482,27.573696,less than 321950.0
2.9776375,2.5232623,1793.2334,2552.7056,1.0018305,-5.5739656e-05,-0.0005892799,2.9989913,6.9979925,1807.7291,-0.7724785,1925.9977,6.61484,98126.24,47.62826,-122.37069,1340.983,1713.7976,2013.9999,7.96286,5.5129466,between 450000.0 and 645000.0
1.5667303,0.9837973,1399.8156,3283.512,0.9923852,0.00096465915,0.24054691,3.9927206,7.005912,849.6366,443.8666,1903.6525,-3.307877,98060.38,47.681606,-122.127396,1416.2113,4323.755,2013.9951,10.0529,18.50723,less than 321950.0
4.0032988,2.5120282,3606.3872,7811.1245,2.0004525,-0.00043233144,0.0012335657,3.0008516,7.9877872,3516.151,1.165954,1973.9353,0.093557715,98166.27,47.673203,-122.317314,2849.4858,10041.044,2014.0006,8.935949,25.977186,greater than 645000.0
3.0075376,2.5191734,1717.4626,1508.9999,2.003085,0.0013417411,0.33179954,2.9994004,7.0033655,1699.2194,-0.30300876,1994.5537,-0.63790953,98111.54,47.619827,-122.27811,1294.5725,254.4387,2013.9994,10.878756,19.590158,between 450000.0 and 645000.0
2.9951603,2.511608,1562.8365,11456.83,1.0011655,-0.00069086195,0.004448395,3.997544,5.9799194,1538.2822,-2.974658,1900.9869,2.757616,98032.18,47.577045,-122.1574,1789.9017,9556.092,2015.0033,1.9579988,14.397735,less than 321950.0
3.9991899,2.1926847,1582.374,6737.776,1.0012647,0.00023120665,0.0017823535,3.9999807,6.9953594,1593.3157,-0.7167088,1930.4174,-0.26935247,98113.5,47.569653,-122.29266,2110.77,6797.529,2015.0013,0.93402976,21.537281,between 321950.0 and 450000.0
4.0057,2.517782,1751.2855,1405.9707,1.997625,0.00025199854,0.16995728,2.9962776,8.035246,1722.7662,-1.6969519,2008.9352,-1.0294096,98016.414,47.75238,-122.24864,1507.2527,1919.008,2014.0,7.0380754,16.817879,between 321950.0 and 450000.0
4.01366,0.9632006,1326.5394,9223.943,1.004095,6.6002976e-06,0.24670315,2.999304,5.9959626,1321.0564,-0.5319159,1915.4792,4.024308,98106.62,47.491207,-122.29067,2194.6167,12941.425,2013.9994,9.023789,17.579512,between 321950.0 and 450000.0
2.9849076,2.5050778,1672.1245,8824.609,2.0099645,0.0011496132,2.0359008,2.9994006,7.9952836,1676.4872,-2.1568642,1988.9762,-0.03701538,98005.62,47.4172,-122.32821,1939.1239,8315.456,2014.0005,5.857025,25.576063,between 450000.0 and 645000.0
1.5126841,0.99509984,821.8741,9901.4795,0.99804544,0.00016711152,0.051314592,3.0004792,6.0021358,820.7976,-0.6721524,1944.3964,-3.8648975,98120.91,47.54225,-122.297356,1198.0541,17086.64,2014.0005,12.030155,24.187756,less than 321950.0
4.033066,3.0632029,3530.3694,75710.57,1.9918977,0.00012925899,-3.3231409,3.0017273,6.9993296,3531.4868,0.45440805,1974.6826,-0.5217518,98015.27,47.44017,-121.99711,4249.3906,20640.182,2014.0002,4.2221637,6.268957,greater than 645000.0
4.3024645,3.014263,2723.9717,11794.913,0.9967543,-0.00059376925,0.0018436085,2.9997041,10.002377,2742.8967,0.49359912,1984.8662,1.0510836,97978.31,47.59133,-122.2515,2432.9795,16007.121,2013.9995,12.01312,30.510254,greater than 645000.0
4.0262294,2.2558477,2095.19,4843.645,0.9980016,-0.00018743427,0.00039800553,3.9918294,9.043729,1614.4587,391.50357,1936.6204,1.0315682,98173.58,47.581615,-122.35161,1402.0239,6025.0454,2014.0004,7.022017,0.5536716,greater than 645000.0
2.00472,1.0065187,897.1735,2994.8342,1.0008255,9.253682e-05,-0.005809212,3.0017915,6.0032516,904.00476,-1.5469738,1905.1785,0.478011,98124.516,47.59676,-122.30234,881.773,769.38904,2013.9996,8.030982,11.252129,between 321950.0 and 450000.0
1.9930886,0.99352247,1059.5319,8804.915,1.0002878,-2.2197331e-05,0.0012051043,4.0000267,6.0153275,1061.8092,-1.1880765,1938.3818,-0.31395215,97995.4,47.61986,-122.02422,1268.3018,9693.05,2014.0,12.020603,11.788252,less than 321950.0
2.9930205,2.496813,1826.956,-1547.5583,1.5036142,-0.5425462,3.2929674e-05,2.990816,7.979275,2689.3508,2067.6152,1917.1442,0.12073535,98115.33,48.042824,-122.38632,1856.7401,2667.3704,2014.0002,11.993047,5.2017217,less than 321950.0
1.990841,0.9877825,956.44696,5603.418,0.99764454,5.8823003e-05,0.00064655865,4.0112915,6.9844794,950.95,-1.6272502,1911.5209,-2.446653,98111.56,47.544388,-122.39259,1200.8433,5908.381,2014.0011,6.00353,27.936472,between 450000.0 and 645000.0
3.0023656,2.5077507,2491.3296,11251.6875,0.9999928,0.00023536812,2.0693693,3.998323,6.9952,1194.5225,1290.427,1908.593,-0.5810037,98136.92,47.66373,-122.37209,1649.927,12443.657,2013.9999,10.06934,4.4782166,between 321950.0 and 450000.0
3.0035799,2.4967196,3782.012,43050.08,1.9996164,-0.00047305218,-0.0023892813,2.9967973,10.0163145,3689.0027,-0.33094853,1975.6025,1.7673867,98166.45,47.582535,-122.14702,3759.2068,56570.043,2014.0012,6.0029836,12.361605,greater than 645000.0
3.963051,2.4982905,1926.5096,10318.688,1.0012212,0.00036059768,0.3615953,3.0020173,8.016238,1672.805,356.0646,1986.679,1351.764,98019.71,47.54279,-122.26046,2269.1726,8619.095,2013.9998,11.159447,16.946184,between 450000.0 and 645000.0
