pop,education,houses,income,xcoord,ycoord,ln_votes_pop
9.459145,8.698201,8.499214,11.436866,-94696557,34418894,between -0.6999407366495485 and -0.565824729711181
11.188658,10.436198,10.160129,13.455119,-81273419,39646655,less than -0.6999407366495485
9.810362,9.053984,8.914548,11.934581,-96858629,30764781,less than -0.6999407366495485
10.937531,9.978141,9.863211,13.182419,-76487991,36946919,less than -0.6999407366495485
8.964899,8.136111,8.012599,10.933499,-95621564,43281923,greater than -0.441693965696886
11.549201,10.911101,10.640899,13.953619,-97541293,32319171,less than -0.6999407366495485
9.271531,8.628941,8.456211,11.398269,-95039297,44069543,greater than -0.441693965696886
10.195431,9.597492,9.455211,12.628101,-96519348,39485131,between -0.6999407366495485 and -0.565824729711181
9.687981,9.115849,8.982619,11.961631,-84321967,32591241,between -0.6999407366495485 and -0.565824729711181
11.013269,10.136129,9.925531,13.247351,-95395618,34081947,less than -0.6999407366495485
8.794201,7.964941,7.951629,10.823489,-96741239,41532081,between -0.6999407366495485 and -0.565824729711181
10.632941,9.996961,9.779319,12.912399,-76312479,39621394,less than -0.6999407366495485
9.941061,9.261511,9.053011,12.053049,-97141149,44938465,greater than -0.441693965696886
10.485361,9.747191,9.434941,12.551351,-84210219,36983126,between -0.6999407366495485 and -0.565824729711181
11.755101,10.991041,10.726411,14.033231,-97443509,32359821,less than -0.6999407366495485
8.655939,8.002981,7.948681,10.681199,-95894181,34048995,greater than -0.441693965696886
