city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Campinas,59.819645,2.000104,0.99365443,-0.022861777,13.4267,accept,not furnished,155.36165,less than 2061.75
Sao Paulo,355.54407,4.042577,2.9910495,4.096085,0.05108843,accept,not furnished,-5.709548,between 2061.75 and 3581.5
Sao Paulo,83.095276,1.9974899,1.0132884,0.9813459,0.008675434,accept,not furnished,11.003239,less than 2061.75
Porto Alegre,65.532074,1.9935538,0.99721503,0.99729276,3.2006228,accept,not furnished,698.17633,less than 2061.75
Sao Paulo,163.20943,2.9958127,1.9855126,-0.05381007,0.9901674,not accept,not furnished,1544.0985,greater than 6768.0
Campinas,37.90685,0.9904721,0.99931026,0.0055077802,3.152148,not accept,not furnished,417.94962,between 2061.75 and 3581.5
Sao Paulo,31.387133,1.0003564,0.99532545,-5.5289827e-05,0.99802977,accept,not furnished,33.73849,between 2061.75 and 3581.5
Campinas,268.59338,3.9783812,1.9902418,1.0146787,8.272812,accept,not furnished,3514.6123,greater than 6768.0
Sao Paulo,28.852491,0.9975024,1.0034165,0.99944866,13.502615,not accept,not furnished,1114.0862,between 2061.75 and 3581.5
Rio de Janeiro,23.66959,0.9923313,1.0007036,0.0008729879,6.77519,accept,not furnished,542.20447,between 2061.75 and 3581.5
Porto Alegre,246.18686,2.9866374,1.9946142,2.0088618,1.9456694,accept,not furnished,3414.3486,greater than 6768.0
Campinas,141.16815,3.0054228,1.9911315,1.005906,5.633239,accept,not furnished,677.55237,between 2061.75 and 3581.5
Campinas,93.42213,2.9586961,1.9546018,1.0053096,5.2939615,accept,not furnished,1109.0035,greater than 6768.0
Sao Paulo,190.15088,3.9948344,1.9855901,2.9961817,5.977172,accept,not furnished,2023.3224,greater than 6768.0
Porto Alegre,92.714355,2.0201886,1.9947565,1.985818,1.9162908,accept,not furnished,412.36264,less than 2061.75
Porto Alegre,80.289474,2.9925468,2.0102553,1.9986987,4.8843822,accept,not furnished,417.10196,less than 2061.75
Porto Alegre,203.48575,3.0193365,1.9877857,2.9863412,2.9871306,accept,not furnished,2195.634,greater than 6768.0
Campinas,69.06262,1.9969195,0.99640965,-0.007400021,4.9867506,accept,not furnished,415.75797,between 2061.75 and 3581.5
Sao Paulo,168.91348,3.0050533,2.9851863,2.0113504,13.670072,accept,not furnished,2944.2632,greater than 6768.0
Rio de Janeiro,13.587545,0.9911432,0.9949824,0.009614979,19.533697,not accept,not furnished,333.97742,between 2061.75 and 3581.5
Porto Alegre,18.363066,1.0030835,0.98722786,-0.0044563804,4.9676785,accept,not furnished,595.0989,between 2061.75 and 3581.5
Porto Alegre,208.20831,4.019343,3.9425519,2.0246096,0.013519827,accept,not furnished,-1.4950262,between 3581.5 and 6768.0
Sao Paulo,175.24802,3.0058346,3.0096335,3.0188255,1.0742002,accept,not furnished,2230.8748,between 3581.5 and 6768.0
Porto Alegre,71.68091,1.9928954,1.994052,2.012845,1.8548096,accept,not furnished,468.24667,between 2061.75 and 3581.5
Sao Paulo,115.03567,3.0054517,3.0028117,1.9859512,8.247526,accept,not furnished,1682.9148,greater than 6768.0
Porto Alegre,75.33109,2.003993,1.0004297,0.9799034,3.4680948,not accept,not furnished,402.68002,less than 2061.75
Sao Paulo,71.86904,2.0023766,0.9977073,1.0019945,7.6629643,accept,not furnished,815.77136,between 2061.75 and 3581.5
Campinas,153.03984,3.0063202,2.0097487,2.033616,2.9343066,not accept,not furnished,689.5136,greater than 6768.0
Sao Paulo,199.87726,4.0637016,3.9618044,4.0932446,11.197864,accept,not furnished,4038.0232,between 3581.5 and 6768.0
Sao Paulo,141.70296,1.9916986,1.9926081,3.0157375,6.022745,accept,not furnished,2437.2217,greater than 6768.0
Campinas,72.423325,1.9971453,1.0005186,-0.00028094882,4.9596586,accept,not furnished,846.5937,between 3581.5 and 6768.0
Sao Paulo,279.10684,5.966025,6.4657393,4.006841,0.028129125,accept,not furnished,-15.328758,greater than 6768.0
Porto Alegre,67.359375,2.0152113,1.0129812,0.9923688,8.260765,not accept,furnished,839.1564,between 2061.75 and 3581.5
Belo Horizonte,153.09305,3.0083907,1.9886326,1.9940113,11.063084,accept,not furnished,830.65424,greater than 6768.0
Campinas,135.37907,3.0104082,1.9984931,-0.026538918,7.2050524,accept,not furnished,829.526,less than 2061.75
Campinas,34.328556,2.029318,0.9961904,0.98704755,2.9685934,accept,not furnished,468.87598,less than 2061.75
Campinas,32.907925,2.0030537,1.009056,0.98875284,1.7239537,accept,not furnished,557.22015,between 2061.75 and 3581.5
Porto Alegre,14.728317,0.9978093,1.0007741,1.0099294,13.677383,accept,not furnished,1907.8163,greater than 6768.0
Sao Paulo,108.960526,3.0159962,3.0125484,1.9962907,6.2245646,accept,not furnished,458.23853,between 2061.75 and 3581.5
Campinas,52.892555,1.003678,0.9984232,1.0101308,6.406911,accept,not furnished,657.8557,less than 2061.75
Sao Paulo,91.09434,2.9969232,1.9905967,2.012498,11.112901,accept,not furnished,678.6861,between 2061.75 and 3581.5
Porto Alegre,164.00255,3.0046604,1.9973731,0.9957739,1.9490912,not accept,not furnished,2082.0715,between 2061.75 and 3581.5
Sao Paulo,86.07139,3.020533,1.9981887,2.0077338,0.04377098,accept,not furnished,1076.4269,less than 2061.75
Porto Alegre,65.202545,2.0020416,0.98754853,0.9932892,4.8933578,accept,not furnished,432.20584,less than 2061.75
Campinas,156.30182,3.0003629,2.0065475,2.0011852,2.0783083,not accept,not furnished,1256.4738,greater than 6768.0
Sao Paulo,72.95001,3.0035322,2.0008094,1.0093355,1.2954179,accept,not furnished,518.64215,between 2061.75 and 3581.5
Porto Alegre,34.854046,1.0001262,1.9967873,2.0291135,4.7170444,accept,not furnished,537.6147,between 2061.75 and 3581.5
Sao Paulo,150.45502,2.0022218,2.0037444,2.0067916,5.1368337,accept,not furnished,1674.4746,greater than 6768.0
Porto Alegre,58.032322,2.0025785,1.0056158,1.0038493,2.8452556,accept,not furnished,318.03073,less than 2061.75
Campinas,11.199929,0.98954517,1.004597,0.005378136,6.194313,not accept,not furnished,555.1641,between 2061.75 and 3581.5
Porto Alegre,83.01027,2.0025895,0.99220705,-0.0037663782,18.311094,accept,not furnished,469.9136,less than 2061.75
Campinas,123.72506,2.9966228,1.9987813,2.0119116,3.0561185,accept,not furnished,1043.5833,between 2061.75 and 3581.5
Sao Paulo,50.404808,2.0036387,1.9929212,-0.012235939,10.13915,not accept,not furnished,676.35565,between 2061.75 and 3581.5
