V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,latitude
0.45694143,0.8819432,-0.38313162,0.8416429,-0.20691584,0.8166009,0.27666754,-0.6138376,0.29512513,-1.1555464,0.021223504,-0.21798052,-0.21991402,0.35459527,0.2523612,0.5703337,-0.33504227,0.54654694,0.55004257,0.55034703,0.5524662,0.5582313,0.55011,0.55535674,0.551036,0.5507555,0.5568471,0.5549132,0.5566213,0.85748273,0.7445547,-0.48612252,1.9644147,1.4818692,0.39856523,-0.21097594,0.9175112,0.20319311,0.4004262,0.8927138,1.6655734,1.6140157,1.0818944,1.4709789,2.1457207,3.1629832,1.1377901,1.1494552,1.1576421,1.1661569,1.1579719,1.1510122,1.150884,1.1611232,1.1582274,1.1510446,1.1666948,1.1651429,3.8919942,2.487187,0.7735824,1.5481032,1.2809328,2.745239,-0.21451089,1.5004581,0.44359395,2.8787675,0.7628947,7.426022,3.5368924,2.7474868,2.673196,3.2620642,1.9355632,0.6551393,0.66392064,0.6706276,0.6623589,0.66660726,0.6690731,0.6643457,0.6651577,0.6673857,0.6686709,0.6754905,0.67336315,3.6330144,3.4156318,0.75462323,-0.09771824,2.0835931,0.382519,0.8347269,1.4920087,0.86365145,1.4597325,2.0884824,2.0218053,1.3501219,2.108254,2.107497,2.4019701,2.7254195,0.7635758,0.7675675,0.766254,0.7672993,0.770656,0.7664252,0.7748394,0.77519,0.771949,0.7788726,0.7733417,0.7764371,between 33.66 and 39.91
-0.16675738,-0.4614697,-0.47657552,0.14569007,0.3256119,1.1677501,-0.586529,-0.028721547,0.51682943,0.996726,0.7129031,-0.48413455,0.119658284,1.4915309,-0.3327414,-0.6097589,0.5398217,-0.27917317,-0.2828124,-0.27770224,-0.28228003,-0.27892256,-0.27849075,-0.28022677,-0.27926904,-0.2858057,-0.28083855,-0.2821316,-0.27900025,-0.2402562,-0.5490922,-0.2599151,-0.5118517,-1.218318,-0.58738065,-0.73735243,-0.5655887,-0.97180873,-0.7920477,-0.7403982,-0.0177599,-0.2527579,-0.17600156,-0.35620236,-0.061153185,-0.38912004,-0.44038373,-0.4364901,-0.4391521,-0.43512532,-0.4404589,-0.4351381,-0.438213,-0.4371461,-0.43583205,-0.4412828,-0.4419728,-0.43953028,0.032571968,-0.56224716,-0.83339024,-0.66748613,-0.3659982,-0.7110634,1.1249467,0.23918375,-0.51247,-0.5340797,0.18432511,0.06422981,0.11161343,0.07495487,0.038883433,-0.17022139,-0.5710113,-0.4197335,-0.41356128,-0.4151575,-0.42346707,-0.41934276,-0.42111883,-0.42745247,-0.41900188,-0.42097786,-0.4235051,-0.41990876,-0.42003068,-0.30445537,-0.6142542,0.5687746,0.004195575,1.028897,-0.55233294,-0.16894843,-0.39240533,-0.32344088,-0.9117132,-0.9109426,-0.530686,0.10886918,-0.3811549,-0.36336726,-0.32305324,-0.49765623,-0.38300043,-0.38135475,-0.37890974,-0.37569043,-0.3760903,-0.3752581,-0.37829983,-0.37815094,-0.37809935,-0.38046423,-0.375624,-0.37761912,less than 14.66
-0.28759795,-0.25579375,-0.43675438,0.7276766,-0.34608993,0.8992598,-0.5763648,0.47876966,-0.48744178,-0.5011391,0.109195374,0.9303255,0.045779444,-0.07357024,-0.8914439,-1.5526922,0.24089748,4.616691,4.4778867,4.478897,4.412583,4.5665145,-2.3678257,5.419699,4.104898,4.1971135,2.8384569,4.8214135,5.7710967,-0.41531223,-0.16041103,-0.43000227,1.0030199,1.1045305,0.7134106,-0.0590929,-0.221632,-0.050244305,0.19199257,-0.37596563,-0.22065064,-0.62912047,-0.66304415,-0.17060666,-0.38330767,-0.553431,5.6528006,-0.5272895,-1.7795445,-4.581105,-6.08845,-1.0761229,-9.68693,-2.6136973,6.061275,-1.392628,30.8877,4.769648,0.9566469,0.42831904,0.17691217,0.37045377,-0.030539252,1.0432714,0.1657867,-0.64516556,0.2038242,-0.3483097,-0.2606508,-0.6972756,-0.470449,-0.4296908,-0.14891082,-0.5301499,-0.5545002,4.073267,3.9685779,3.9174824,-0.3934224,3.7774067,3.956893,0.80960476,14.605778,-1.298168,0.07466875,-0.12066332,-1.2867556,0.2716661,0.32422283,0.3568596,-0.6303173,0.41797468,0.7062252,-0.583409,-0.88128495,-0.56400204,-0.47098765,0.063169174,-0.32921875,-0.65467554,-1.0149964,0.07146246,-0.67480695,-0.6821652,-4.1170664,-1.2304353,3.561901,4.796219,-0.9476204,4.0380373,-0.6970366,0.94108933,5.6140857,-1.1407456,14.609853,-4.539542,greater than 39.91
0.20041579,0.5366511,-0.007588115,0.4258345,1.0641539,-0.5798148,0.54193,0.1710675,1.1152096,-0.25226346,1.0590467,1.6990659,0.6257169,1.3752171,-0.37984958,-0.872519,-1.2967951,1.2609452,1.248703,1.2806332,1.2514415,1.2648373,1.2599125,1.2423195,1.2491742,1.2563304,1.2616721,1.2610139,1.2421865,0.29089203,0.4935623,0.28337535,0.24499743,0.532419,1.2726995,0.20919558,0.6774508,0.90115404,0.33089104,1.3901956,1.3383176,-0.22762932,0.99582446,0.6549029,-0.117562614,0.8821881,1.9591166,1.9321723,1.9467622,1.9412265,1.9305611,1.9403955,1.9204966,1.9404095,1.9742495,1.9377176,1.9440984,1.9472297,0.38921228,1.2484702,0.5199418,0.5746007,0.39149153,0.8509092,-0.51069397,-0.37156174,-0.89280003,-0.8895552,-0.19061084,-0.99251604,-0.68202883,-0.6887058,-0.82187784,-1.1285309,-0.4581023,0.4326123,0.44237188,0.44172308,0.43068618,0.44253495,0.43657294,0.4357601,0.44148323,0.44184828,0.4372453,0.44392377,0.44484267,-0.38032275,-0.07586107,0.17874189,-0.038851153,0.95862234,-0.6239997,-0.44016153,2.5255337,0.2678409,-0.025016056,-0.5282664,0.19274542,-0.27525768,-0.3359422,-0.52227694,-0.82948464,-0.87470675,0.86552227,0.87272483,0.86360204,0.87165403,0.8720497,0.8740845,0.85991836,0.8743961,0.87223476,0.8742026,0.8711642,0.8784957,less than 14.66
0.6790565,0.65309995,-0.1835336,-0.14811178,1.0608603,-0.5622083,-0.65825444,0.14757417,0.20380314,0.64811945,-0.80248463,-0.13973342,0.332185,-0.8643671,-0.82645106,0.49722737,-0.31605646,-0.53281343,-0.5234712,-0.5317714,-0.5292245,-0.53091735,-0.5301886,-0.5258748,-0.52780956,-0.52797997,-0.5267573,-0.53000236,-0.53177947,0.76361454,0.68413687,-0.40369385,-0.08631875,-0.23633648,-0.19657418,0.30591214,0.34184492,0.12699029,1.5632602,0.43034464,1.4988048,0.5530723,0.8263356,-0.052004248,0.65065604,0.7930127,-0.51911026,-0.5225118,-0.5222833,-0.52190304,-0.5224105,-0.52206784,-0.51846737,-0.52327025,-0.51904017,-0.51940167,-0.5206573,-0.5183281,0.07307862,0.38702115,-0.24691898,-1.1584855,0.19832349,-0.511956,-1.3451815,-0.22718783,-0.94616157,0.064255066,-0.6086533,-0.2229888,-0.34793946,0.05314708,-0.107751004,-0.6523216,-0.29428872,-0.4576671,-0.45588493,-0.45606443,-0.45127267,-0.45616734,-0.45448688,-0.45859435,-0.45528513,-0.45659557,-0.45395616,-0.45248106,-0.44736847,0.14815255,-0.13722378,-0.4217192,0.11638621,1.1488863,-0.014498554,-0.4141433,-0.0018226192,-0.84593755,1.2728956,-0.7120951,-0.3192715,-0.40750214,-0.18554875,-0.6211154,-0.642476,-0.6373705,-0.35679573,-0.3574253,-0.35905427,-0.35852924,-0.3602917,-0.35197237,-0.3522846,-0.35560736,-0.35784635,-0.3555965,-0.35553977,-0.35714644,between 33.66 and 39.91
-0.1467481,-0.22757214,-0.23393373,0.7755295,0.056266755,0.24222048,0.23688976,-0.6416132,0.82050824,-0.24430229,0.3534986,1.3711184,0.28935093,0.20955469,-0.19067399,0.4216421,-0.2883993,-0.49247095,-0.49543926,-0.4934032,-0.49272862,-0.49255744,-0.4940535,-0.4943193,-0.492935,-0.49376562,-0.4917962,-0.49103275,-0.4944159,0.37121394,0.17722546,0.53079045,0.49134612,-0.47123733,1.5423706,0.18584815,-0.39619297,0.77352196,0.74646187,0.7613027,0.41360846,1.2960111,0.54483646,0.37520015,0.1284762,0.74367505,-0.56604886,-0.56546384,-0.56369674,-0.56686056,-0.5667899,-0.5654729,-0.56151235,-0.5632568,-0.5623192,-0.56851757,-0.5648303,-0.5639736,0.5506692,0.1906258,-0.3227648,0.42360863,0.0779152,0.6292091,-0.43020627,-1.0881076,-1.0142746,-0.6121401,0.1848442,-0.37815163,0.17786546,-0.35544834,-0.24661842,-0.58722734,-0.23642528,-0.5080578,-0.5081242,-0.5085619,-0.5084593,-0.50418216,-0.5041896,-0.5052763,-0.51148593,-0.5067807,-0.5096728,-0.50530165,-0.50832194,0.10274099,-0.15216671,0.7402911,-0.4991226,0.40599933,0.28089336,0.34676147,-0.92424494,-0.4083251,0.96900207,0.76065916,-0.13008745,0.25565633,0.13379794,0.26438433,-0.37367016,0.57144684,-0.56934613,-0.5705981,-0.5712416,-0.5699597,-0.5683959,-0.5708595,-0.5691486,-0.57389265,-0.5727688,-0.5766754,-0.5749783,-0.5711941,between 14.66 and 33.66
-0.048720177,0.26145086,0.32464692,-0.15480895,0.12839746,-1.3286657,0.61541855,1.7299974,-0.026069187,-0.65009093,0.17809013,0.72656345,0.39445257,-0.08641322,-0.7010365,-1.3326223,0.5277694,-0.54521745,-0.5428339,-0.54147243,-0.5422425,-0.5412678,-0.5404802,-0.54205227,-0.5426708,-0.5383953,-0.54049444,-0.53499204,-0.543097,0.5426921,0.7044311,0.9076905,0.47535846,1.3783678,0.42556417,-0.8078985,-0.5203084,-0.67207223,0.21045691,0.80288255,0.08349342,-0.46807393,0.22196186,-0.53084373,-0.3404578,-0.12794136,-0.54135287,-0.54006904,-0.54333764,-0.537226,-0.5385789,-0.54108334,-0.5380116,-0.5473127,-0.54385245,-0.5405911,-0.5435641,-0.5435838,0.045489796,1.0057063,0.881437,0.31262887,1.0501021,0.66248614,-1.2286983,0.14776021,-0.5358009,0.5374258,0.55541134,1.1688364,-0.3100436,0.31282118,-0.13122623,0.030732369,0.34793067,-0.64064986,-0.6390146,-0.6378851,-0.6418385,-0.6365447,-0.6383641,-0.63839185,-0.6402193,-0.63859546,-0.6401213,-0.6425724,-0.6391428,0.58628196,0.5350709,1.2967619,-0.355685,-0.39686516,0.7906507,-0.018868769,-0.84021384,-1.1192518,1.2063121,1.047943,1.617448,-0.21905114,0.3139542,-0.035578568,0.049603578,0.105560675,-0.6572194,-0.6553732,-0.6551041,-0.6582642,-0.65531194,-0.6615828,-0.65604424,-0.6582858,-0.6612254,-0.66016036,-0.6529364,-0.6568407,less than 14.66
-0.8022405,-0.7326019,-0.42549658,-1.2371885,-0.838352,0.034027204,-0.16514775,0.40915287,1.2784958,0.22645926,-1.485287,0.28158662,-0.7051025,-0.82613814,-2.3636885,-1.461188,-0.48450363,-0.72364,-0.7200988,-0.7263135,-0.7244915,-0.7256885,-0.7230027,-0.72367984,-0.72395337,-0.7288172,-0.7227198,-0.72001624,-0.7218214,-1.0941374,-0.72383225,-0.45206082,-0.9217276,-0.6521215,-1.2633864,-1.0232701,-1.8930937,-1.0385035,-1.796215,-0.5715117,-1.0556065,-0.94197655,-1.3568527,-0.8812827,-0.97412264,-0.02855047,-0.8060487,-0.80583924,-0.80831254,-0.8033784,-0.8070589,-0.8045036,-0.80643624,-0.8044741,-0.80638665,-0.8041178,-0.8104542,-0.808162,-0.6627052,0.06173734,0.5200225,-1.1207781,0.1322283,0.47566542,0.48480514,-0.68845475,-0.040436752,-0.42393818,-0.23833552,-0.49528366,0.31289467,-0.6223904,-0.73281646,-0.7673582,-0.055448346,-0.67350143,-0.6766209,-0.67459023,-0.67522514,-0.6766318,-0.67053264,-0.6730405,-0.66999674,-0.67530495,-0.67150646,-0.67392987,-0.67328453,-1.007262,0.3210751,1.257172,0.24110785,1.6876955,0.45925543,0.0397425,-1.0137893,0.7304442,-1.0282019,0.6626219,0.83114374,0.20997651,-0.6567201,0.58199555,0.081020385,0.7434498,-0.75893193,-0.75966185,-0.7590171,-0.76079416,-0.7635779,-0.757388,-0.7598721,-0.75952953,-0.760211,-0.7582013,-0.7583226,-0.75855404,greater than 39.91
0.26455796,-0.33542767,-0.57198817,0.47369885,0.53794205,-0.5092015,-0.07127166,-0.29647967,-0.19209428,-1.0093968,-0.41941285,-0.3306351,-0.027656257,1.4424464,0.3408776,-0.00999645,0.31550786,1.4605738,1.4726006,1.4611727,1.4733183,1.4806687,1.4714736,1.4742792,1.4677181,1.4768567,1.4933436,1.4721698,1.4723699,-0.022446621,-0.5342452,-0.6378757,-0.178495,-1.014694,-0.47435504,-0.28664595,-0.61697024,0.3173251,0.5434847,-0.10079253,-0.53416663,-0.8281511,-1.3312622,-1.1055763,-0.49328548,-0.532314,1.354984,1.3579365,1.364379,1.3534765,1.364675,1.3672335,1.3662989,1.3682022,1.3462485,1.3687295,1.3696359,1.3558197,-0.07296206,-0.90656143,-1.3449501,0.035553567,-1.0939479,-0.18534319,-0.3418973,-0.09403671,1.993494,-0.043516148,-0.4147726,-0.66926664,-0.5996292,-0.91611946,-1.1104681,-0.62949634,-0.2210617,2.4368594,2.4388835,2.3960118,2.418126,2.396566,2.418562,2.3814106,2.417704,2.4150193,2.4150171,2.3967452,2.4368024,-0.51337934,-1.2908865,-1.3864062,-0.38748333,-1.4472232,-1.2867362,-0.41462955,-0.45092383,-0.13199668,0.012135856,0.20635033,0.25589174,-0.08474681,-0.75363463,-0.9230054,-0.45227635,-0.3338839,2.0453496,2.0369904,2.0620565,2.0357199,2.046692,2.0372202,2.0410562,2.0427701,2.0609252,2.0738397,2.0472145,2.0511189,between 14.66 and 33.66
1.1984997,1.2091218,0.050357915,1.119514,-0.67064524,-1.3549709,-0.194669,0.51126486,-0.23344454,-0.21776974,-1.3241024,-1.1504995,-0.28825608,-0.23198465,1.6511189,1.0564075,0.12504214,-0.6165072,-0.6163389,-0.6132336,-0.61679834,-0.6156346,-0.6161793,-0.61794823,-0.6155747,-0.6133197,-0.6238739,-0.6263897,-0.6155584,1.4195796,1.221417,-0.13222596,2.4453638,0.77629256,0.08950091,0.15677412,0.5824771,0.051573697,-0.34487867,-0.71074635,-0.5371895,-0.096015245,-0.08188987,-0.440967,-0.11887226,0.14187586,-0.52661854,-0.52095765,-0.52230144,-0.5223096,-0.5250896,-0.5232413,-0.5228192,-0.5233859,-0.52327645,-0.5248007,-0.5271613,-0.5213529,1.6315721,0.7648691,-0.77257186,0.15209639,0.21901353,1.218149,0.20480509,-0.34753788,-0.46093687,-0.9642815,-0.9263146,-0.71708983,0.27406052,-0.8187135,-0.6160006,-0.81924,-0.67784435,-0.1733506,-0.17641404,-0.17359506,-0.17282087,-0.17187975,-0.17021728,-0.17773846,-0.17193612,-0.1743756,-0.17257133,-0.17321754,-0.1737511,1.3890702,0.44169083,-0.83025765,-0.4857999,1.2145574,-0.38120013,-0.08968551,2.3660023,0.99268496,-0.11475247,-0.912665,-1.07835,0.3197174,-0.4430381,-0.08084938,0.2949918,-0.41474798,0.08300599,0.08253263,0.07911378,0.08321546,0.07769786,0.08727585,0.08366857,0.07793102,0.08274393,0.08403471,0.091994815,0.079418235,less than 14.66
