V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,latitude
0.43663666,0.32292765,0.6318678,-1.0588905,2.0844572,-1.763779,-0.7813759,-0.9544623,-0.94829834,0.30407226,-0.123831116,-2.2018645,-0.17558852,-0.96500134,0.8008218,1.8768557,-0.49389422,0.048457466,0.048568938,0.051474243,0.050243396,0.045091625,0.049072716,0.05171127,0.050990086,0.050498255,0.0470228,0.054530166,0.046658583,0.026575085,0.062163506,0.4322228,-0.43851164,-0.21945377,0.74100786,-0.53949076,-1.4104952,-0.5194887,-0.69398445,-0.9034772,-1.0988444,-1.0554152,-0.23884165,-1.3452196,-0.85965985,-0.6625312,-0.09187709,-0.09795312,-0.10323483,-0.09534233,-0.09934493,-0.09717711,-0.098541476,-0.09724986,-0.1015734,-0.098787725,-0.10121643,-0.100182496,-0.36660436,0.10558872,0.20290169,-1.2076482,-0.60788226,-1.0090351,-0.5253412,-1.0853885,-0.94554335,-0.3934257,-0.46418858,-0.8222271,-1.0311042,-0.42175415,-1.1621083,-0.91784966,-0.7068883,-0.27683103,-0.27781576,-0.28152776,-0.2818955,-0.27950013,-0.27807775,-0.28195396,-0.28132895,-0.27887204,-0.2790643,-0.2812968,-0.27745637,-0.28148395,-0.15112667,2.1347957,0.09731144,0.77893245,-1.0516784,0.30736086,-0.75790936,-0.8798723,-0.9389401,-1.128273,-0.9246413,-1.2680664,-0.507722,-0.72823226,-0.40369996,-0.86234367,-0.42094487,-0.4234857,-0.4207082,-0.42354983,-0.42159578,-0.42104387,-0.42434174,-0.42224446,-0.42508096,-0.42033502,-0.42623794,-0.42393392,greater than 39.91
2.691697,1.6627628,0.038113255,-0.053045366,0.63925624,-1.5329647,0.26339766,0.8508786,-0.36903685,0.32971784,0.2594522,-0.48080897,-0.38279974,0.0088347625,1.2111498,-0.33064982,-0.15104268,-0.13729383,-0.13408917,-0.13948636,-0.13473195,-0.14077856,-0.13790421,-0.14460227,-0.14021252,-0.1372318,-0.13880333,-0.13473052,-0.13430214,0.77266896,0.85410213,-0.23736498,-0.8852436,-0.04641217,-0.6431514,-1.245466,-1.4509165,-0.5509138,-0.49384594,0.17930205,0.45098242,0.4859484,0.31338328,0.37550262,3.0611708,1.4314623,0.2839911,0.28982443,0.29098532,0.29286894,0.29378343,0.2981778,0.2978902,0.29815245,0.29227227,0.30056497,0.29439712,0.29582706,5.798322,0.93293434,-0.36966512,-1.1713157,-0.4379738,-0.44446182,-0.56539124,-0.9477963,-0.12830986,-1.0701487,-0.44667718,-0.35371876,0.16706102,2.0111299,0.64684033,0.5756739,0.1751424,-0.05970296,-0.06328134,-0.06399738,-0.0639104,-0.068886474,-0.061397627,-0.063603,-0.06345431,-0.05961134,-0.06705078,-0.06544789,-0.063641354,-0.23216577,-0.7089394,-0.4390359,0.40124565,1.713165,-0.4381625,-1.1923585,-1.0889575,-0.04479999,-0.37560755,0.045908518,0.52367187,1.5093374,-0.19629122,-0.27810255,2.5944433,0.9549193,0.14921904,0.150728,0.15259983,0.15543105,0.15379263,0.1524657,0.15416159,0.15287408,0.15135323,0.1555722,0.15455033,0.15099937,less than 14.66
0.18336013,0.16759117,-0.39745814,-0.29013056,-0.08569757,-0.2265849,-0.30079985,2.5674744,-0.12471245,0.4289353,0.3833726,-1.0379514,0.41811395,-0.1178485,0.7010603,0.83749646,0.3705119,-0.51032335,-0.5094693,-0.5116564,-0.5115619,-0.51567644,-0.51224756,-0.51237524,-0.5043952,-0.5109438,-0.50841445,-0.51011026,-0.5057498,0.11792945,-0.029618055,-0.24296683,-0.604452,-0.8402823,-0.47456613,-0.61679435,-0.48511246,-0.012447274,-0.15000933,-0.20120114,-0.31203035,0.36409792,-0.121318586,-0.40079018,-0.4492008,-0.6724365,-0.5390492,-0.54342484,-0.5423553,-0.5353479,-0.5428417,-0.54219776,-0.5366159,-0.548465,-0.5404264,-0.53950286,-0.544278,-0.54031426,1.2198132,0.8013155,-0.008378757,-0.11409004,0.3600962,1.170802,-0.99551964,-0.26980832,-0.4376214,0.061539885,0.09644947,0.9138367,2.9805114,0.8740122,0.082547724,-0.17891805,-0.20381537,-0.54532355,-0.5481246,-0.5444211,-0.5475145,-0.54898804,-0.5474654,-0.5436527,-0.5436314,-0.55018955,-0.54418284,-0.5440243,-0.5462883,2.0688913,2.0377955,0.89453983,-0.08326129,-0.034944355,1.7239952,-1.361231,-0.6631561,-0.15637457,-0.263051,0.45663172,0.5071385,1.2206019,0.5251745,0.42664474,-0.33142877,-0.6332831,-0.5144105,-0.52243984,-0.52240205,-0.5198523,-0.5210632,-0.5187202,-0.520424,-0.5220575,-0.5223469,-0.52133274,-0.5214074,-0.5227375,less than 14.66
-0.6387449,-0.5570785,-0.68955946,-0.9531977,0.17705584,-0.022188304,0.50717545,1.0500169,-0.61381936,-0.0015901269,-1.0190974,-0.04786989,0.38313532,1.3721063,0.3164581,0.5592061,0.4396844,-0.22859596,-0.22598167,-0.22538656,-0.2168318,-0.22979994,-0.23281887,-0.22685501,-0.22823796,-0.22869126,-0.22901994,-0.22835517,-0.2227842,-0.47976816,-0.40242937,-0.39968336,-0.6143969,-0.8939158,-0.43468744,-1.3509103,0.095806785,0.33299136,-0.101992756,0.73240113,-0.012531171,-0.3716278,-0.43367875,-0.36008886,-0.53104997,-0.6895254,-0.32716578,-0.32516935,-0.32438993,-0.32660493,-0.32524392,-0.32362136,-0.32658765,-0.32500702,-0.32994193,-0.32566938,-0.327367,-0.32684812,-0.22394544,0.17932898,-0.41667336,-0.6440771,0.069001116,0.507499,0.17208262,2.7086468,0.6234321,0.5649621,0.908294,0.71722,1.6441346,1.3763275,0.41643405,-0.15455317,-0.51426077,-0.25296688,-0.25348464,-0.25052017,-0.25259265,-0.25209147,-0.2554149,-0.25632042,-0.25689745,-0.256161,-0.25209564,-0.25813028,-0.252441,-0.36802754,0.32079437,0.07541611,0.17553215,-0.1922579,0.2281029,-0.8721771,1.749456,2.3799434,-0.09157646,1.6525093,0.52125543,-0.0677341,-0.28457358,0.03994875,-0.7162542,-0.14460747,-0.42921513,-0.43042493,-0.43010578,-0.4317589,-0.43318442,-0.43080333,-0.43325806,-0.43061933,-0.4356069,-0.4350531,-0.43652186,-0.43410343,less than 14.66
-0.5756813,-0.42627254,-0.78843397,-0.6665467,0.021888733,0.09599267,-0.68685377,-0.46520635,-0.7502373,-0.45161608,-0.16712798,0.89532584,0.28200987,0.7511186,0.38729626,0.6431473,-1.0311902,-0.6388013,-0.637837,-0.63588125,-0.6405729,-0.63852865,-0.64212704,-0.6398564,-0.6412595,-0.64040834,-0.6410248,-0.63841856,-0.63967156,-0.93615276,-0.67354774,-0.8363951,-0.69442874,-0.37174842,-0.93170035,-0.5200155,-0.5503144,-0.38207823,-0.08068552,-0.7102838,-0.65533423,-0.6829905,-0.17478737,-0.46356747,-0.32651025,-0.4031833,-0.6039266,-0.60650307,-0.60677487,-0.6039353,-0.6058969,-0.60990226,-0.6005437,-0.6050099,-0.6019791,-0.60596526,-0.6091462,-0.6025486,-0.7000661,-0.45855683,-0.71248615,-0.71897626,-0.6274996,-0.16431871,0.17514263,-0.51654184,-0.363237,-0.26909718,-0.45716447,-0.12959744,-0.2840356,0.10702451,-0.2776037,-0.44297266,-0.2954364,-0.4105768,-0.40913117,-0.41083387,-0.40991962,-0.41062516,-0.4119935,-0.40748364,-0.4104475,-0.41726473,-0.4092349,-0.40555984,-0.40628403,-0.7372665,0.13754876,-0.32332093,0.14589815,1.0767101,-0.50894135,-0.4514372,-0.15725882,0.2980543,-0.12559515,-0.04125488,-0.20545743,-0.77340174,0.60573554,-0.21487938,-0.27747014,-0.2118117,-0.35699216,-0.36112854,-0.36370826,-0.36001003,-0.36303523,-0.35710424,-0.36252865,-0.35680762,-0.36448064,-0.36140683,-0.3569637,-0.36393192,between 33.66 and 39.91
0.24270913,-0.18173082,-0.16212462,-0.22628735,0.7225991,-1.0683568,-0.5234791,0.39490473,-0.11752259,0.26397026,-0.9464033,0.051935695,-0.053378258,0.11237795,-0.1948276,0.22616956,-0.54040927,0.0170621,0.013738152,0.01679105,0.016842997,0.014441178,0.017180106,0.0141241215,0.020680832,0.014640731,0.009848836,0.016624304,0.013767702,-0.28000972,-0.56486607,-0.45650586,-0.58216095,-0.500581,-0.8859403,0.1867623,0.40953988,1.4125912,0.62491035,0.07332704,0.16746351,-0.5070473,-0.10326548,0.23771311,0.16639686,0.3457781,0.25913122,0.26703817,0.26303118,0.26837215,0.26557675,0.26365656,0.27490374,0.27221045,0.27128226,0.27017274,0.27396098,0.274875,-0.38251284,-1.0785517,-0.7216982,-0.07791126,-0.062107813,-0.94765353,0.6658279,-0.016695347,1.3571484,-0.23016523,-0.5951333,-0.34629607,-1.0722799,-0.26560634,-0.0074463654,0.13463266,-0.1552695,-0.25090155,-0.24465735,-0.24652682,-0.24569364,-0.24815205,-0.2472381,-0.24599212,-0.2484458,-0.24706621,-0.25082266,-0.24660373,-0.24999614,-0.7887294,-1.4121813,-0.11367255,-0.16059047,-1.4290447,-0.44660023,-0.2912242,0.6324279,1.9050406,0.18791041,-0.5003733,-0.39618343,-0.5423908,-0.5159052,-0.14129339,-0.32507294,0.018405734,-0.07074022,-0.071301624,-0.07206608,-0.07614104,-0.07307599,-0.073296964,-0.08115438,-0.07586813,-0.07296043,-0.07787428,-0.07398164,-0.07751536,between 14.66 and 33.66
-0.20815493,0.20784295,-0.38762954,-1.4212263,1.4866308,-0.074037194,-1.5253791,1.4619756,-0.22145692,-1.7193593,-0.09938242,-0.31924546,-1.695469,0.7070283,-0.12651366,-0.3400061,0.32206404,-0.31449857,-0.3165995,-0.3073958,-0.31640854,-0.31274554,-0.3145263,-0.31064343,-0.316178,-0.3102857,-0.31396514,-0.31327906,-0.31243247,-0.624686,-0.41390395,-0.7731726,-0.94852877,-0.90818924,-0.63060856,-0.3848724,-0.6434294,-0.93975556,-1.1222247,-1.2764139,-0.99579793,-0.67476255,-0.33995628,-0.5741936,-0.6353232,-0.72883016,-0.5385388,-0.5371068,-0.5383058,-0.5397282,-0.5399224,-0.5387295,-0.539963,-0.5409016,-0.53797424,-0.537747,-0.5390263,-0.54529446,-0.7308465,0.743986,0.18829158,-0.8561195,0.7015464,-0.38641712,0.89644724,-0.11983632,-0.6787702,0.4202635,-0.52647924,-0.8788114,0.14124037,0.44686106,0.4361946,-0.48078758,-0.41387308,-0.15032254,-0.15194868,-0.1541951,-0.14910372,-0.15634897,-0.1543096,-0.15531564,-0.15493004,-0.15577821,-0.15938579,-0.15529834,-0.15546533,-0.8100814,0.30462635,-0.3602142,0.3392253,0.6273646,-0.08378246,-0.027960546,-0.24133813,-0.65172917,-0.59322035,-1.1286052,-0.9433266,0.12940305,-0.33992583,-0.33670747,-0.77581483,-0.44685957,-0.6702571,-0.6689099,-0.6744019,-0.6726554,-0.6717498,-0.6729298,-0.67164373,-0.67626643,-0.6732771,-0.6737834,-0.6713233,-0.67893916,between 14.66 and 33.66
-0.052424308,-0.30055335,-0.57298064,0.52515674,1.0435169,0.27702516,-0.019055193,2.2248356,-1.2482909,1.1497358,-0.5272381,0.8581696,1.7825079,1.1737077,-0.06326418,0.8485224,0.29238498,5.242104,5.442198,5.465157,5.18129,3.1199658,5.4095545,4.090769,5.315912,4.5915747,5.079465,4.678105,5.079951,0.2996176,0.026570864,-0.53495026,0.67988896,-0.6726618,1.0554969,-0.1982183,1.0884328,0.23144728,0.7807583,0.54435325,1.4427406,0.23759517,-0.25381047,0.6105466,-0.37009552,-0.7628966,4.385225,4.3564687,4.169993,4.283134,4.184385,4.2808747,4.2418747,1.9780161,4.1097193,4.400294,4.2800827,4.1989975,0.2859273,-0.25989872,-1.0502703,-0.5814846,-0.46808717,-1.1356506,-0.72159714,-0.15775795,-1.0181602,0.2145253,0.2115283,0.19016223,-0.98897386,-0.67027694,-0.98385376,-0.7729296,-1.1851047,2.1633668,2.1543581,2.122346,2.1427395,2.1737955,2.036634,2.170864,2.1622224,2.1567848,2.161459,2.1117449,2.1540546,0.4507358,0.2226638,-1.0090215,-0.24223304,-0.2932463,-0.3628666,-1.0479076,-0.034577623,-0.91731143,-0.5608888,-0.42156002,-0.30461344,-0.24403326,-0.56883395,-0.3703498,-0.7438409,-0.894957,2.28674,2.2681599,2.2637599,2.3128302,2.2829096,2.2862837,2.2998505,2.254853,2.258653,2.266497,2.2837992,2.3245516,between 14.66 and 33.66
-0.4572907,-0.045938462,-0.5785631,1.237498,0.6024186,0.1588238,-0.23047844,-0.96759546,0.7242839,0.07281341,-0.974036,0.24956252,-0.11975465,0.037292134,-0.62178427,0.66386503,0.13713816,-0.15305854,-0.1529325,-0.1531237,-0.15169896,-0.15499948,-0.15429534,-0.15689707,-0.15498003,-0.15895559,-0.15911347,-0.15817113,-0.15808749,-0.60101366,-0.19459605,-0.69050777,1.163018,0.640619,1.3386173,2.1409647,1.1121507,1.779154,3.5106015,2.6332877,1.822517,2.2040417,0.6604291,0.86874735,2.782506,1.0323558,0.12164204,0.12008786,0.12652044,0.12588866,0.12351533,0.1192032,0.12862188,0.12507254,0.117042474,0.12393666,0.12243653,0.12591928,-0.81585187,0.31493992,0.0683007,-0.0003903,0.51099145,-0.1551687,-0.6152667,-0.9259912,0.6593593,-0.060804166,0.21423993,-0.7730906,-0.6040741,-0.657875,-0.2801779,-0.73923016,0.097615756,0.23771814,0.24275053,0.2408486,0.24728404,0.244419,0.25337917,0.24716625,0.24884167,0.25244665,0.254208,0.24916126,0.24757642,-0.90674144,0.4733098,-0.15056603,-0.39608437,0.5635334,-0.26652464,-0.13653326,-0.83059704,-0.5862,1.8199352,0.039366614,1.2460079,0.4748481,-0.4428476,1.1797272,1.3241179,2.6748576,0.6487939,0.6516119,0.6477862,0.6585655,0.6468697,0.6517363,0.6553271,0.64639336,0.651219,0.6505641,0.6493937,0.65845597,greater than 39.91
0.68772805,-0.1347325,-0.3318648,0.47869793,0.13177131,0.23852955,-0.3572658,-1.3863227,-1.4282992,0.57987833,-0.39911184,0.39099127,-2.1789334,-1.6428057,-1.4138112,0.40279695,0.9349842,0.96166056,0.96232015,0.9605181,0.9705409,0.96371907,0.97934306,0.9728164,0.9790455,0.979116,0.97410613,0.97916496,0.97596097,0.3944825,-0.21778661,-0.48884654,-0.21991786,1.0581253,-0.5364018,-0.043944336,1.2051116,0.5321394,0.7280053,0.4991417,2.7433794,1.7238789,1.0434593,0.015203723,0.59003687,0.3831259,1.7877645,1.794666,1.7946159,1.7967447,1.7803236,1.7841433,1.7911282,1.7941593,1.7976921,1.7884309,1.7944876,1.7701067,0.2074567,-0.91966885,-1.2872263,-0.15216053,-0.74078906,-1.0338824,-0.09806259,0.8662312,0.75120986,-0.972221,-0.61117035,0.2889977,1.0882912,0.38313082,-0.38492912,0.7449293,0.61452705,0.9707455,0.98447627,0.9782683,0.98349947,0.9758489,0.98570925,0.98507166,0.9771849,0.98012847,0.9811376,0.9802168,0.98606855,0.14724429,-1.2152303,-1.0581355,-0.09717526,-0.81851226,0.3270612,-0.12940976,1.042482,-0.06910693,0.20785715,0.31668094,0.5547435,1.2641379,-0.38359118,0.26881656,0.50763464,-0.114984795,2.9247239,2.9055398,2.9046767,2.9611118,2.9405525,2.9351966,2.8670654,2.8380973,2.83873,2.9200468,2.8886273,2.8700585,less than 14.66
