x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
0.72673726,431.5263,5.7703156,37.336548,302.78647,464.01447,335.7161,421.1802,527.67004,428.18475,91.57929,522.33704,141.72786,559.77997,110.88043,182.66414,321.43832,366.74844,380.82043,91.1233,396.75452,10.530007,67.71988,-25.289104,525.2577,523.8712,546.6718,469.01453,573.86755,190.18652,560.87964,559.8657,190874.83,261557.89,236588.75,206425.5,219794.06,209224.75,222799.0,223725.16,267024.12,267248.75,267321.28,266978.56,265794.22,259648.72,214631.73,244273.95,greater than 3830819.051
274.04044,422.6001,400.97635,53.76253,13.911961,105.82325,582.9882,324.25354,257.98422,5.591094,461.7197,514.96594,322.96338,560.5121,560.8191,313.9474,335.9296,-3.6246355,90.34341,218.8044,150.94363,570.9248,222.44034,37.582844,7.039627,186.04288,82.83065,134.44768,319.50003,392.86917,17.668514,563.11456,230462.56,186350.61,207081.17,216734.25,197582.14,261115.03,266238.66,207597.95,203718.67,161704.97,227296.86,250037.05,254527.61,268675.44,226246.1,261478.22,between 3755820.3235 and 3830819.051
504.34235,332.89734,513.78613,402.30194,4.4787855,207.91142,220.87683,-9.817458,230.79196,372.42978,322.63907,184.96552,504.71902,555.3215,247.57602,565.5105,1.4193255,509.49707,160.10074,228.09377,269.1733,452.2377,75.7067,166.11487,482.9792,8.990755,553.73065,246.88136,85.17861,67.5745,115.59987,567.9422,176254.95,266908.53,263952.28,209671.02,262411.53,199971.98,241325.94,183185.6,228584.73,257243.12,267236.0,194170.8,255111.92,244225.94,216421.6,265217.12,less than 3685857.466
478.38947,398.06036,432.15225,564.2334,448.18158,59.397408,217.58846,324.77423,253.00478,523.6776,22.109838,32.792564,522.08484,354.7963,553.9889,2.016066,430.4984,139.01256,396.1533,194.4682,129.48015,316.06464,56.76483,110.38109,93.27947,64.67185,399.49435,566.58185,158.3445,164.50385,326.85028,108.87008,267976.06,232803.73,262993.66,218178.25,196920.03,250026.05,191587.47,219570.31,198194.81,202767.83,217094.8,268020.47,266331.66,212099.34,265163.03,181620.92,less than 3685857.466
476.03043,76.08613,56.025272,281.67642,566.2559,123.557365,513.98486,77.8699,82.62529,568.8272,23.952831,442.02335,64.726074,221.37303,76.76251,39.312523,8.498003,50.101063,531.5233,44.317257,148.37495,3.1163769,559.94366,498.12064,4.401232,460.25677,256.59644,100.91104,330.86768,39.551186,530.0844,338.42947,225385.56,193301.94,268056.44,192751.16,225058.45,215797.38,260597.02,260152.88,167343.06,223513.92,222142.28,232276.77,199577.58,204104.03,266428.16,235256.8,between 3685857.466 and 3755820.3235
180.98232,-0.8941793,511.94614,162.17514,156.50989,534.4484,377.5308,107.721664,229.07886,-18.918364,562.00586,159.17468,299.6786,316.91345,251.76857,285.2099,415.9584,526.19025,379.41577,492.90335,481.61267,0.31721035,334.29257,213.48056,56.372604,453.35916,35.87652,427.27393,263.84476,565.7214,2.3542736,0.4660947,250064.28,268312.8,231286.98,225205.48,234960.64,255926.34,235164.69,215203.78,228990.48,262572.06,245115.36,267653.47,241071.72,267509.16,215121.72,191984.83,greater than 3830819.051
394.03772,16.712744,92.54522,157.11858,476.84528,146.66843,408.18152,91.56916,49.495583,348.14005,157.5569,461.9068,17.886393,562.0687,86.21359,403.39273,495.47748,53.785263,273.18924,452.10452,254.1377,261.7078,466.09894,63.454357,417.44702,-1.2542186,526.42114,57.7345,208.32433,60.742958,560.6902,262.45398,261862.98,175175.0,242286.69,268056.25,255310.19,188732.55,235502.05,225794.06,220672.56,230067.89,264636.34,228462.58,199438.86,240194.92,270207.38,267173.22,between 3685857.466 and 3755820.3235
386.67508,137.9812,513.6153,48.52218,269.41562,453.93695,448.865,562.1328,283.90622,305.1741,569.44824,536.6314,386.46625,505.0334,26.323326,127.976166,370.09308,391.5382,9.867218,567.8517,50.724754,284.51074,330.42245,63.208935,332.388,548.7716,-1.019451,7.109775,2.5436637,567.8335,566.014,452.30435,206300.81,217174.2,267440.1,266817.9,212988.2,274255.97,254643.3,232450.03,223444.75,268294.06,262964.16,241625.22,188907.89,263388.62,271562.22,238914.47,between 3755820.3235 and 3830819.051
473.38492,58.473408,216.70097,282.60214,42.33603,336.09457,78.078995,436.49277,148.58768,457.6092,0.838523,303.3619,-3.2765923,54.92064,258.42578,417.40942,253.05383,414.72086,211.36232,59.001904,111.46765,499.76984,111.08757,12.611363,257.95547,475.22232,551.17737,498.46295,326.70496,312.61273,267.07587,191.348,256674.56,271163.4,192750.06,232943.5,211444.38,265685.53,216667.17,245852.11,226445.69,265534.16,271768.72,258970.36,195181.66,211693.94,224708.9,209156.34,less than 3685857.466
318.96835,1.9434565,301.52185,450.81253,499.8441,532.02814,433.20767,363.5549,548.9171,488.3235,180.38002,177.65852,336.8427,377.4459,344.4256,570.56616,4.5071254,401.77988,536.09875,272.71725,383.8219,462.54276,213.80025,12.424927,41.934544,406.18124,246.77524,541.107,546.25397,88.78296,129.32516,358.3746,202215.72,230505.69,266820.0,232184.36,241589.34,271192.12,224009.47,210163.19,249725.02,265574.03,191230.61,268545.9,265584.3,213545.88,214631.89,271026.16,greater than 3830819.051
