x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
492.70212,102.15053,509.96268,46.907635,424.5555,77.1762,339.4389,154.0202,278.15356,265.477,115.78995,11.151213,365.1802,223.81224,499.48395,61.506786,521.2204,413.23767,223.86545,501.91156,483.13712,434.30984,237.36404,74.50265,235.67023,448.3198,47.625534,245.22614,-17.978262,383.4026,0.091539234,183.87274,219642.52,272827.16,261665.53,259611.48,214775.2,209840.0,231308.25,221703.97,239738.06,204961.89,184025.83,274175.03,213713.14,265860.2,229260.28,214765.27,between 3755820.3235 and 3830819.051
126.14106,239.20752,213.92091,3.4054663,519.3383,181.65833,404.96542,287.7897,101.83419,313.37473,-0.84297836,20.402658,229.11224,556.1654,565.133,429.87817,196.42479,251.53796,431.97928,567.0481,272.33383,228.77661,474.49567,512.5895,196.88556,484.4481,43.410805,314.4287,446.4698,464.02283,117.143326,99.42992,238918.4,209723.72,242690.81,270753.97,219846.39,219694.53,265383.2,278223.7,210308.1,204068.31,184931.75,275829.0,237254.66,219155.62,234875.06,242549.78,between 3685857.466 and 3755820.3235
73.03735,-29.542364,390.69037,90.02685,325.18008,5.845124,535.2653,70.463524,386.68124,26.543062,327.2342,433.17517,88.39951,14.950476,58.032104,85.58308,109.62017,240.10942,204.91742,281.48236,573.5353,-2.2510014,151.50085,368.0393,47.4638,516.10175,567.08826,188.99377,-13.450832,188.62042,-36.10076,417.4543,271214.3,270980.16,216588.56,196479.11,233158.98,248006.5,222901.38,239645.17,185226.1,267553.97,279894.16,241714.84,202829.52,274321.84,257961.98,196893.0,between 3755820.3235 and 3830819.051
56.724976,263.4038,497.76886,505.06018,556.1759,40.874245,366.24817,53.362457,358.69565,291.04684,149.20248,288.31262,65.86776,261.00293,187.20032,-112.51974,508.735,42.22896,171.12596,807.672,392.0356,462.12296,54.88747,452.84024,298.05777,579.16833,560.2399,568.0469,503.85416,44.324074,299.12253,575.6066,267150.34,194597.89,256704.28,138969.22,217671.95,235291.25,213250.98,228398.28,262721.9,268538.94,263847.53,351708.78,202061.73,205568.16,269300.84,267046.66,greater than 3830819.051
275.54288,253.5959,510.65884,202.97017,60.264683,163.39346,331.87927,433.90118,298.29913,415.93457,369.3026,226.25894,549.8868,223.24861,197.99466,244.37477,529.36426,376.47498,195.79091,540.49554,360.45135,245.91145,576.70337,466.78442,-8.3643055,546.49036,453.3345,253.40788,21.997366,438.92526,298.2177,231.56735,249744.08,243673.64,253754.92,268588.47,276047.44,186414.58,270233.0,282200.7,181831.69,271495.1,242203.39,253985.86,208923.86,255300.66,264297.97,191500.05,greater than 3830819.051
49.943672,23.792866,140.11479,180.83409,147.52332,412.01666,144.56703,438.76773,129.28413,5.898944,519.0378,-3.287179,170.3856,23.622362,390.06647,353.8148,498.21194,138.30339,75.264915,136.65659,469.27676,511.73654,524.83203,3.288951,57.989986,522.4492,542.77795,224.36198,153.17805,257.49612,478.5511,281.97952,266426.25,257645.75,253306.72,194343.92,257296.8,252342.77,263490.3,211013.19,188344.42,267005.97,263545.97,185057.16,266023.84,234801.83,256114.11,250716.7,between 3755820.3235 and 3830819.051
473.6658,402.60083,440.51343,157.11626,449.87927,144.66286,13.851406,19.001705,146.42854,38.76552,244.50224,289.43466,65.55228,297.04718,302.64142,66.46586,215.41362,340.68924,383.76077,321.60907,198.64394,29.05039,18.914165,516.42834,87.29541,476.10522,53.76813,593.0761,39.294384,89.52373,208.89398,348.89053,209571.1,262805.38,217557.98,186432.81,244927.17,188737.33,226570.73,234866.53,227788.61,267778.8,249609.75,259817.5,213152.75,224465.4,218253.67,241684.23,less than 3685857.466
557.3809,97.69588,503.43915,462.86368,152.16379,573.89166,60.41307,379.81348,457.87448,284.30887,278.77618,255.26538,569.90735,498.72162,381.38547,175.93205,58.2618,176.01877,429.63257,133.297,362.56296,211.34167,71.8575,406.4322,113.50895,579.36584,342.47665,316.91153,287.78625,86.094734,165.70947,345.17154,227510.83,196835.14,231592.89,179740.39,235464.14,238294.05,216875.42,278079.22,224284.83,235557.36,216674.27,227916.81,256392.34,191879.88,266205.62,239676.19,greater than 3830819.051
313.77972,505.31064,364.1608,77.81618,18.603031,144.86665,3.7609606,387.4908,271.3115,302.68152,93.05614,162.22862,478.0038,23.414413,362.78082,91.20243,417.18597,279.5307,215.71646,568.4394,130.88531,416.85956,711.2788,137.55229,290.66812,243.19423,202.85065,18.959774,173.28754,298.346,47.117893,283.12106,252901.56,264962.34,266466.28,266156.44,240856.03,243837.27,266446.9,218845.56,255853.92,267322.75,188787.42,193125.48,236257.8,208029.02,207631.92,256097.62,between 3755820.3235 and 3830819.051
276.3034,557.40356,504.78812,315.76468,395.2725,212.49294,388.35266,13.51096,302.3469,458.50708,122.84111,114.23117,140.47832,265.8747,201.0255,59.656097,88.80936,533.0556,326.03244,237.2865,233.31465,450.02267,459.75412,438.7949,233.41164,438.32184,-5.295871,257.89893,205.60498,204.46588,425.04578,325.61765,212154.44,253300.17,205779.33,216870.81,212009.72,218217.61,264179.28,267428.6,255641.64,187600.02,190797.22,265633.4,215315.16,189878.73,273084.8,261621.44,greater than 3830819.051
-4.0038657,544.9093,177.48265,129.0308,357.77353,257.27948,521.36237,137.36978,408.06696,238.78069,535.951,557.80365,401.02286,395.79108,390.87537,110.39164,404.06927,440.02426,45.031956,461.11368,522.28046,404.63577,455.8906,-1.743426,65.4671,520.36285,450.63693,377.99,444.2297,552.3009,359.68533,443.83795,208719.47,255219.83,189762.83,267559.34,260761.67,213724.78,251691.42,178800.33,227677.92,270270.0,200914.73,243513.2,189561.78,204299.42,231095.3,229848.73,between 3755820.3235 and 3830819.051
-2.2991602,21.10529,512.7404,193.13193,564.5879,567.20624,3.5808866,366.06284,-25.652271,566.33734,443.8183,113.330574,543.44806,54.646023,213.80225,12.824239,561.8641,83.22548,374.74268,97.96685,156.25943,396.2815,504.17148,513.9279,333.49097,455.00256,15.673716,128.71477,285.4983,634.07184,-18.700914,519.79266,225755.28,224431.8,255365.98,175882.67,224398.38,252838.7,271972.16,263206.0,225062.8,248875.34,271088.16,267249.38,263552.78,172913.52,224562.94,264234.22,between 3685857.466 and 3755820.3235
3.124791,174.21634,445.47772,387.7489,524.9419,577.46704,311.9783,455.79913,82.12557,57.08959,288.98853,269.2338,141.20679,307.74646,551.0479,319.8612,548.42194,394.8229,13.808384,123.436386,546.73627,207.28831,179.68369,277.9837,324.65805,273.68668,59.06167,316.08347,268.99963,154.42213,302.9128,48.188545,265316.9,266305.53,243861.64,241260.95,268896.4,230279.88,213246.72,226524.88,249403.78,222168.02,257612.06,259756.52,203867.14,269505.22,212218.72,220665.95,greater than 3830819.051
11.944521,510.94556,511.09912,600.134,525.0798,537.48676,460.5957,483.9088,377.9414,145.55998,482.20297,28.921192,9.171968,-5.094887,429.62067,260.98584,414.56613,487.86066,317.216,434.7596,206.31447,70.63579,206.05092,206.20993,92.154884,539.7931,486.22186,2.7388968,293.45013,132.29744,439.64398,41.835026,171562.69,262399.53,213066.38,262581.47,245506.78,233026.39,265387.3,232865.9,205126.61,272559.16,266567.03,219045.22,190657.86,245709.75,272181.38,155814.3,between 3755820.3235 and 3830819.051
509.89124,404.52484,568.0976,136.32834,244.73607,5.6323047,488.5382,-49.142372,14.602479,401.54086,11.846137,559.9679,427.90952,366.40164,342.47244,270.88663,2.5605295,547.4244,261.27438,596.6282,69.55698,219.43886,479.6087,406.9786,228.98825,543.90784,136.74081,38.464893,234.61832,295.02777,514.3478,461.72354,240817.75,267972.22,242610.06,264244.25,247303.12,269722.3,233799.28,230139.92,237020.03,263850.03,218904.36,214280.55,227006.55,271146.72,250946.39,278054.2,between 3755820.3235 and 3830819.051
566.0831,330.47882,332.12387,516.0853,536.7158,441.46347,351.9106,487.33212,182.03981,469.662,494.21735,270.77878,493.84103,135.69478,319.84158,551.6173,565.9682,179.11824,178.72812,220.92055,250.5627,90.3232,276.5993,68.53924,356.86697,539.17975,559.94727,431.70178,162.51332,140.97525,567.3201,376.99527,269543.25,250200.3,232804.45,212059.44,240380.88,225579.7,258575.22,227556.25,263555.6,268788.25,269708.47,264352.53,221100.97,247066.17,263848.78,208850.92,greater than 3830819.051
537.6953,344.63077,553.127,188.6308,5.3916306,54.63128,324.65125,290.02112,291.52924,157.58284,-3.053272,301.4897,58.53153,215.21425,527.9175,124.42031,425.3693,179.05635,222.36331,96.85592,413.1588,531.9332,126.413704,590.01575,166.33867,531.14233,7.320755,199.09329,-19.61776,15.317605,37.87939,144.70389,197666.0,173326.48,263687.34,186522.08,291586.0,158168.97,263851.25,224202.56,238763.05,273424.78,200305.88,256166.78,205195.77,215273.0,243242.98,243133.92,less than 3685857.466
421.7877,578.97284,366.42267,76.78125,73.98809,442.93918,306.71085,517.2708,34.758972,501.7407,26.998806,66.50701,55.6819,236.78427,495.32367,249.5795,564.48,395.32944,578.39435,117.49049,22.13661,10.468969,569.9725,371.29846,275.32834,505.86887,384.28796,549.2918,114.95487,138.93004,555.0712,400.40018,266035.88,260388.94,233768.92,226938.75,253379.14,226982.72,242135.78,255926.69,214565.98,253353.3,217994.6,273233.94,216933.4,143517.95,256512.12,229332.2,greater than 3830819.051
560.1094,557.01733,331.012,458.64093,430.85153,368.83237,156.75256,527.7043,155.55559,314.27658,559.7042,45.076298,21.631613,516.31366,43.86027,40.998806,510.5176,279.82736,12.025801,30.216759,348.87595,345.60703,465.6808,227.8622,462.5357,408.2423,424.49768,546.48096,306.3292,474.719,534.12305,597.1502,268505.0,269065.2,294651.4,235283.56,246778.36,224536.61,269670.5,251630.61,270782.97,263326.38,219681.03,267774.97,199191.12,249828.95,230627.0,256176.2,greater than 3830819.051
