x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
-16.247953,795.38293,1192.3118,95.17189,587.5662,454.16443,98.68191,11.950854,350.23016,237.92236,332.52124,262.61496,376.20868,137.57918,403.80844,309.46286,464.6935,246.60889,226.94156,268.32886,205.45085,340.00888,-204.5423,424.23965,266.8596,350.9962,575.6705,360.04688,240.25172,263.36945,562.43146,260.72778,246593.86,273694.72,266380.88,228251.4,224458.73,246660.61,180291.33,209771.92,233983.53,211179.52,207607.52,258220.86,226251.6,279869.12,172515.58,213054.39,between 3755820.3235 and 3830819.051
382.07104,108.78278,96.9691,294.9472,554.65485,383.07794,207.20578,415.65533,127.405556,146.29384,384.658,274.23373,266.49637,440.59302,727.02203,368.42892,-36.6301,265.497,712.2905,607.924,473.24976,-22.246452,551.9992,44.382572,313.08893,296.64606,232.941,194.52345,213.70454,418.6861,576.80225,95.96561,250999.45,246732.64,229158.33,246568.25,269535.06,268256.78,252284.14,254659.08,219791.25,239431.11,234934.08,267879.75,216355.67,250087.22,264052.72,260728.94,greater than 3830819.051
-32.095764,-101.23243,567.0213,65.85052,816.4032,-2.3633394,669.9585,-226.46617,-569.7568,315.75665,357.86203,280.0636,242.68088,452.1825,-85.791145,411.0006,111.90806,73.99789,134.35565,452.73956,211.75148,239.11577,101.20988,429.97583,32.16792,235.1304,287.57867,446.4315,-364.97855,693.5759,376.5705,200.61154,247275.3,199658.11,251348.08,268468.3,242146.52,270875.66,224898.34,222753.11,238486.55,250835.56,259800.53,267014.84,217380.95,292528.12,191204.67,237585.67,between 3685857.466 and 3755820.3235
122.1848,456.3954,163.985,345.3333,291.68182,307.65387,172.98618,403.0227,55.81526,392.7715,587.99493,331.50955,374.45673,33.011066,352.46786,278.0703,261.23715,380.68527,95.75814,208.70036,78.4955,255.35016,-17.411797,526.44147,532.7237,56.547012,455.9333,183.0535,86.22659,177.93222,-29.097244,207.52812,177830.84,216371.88,201216.75,220794.55,238525.77,268097.56,189295.02,205896.58,216282.86,238814.97,231028.17,258464.89,250085.2,225828.3,258476.16,213662.5,less than 3685857.466
167.55838,365.21234,316.92853,-194.09987,533.9527,345.4996,-826.70905,441.20276,246.00493,398.2427,269.9029,112.3202,253.57063,226.06439,-95.45265,114.10071,525.4536,391.66702,82.06994,343.02652,430.3245,339.10236,493.66733,177.99324,103.12595,100.97521,187.74277,545.88934,113.76234,229.07988,307.79465,381.56622,234937.42,285298.06,189114.84,164901.92,236961.44,240258.84,276522.03,255437.03,238380.9,243637.72,158435.6,266596.06,211701.33,203311.55,243243.12,273977.03,less than 3685857.466
105.25144,306.48972,349.17737,175.2944,578.52527,220.57802,100.65501,90.940094,487.33847,572.1832,149.50426,31.713371,292.7093,464.3761,447.04672,279.93738,532.6883,390.17328,482.59073,478.24686,232.0384,10.480376,236.18752,307.75308,81.15763,220.11577,390.10736,545.47894,-36.281704,544.489,222.51584,424.82687,296217.56,245016.27,244611.48,263286.16,240519.44,234000.47,250984.52,283985.3,281221.62,229775.52,220366.45,265927.47,238516.45,230674.05,230427.16,244568.88,between 3685857.466 and 3755820.3235
35.488598,623.04913,439.2751,555.2032,32.854267,93.039024,225.01039,551.44543,85.853325,295.50455,-37.045963,143.6664,402.67484,257.1654,613.59906,196.53516,392.56458,330.30066,492.31668,125.39357,292.71524,165.91446,555.50195,282.39417,417.5173,15.618101,422.32596,456.64618,52.248623,341.54428,309.1223,293.2674,221617.73,247978.38,255270.66,187832.94,205869.16,204853.0,274011.22,256771.73,361687.1,266628.7,262624.94,269952.56,224046.67,199421.64,269496.84,223821.77,between 3685857.466 and 3755820.3235
60.552544,779.07007,4.3681483,308.03326,256.81436,386.08713,52.803818,640.003,183.9583,187.95903,171.27263,328.53635,447.80423,215.19308,529.5754,123.68735,556.5925,331.23218,158.97015,330.31842,365.51978,433.37155,469.27347,157.58801,-54.52829,558.6758,168.8017,551.4997,296.8189,54.951626,393.72464,515.5522,294389.7,237842.6,197581.17,240696.6,258864.77,222247.92,256132.95,131395.14,186493.56,211699.34,257937.81,267197.84,231671.83,252570.77,261493.34,260378.67,between 3685857.466 and 3755820.3235
-4.131523,214.98462,256.9417,100.985275,440.7165,469.79715,342.889,264.99817,175.21011,806.27057,348.32852,427.6092,420.27664,201.54677,114.5344,-85.99711,446.89673,355.55283,69.926956,503.63205,192.68327,-14.697239,488.01373,36.4956,-51.095848,96.080315,5.815454,51.841198,152.0614,370.25122,534.62384,469.16345,244554.2,271118.9,263320.8,258067.75,-257715.72,230349.1,234506.58,235331.45,219244.42,258570.12,250437.97,219937.67,246301.62,218709.12,268483.53,284104.03,greater than 3830819.051
576.8324,650.1384,63.854706,539.8512,321.24353,56.24358,147.3966,452.30426,230.94574,56.631454,170.80637,2.4634,160.5866,212.56168,555.84064,379.52414,505.44357,390.6351,208.81207,323.96594,159.61423,354.66202,602.5104,317.6471,348.92462,49.251358,131.18416,446.53745,42.452965,0.3153452,588.4326,178.66296,259413.6,228122.44,194087.36,240823.75,180668.14,194154.14,261812.14,252414.36,228489.88,225427.69,187195.42,269045.34,187023.61,198854.89,247630.0,235837.98,greater than 3830819.051
