x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
572.14716,302.1796,232.03151,-5.6474285,271.72614,558.69727,561.14276,492.14005,497.25156,364.7916,280.09787,19.034689,109.70086,88.04812,109.86849,585.67664,-3.5213225,21.825924,561.09033,550.27814,224.81041,140.92084,452.22845,337.69293,-2.7836864,563.3243,562.3026,84.05833,197.77023,290.7642,115.3223,456.94785,264656.47,228081.47,266098.22,268863.53,227672.0,235241.0,265489.0,216456.94,264059.72,275845.38,274769.12,220484.02,195507.38,239900.25,186559.16,233132.92,between 3755820.3235 and 3830819.051
55.20828,330.04874,266.5911,407.2968,154.76602,201.32002,497.36612,-6.4724073,389.5584,249.73424,417.31757,81.82274,68.698074,466.08826,559.8788,19.668,168.89355,560.2895,166.63916,534.82574,141.22324,311.28366,531.1497,27.908247,194.76541,547.2145,149.50198,307.6193,0.5869898,547.6652,260.57495,429.72186,183812.98,266258.47,223266.47,269601.62,183602.36,246232.56,267741.06,191645.94,225530.7,266175.5,213919.6,202180.72,207862.03,228383.14,246305.83,249515.06,between 3685857.466 and 3755820.3235
532.5471,334.3469,424.17532,83.79415,153.55841,159.42726,385.15787,435.38794,131.4307,2.4417572,561.78613,82.94144,281.14835,211.12744,368.79517,69.840225,43.39454,245.33002,427.40726,212.0422,354.71844,89.91237,567.6131,116.534134,250.83325,514.8651,514.1064,166.13051,215.69662,70.14753,49.03663,203.1618,202633.67,213427.31,222643.47,202275.77,251802.03,203307.25,267968.44,246379.06,253334.02,247930.98,264683.47,231718.6,235531.88,185587.28,264520.0,213361.67,less than 3685857.466
123.10956,558.6205,158.36807,566.81586,159.64238,288.91635,459.72928,50.98254,-1.4241729,266.2374,13.9666605,415.19525,45.699265,-4.0132794,129.15411,402.5429,529.5364,245.29434,105.41208,442.72586,462.79422,114.19318,181.89427,561.2069,102.69455,205.82884,210.463,225.15909,224.9097,340.10464,549.85834,-1.1447184,269335.22,242306.81,194146.27,268712.53,222284.75,204910.55,219222.88,271664.06,199382.36,211456.84,195107.47,261671.92,210222.23,214555.97,269796.25,181546.69,less than 3685857.466
28.539164,334.60593,525.6628,503.21613,247.85693,49.874256,554.13965,368.75885,-1.7633107,182.65268,483.7009,405.73822,242.66554,187.25468,176.7623,563.37335,567.3746,558.4258,155.1553,0.50253105,109.88451,450.46484,221.80298,0.42646584,175.5591,150.27101,201.45364,450.24057,507.88324,510.95828,33.35633,84.95611,270263.28,265379.88,215440.0,240375.97,170055.9,243382.61,273538.88,169903.84,223463.75,203511.3,241809.9,258430.92,262520.25,253757.89,224499.89,221865.88,between 3755820.3235 and 3830819.051
363.09348,43.494293,159.49295,423.4485,420.26367,33.537388,245.14572,376.70837,179.0255,3.5261853,343.36426,544.18243,430.87576,64.4711,556.78217,256.07324,154.02095,580.1816,449.5616,423.1259,465.85376,510.9612,542.7793,515.9181,12.600647,87.112366,242.29515,553.6907,79.737,571.77045,83.15643,480.88635,241082.27,266125.84,232699.14,238744.0,252689.1,268748.38,272962.38,262965.06,178049.6,171230.7,204147.66,248161.64,223113.36,268696.8,212785.95,279516.3,between 3755820.3235 and 3830819.051
563.0418,330.33853,271.22333,132.78006,226.96582,567.1954,463.84863,291.79865,57.79426,563.38525,373.79407,550.69476,517.87396,490.14093,480.77637,2.4466763,137.95738,28.190819,554.8868,572.0955,557.2962,345.83655,-12.536192,451.3793,197.51321,15.401586,118.33161,307.00266,186.53212,158.45186,538.14636,140.23918,255267.25,206855.86,265023.9,266290.1,267806.38,256905.67,195515.44,231472.5,202748.72,188624.2,179320.03,225994.12,239026.75,246053.92,264104.28,244844.38,less than 3685857.466
532.23737,525.00867,315.6893,119.730225,371.23914,106.86349,104.47574,310.41843,534.0729,99.10412,194.18103,1.4374505,534.5867,44.46008,131.30273,237.58913,44.368317,369.1606,511.0369,250.13123,-2.9711394,363.28668,380.11554,397.71326,461.90686,103.34841,3.8294222,512.17816,37.262405,357.48297,504.80765,411.59573,239721.98,268421.1,267786.9,219186.75,195006.98,267193.8,196132.73,252183.81,268599.7,213920.4,206756.8,266288.06,179759.1,243870.95,254240.42,233553.94,between 3755820.3235 and 3830819.051
303.5189,449.49573,296.5474,8.920506,9.530547,522.8489,105.807045,151.94722,306.25684,555.0477,-3.3701837,498.1312,240.47649,539.2702,0.5098144,497.07635,221.32216,144.82875,78.921455,567.9755,504.91943,434.57333,329.76215,285.47656,-10.10007,127.63227,559.14746,528.548,53.616524,288.4633,245.59184,427.37213,244379.58,217617.42,207570.64,268296.9,250678.83,265042.22,228373.33,261462.81,200559.39,251490.69,269804.25,239391.5,166491.78,256852.05,192726.39,194521.64,between 3685857.466 and 3755820.3235
42.72365,43.07352,153.91699,58.501106,103.13199,3.7386916,467.7711,247.17783,485.70383,556.5079,134.50969,299.1154,445.87192,286.37982,223.61662,395.20767,43.298027,136.7519,1.7226402,486.38205,398.16467,295.9851,469.22626,15.42532,124.436714,513.94214,68.858345,368.4977,1.5730916,55.315243,439.29172,273.3129,223298.58,241907.38,156365.66,240998.52,269034.06,253905.3,234028.0,195562.17,221287.95,265671.94,193861.69,266518.6,215328.94,196524.27,267787.78,259540.72,between 3755820.3235 and 3830819.051
