x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,energy11,energy12,energy13,energy14,energy15,energy16,energy_total
199.98972,29.829782,543.54694,72.59057,367.2464,211.42119,509.25635,259.07065,238.40758,291.59387,56.68103,184.11197,489.79105,117.027985,542.9885,245.23843,51.601875,113.11403,282.07965,313.20972,252.99902,215.42184,23.03508,532.77563,71.99238,515.63617,131.20294,5.062311,26.500927,124.89304,565.3238,312.54175,174364.58,184506.6,268727.25,198870.5,252373.23,211203.36,213923.02,184351.08,186263.11,260661.28,196317.6,181386.84,168815.31,192410.58,267112.97,223706.47,less than 3685857.466
475.92297,202.87071,332.3664,81.469185,552.9515,-5.4055796,32.74908,418.2874,515.7808,94.3646,37.656025,552.5785,558.9306,547.8116,407.3666,7.2245703,3.4371107,188.35551,51.271774,370.7159,350.49268,153.47656,546.0145,356.0706,318.60675,125.88884,481.69186,494.5843,341.5172,132.83322,230.04388,571.76764,204752.4,233665.61,189037.58,232761.23,248603.5,179514.1,248194.77,231963.1,245889.86,206443.38,272036.97,268507.84,265497.72,231129.14,274033.25,255077.39,between 3685857.466 and 3755820.3235
437.76852,556.71173,139.69815,369.5989,-3.9473712,505.92926,459.39032,508.6842,502.70227,443.7855,515.80225,13.599026,360.94464,1.2443678,91.93906,9.212299,464.81757,423.66074,536.41,320.94482,156.6415,12.8860445,271.18732,89.184944,124.27413,167.86981,268.69827,213.45161,370.45648,391.55734,153.92416,443.42435,269455.2,270208.84,258269.97,251483.97,223857.19,205100.36,257235.89,243615.08,216173.28,221003.75,265653.03,213406.17,264677.62,208849.31,223784.62,225283.2,between 3755820.3235 and 3830819.051
406.01035,560.91876,338.54388,282.9991,269.4341,167.79794,175.29341,557.3619,2.2865243,433.68698,140.36,416.83536,129.16177,522.8492,5.3194294,-13.75081,89.2676,417.58563,559.22766,143.41537,323.12033,57.49151,219.99802,355.17877,153.87152,1.8702797,519.59247,380.10275,227.28304,231.1432,570.7295,572.53766,244639.19,267085.28,266368.53,200417.66,257905.86,225649.25,219411.52,228611.7,180590.67,211159.67,224512.64,229073.84,253480.83,210283.11,265900.84,205420.23,less than 3685857.466
228.88873,306.8216,315.75696,523.8892,425.90375,84.17245,24.96904,104.05279,250.18787,-0.64153236,169.40398,373.83804,350.72452,523.94794,5.589871,233.6565,349.20508,373.98703,167.41339,443.83133,113.0204,546.549,388.15686,25.199726,514.64264,393.27087,269.90753,38.367134,395.84824,39.861053,445.37003,7.257816,226567.05,247454.16,203362.66,234074.14,226692.75,235148.53,226795.23,186974.34,271551.0,272121.97,258869.92,213436.61,227688.61,245239.89,271212.3,234876.56,between 3685857.466 and 3755820.3235
12.213202,134.26419,323.1588,287.9679,336.41177,436.64737,135.89725,496.5099,253.27481,445.76282,338.33395,311.98425,449.46997,338.69083,503.53564,567.04926,186.0315,454.01727,437.48517,538.255,570.55676,339.69284,547.72546,300.76382,352.6058,478.2214,263.41138,6.4165306,213.36322,177.58629,559.878,186.38435,200922.2,266227.38,221440.1,238642.08,262162.1,242278.94,231915.6,211994.17,236009.73,262920.75,246914.72,198677.4,257887.67,239258.5,274335.66,269195.2,between 3755820.3235 and 3830819.051
426.5617,32.811253,433.32492,80.390236,495.4313,166.25533,485.94095,63.914604,462.50763,-2.765236,201.34311,534.37463,36.778233,125.02685,561.7425,384.93964,62.789124,219.56514,216.10847,239.45854,370.1714,197.72408,-7.1553307,274.47272,41.76205,538.3635,12.977438,113.17257,570.9104,498.1078,48.27421,79.41891,206089.42,205032.33,246277.34,183846.31,213646.23,193122.77,201050.03,242199.78,232512.3,264818.62,199668.52,268288.12,266414.34,273685.25,230081.95,220488.81,less than 3685857.466
564.97,145.6915,257.515,566.9746,360.90036,317.10477,95.14853,190.1054,546.38354,521.8457,528.9639,342.50897,19.377317,220.56406,304.7094,343.55215,32.055984,546.1046,465.7552,455.87875,308.45383,17.076532,164.16476,478.81934,555.3012,359.9868,141.62843,393.9503,236.06364,30.61824,160.1113,336.17923,245854.08,265424.72,267211.6,262968.75,225716.3,198535.48,225006.56,263933.53,265282.84,260083.66,225005.45,257502.69,196687.33,244136.38,269203.5,266359.6,greater than 3830819.051
383.8977,404.29538,418.22055,367.4362,332.50687,144.613,224.36232,445.43127,39.878807,315.26346,109.142395,377.98785,446.97562,481.31516,133.68333,6.0436964,307.60724,289.01984,132.03242,186.71436,20.896677,102.51232,455.6292,192.24638,101.8012,552.8909,427.25085,38.01789,358.97028,134.82529,547.6139,9.641899,261934.78,224070.45,237209.14,204289.97,188597.69,196048.12,260850.8,244407.2,211433.53,264322.25,253678.86,271882.94,229747.38,247348.52,265321.47,228849.69,between 3755820.3235 and 3830819.051
480.0451,502.6649,237.26979,247.21999,518.6864,209.7132,68.37473,438.6662,58.595333,534.66473,344.26,293.46396,441.19904,47.904514,557.5518,80.807686,7.6710143,299.47696,216.799,288.17822,17.335165,222.21115,225.25941,153.85307,75.00542,378.0666,144.34062,511.50195,281.36612,162.98051,485.49228,228.9721,244516.64,246416.19,197076.23,224996.23,261198.7,242635.22,252012.1,248216.05,208529.7,268676.62,187783.72,266738.66,191562.27,222857.45,263087.7,243865.69,less than 3685857.466
