education,experience,ethnicity,smsa,region,parttime,wage
8.266543,40.94248,cauc,no,south,no,less than 308.64
16.096884,15.993519,cauc,yes,northeast,no,less than 308.64
12.053061,-0.81655645,cauc,yes,west,no,less than 308.64
12.028126,29.77316,cauc,yes,northeast,no,greater than 783.48
12.032987,2.3004751,cauc,yes,west,no,less than 308.64
11.997978,9.775222,cauc,yes,south,no,less than 308.64
18.20103,10.448791,cauc,yes,south,no,between 308.64 and 522.32
14.234987,12.352299,cauc,yes,midwest,no,between 522.32 and 783.48
12.005468,19.116938,cauc,no,south,no,greater than 783.48
11.921022,13.125704,cauc,no,south,no,between 308.64 and 522.32
16.042278,27.63219,cauc,no,south,no,less than 308.64
13.904024,1.8389547,cauc,yes,midwest,no,less than 308.64
8.187563,40.465576,cauc,no,south,no,greater than 783.48
10.981434,8.465483,cauc,no,midwest,no,between 522.32 and 783.48
14.043546,3.1501176,cauc,no,south,no,between 308.64 and 522.32
15.944469,2.8812943,cauc,yes,northeast,no,less than 308.64
12.954575,17.306993,cauc,no,midwest,no,less than 308.64
15.962768,2.6673021,cauc,yes,northeast,no,between 522.32 and 783.48
11.980644,9.384746,cauc,no,south,no,greater than 783.48
14.962194,1.8289044,cauc,yes,west,no,greater than 783.48
14.163097,27.579796,cauc,yes,south,no,greater than 783.48
11.98197,6.894489,cauc,yes,south,no,less than 308.64
13.0161295,12.698669,cauc,no,midwest,no,less than 308.64
11.966891,3.1341846,cauc,no,northeast,no,less than 308.64
8.696038,16.749622,cauc,yes,west,no,greater than 783.48
12.009448,1.6721141,cauc,no,south,no,less than 308.64
15.026241,16.316359,cauc,yes,northeast,no,greater than 783.48
11.9832,7.13465,cauc,no,northeast,no,between 308.64 and 522.32
14.059759,33.834827,cauc,no,northeast,no,greater than 783.48
12.017943,3.7108946,cauc,yes,south,no,less than 308.64
12.020099,23.912407,cauc,no,midwest,no,between 308.64 and 522.32
11.984585,0.6542361,cauc,yes,south,no,between 522.32 and 783.48
17.225033,20.242119,cauc,yes,northeast,no,greater than 783.48
12.072617,2.5318933,cauc,yes,midwest,no,between 522.32 and 783.48
12.0003,14.968995,cauc,yes,northeast,no,less than 308.64
13.01906,1.5710614,cauc,no,midwest,no,less than 308.64
14.001923,31.16457,afam,yes,south,no,less than 308.64
11.933523,4.077646,cauc,no,northeast,no,less than 308.64
12.01815,40.825386,cauc,yes,south,no,between 522.32 and 783.48
13.007606,1.3554047,cauc,yes,south,no,between 308.64 and 522.32
12.071684,5.4790664,cauc,yes,south,no,between 522.32 and 783.48
18.122082,17.620771,cauc,yes,south,no,greater than 783.48
17.281996,7.5389423,cauc,yes,northeast,no,between 308.64 and 522.32
17.977169,14.034174,cauc,no,south,no,between 308.64 and 522.32
13.00428,-0.0257193,cauc,no,south,no,less than 308.64
13.01586,22.967558,cauc,yes,south,no,greater than 783.48
12.020523,43.98537,cauc,no,south,no,greater than 783.48
11.959751,8.891537,cauc,no,midwest,no,between 308.64 and 522.32
16.057566,12.665991,cauc,no,midwest,no,greater than 783.48
12.019467,46.2934,cauc,yes,west,no,greater than 783.48
12.044596,0.40959537,cauc,no,northeast,no,between 308.64 and 522.32
10.886504,16.736336,cauc,yes,west,no,greater than 783.48
12.919887,12.290401,cauc,no,midwest,no,greater than 783.48
12.01842,40.061897,cauc,no,south,no,between 522.32 and 783.48
12.015511,18.022877,cauc,yes,northeast,no,between 522.32 and 783.48
16.03449,9.340106,cauc,no,south,no,less than 308.64
13.039598,10.646546,cauc,no,south,no,less than 308.64
15.975799,20.95201,cauc,yes,south,no,greater than 783.48
13.009817,8.080565,cauc,no,south,no,between 308.64 and 522.32
11.975948,1.9319426,cauc,no,south,no,less than 308.64
11.982888,51.011955,cauc,yes,south,no,between 308.64 and 522.32
17.052689,9.288209,cauc,no,northeast,no,between 308.64 and 522.32
14.846314,3.8367336,cauc,no,west,no,between 522.32 and 783.48
12.0176,-2.5103612,cauc,no,midwest,no,less than 308.64
