tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
9.515924,9.118925,6.0563097,2.5388925,4.23223,-1.0747814,-1.2914689,-1.8468989,0.11194455,0.43191156,0.48777905,0.7413437,between 0.01714170443331965 and 0.044878440872278276
4.438664,6.415168,8.917947,1.6074333,5.504074,-1.983334,-1.5048263,-2.0154176,0.3120552,0.9411744,0.92754114,0.8598155,greater than 0.044878440872278276
8.108476,1.5287817,9.092943,8.281692,3.5990052,-1.1852398,-0.75418603,-1.6662053,0.43574545,0.7584602,0.14984389,0.89643687,between 0.01714170443331965 and 0.044878440872278276
6.640065,4.0381656,3.4456744,7.458508,4.405667,-1.4780828,-1.646074,-1.2629073,0.1276379,0.8183328,0.19626027,0.39931497,between -0.015556906596825749 and 0.01714170443331965
9.323881,6.057234,7.226621,3.2678943,4.1847506,-1.3223711,-1.8210212,-1.0335429,0.06528891,0.6181486,0.61098367,0.11842619,between 0.01714170443331965 and 0.044878440872278276
6.158354,6.865729,2.6365826,7.80204,3.9431188,-1.3051597,-1.1107115,-1.5261848,0.47785848,0.84343123,0.4691822,0.29334107,greater than 0.044878440872278276
5.149927,7.341363,6.789527,9.328609,3.4047098,-0.96030706,-0.86947805,-1.5700146,0.95846367,0.4207885,0.16362132,0.26348442,between 0.01714170443331965 and 0.044878440872278276
1.3159211,6.609358,8.267307,7.754174,3.9024556,-0.78684264,-1.2938883,-1.8236864,0.12192166,0.6590265,0.57989985,0.7975949,greater than 0.044878440872278276
2.5519705,9.687307,9.499191,7.523595,4.010458,-1.7434256,-0.66848046,-1.5825478,0.6100113,0.4432083,0.6433417,0.9067148,between 0.01714170443331965 and 0.044878440872278276
3.5462947,1.3027695,2.8802042,1.9551077,1.8373187,-0.6964829,-0.5375042,-0.6302653,0.9151838,0.9775054,0.88122964,0.26118353,between 0.01714170443331965 and 0.044878440872278276
5.8348923,8.594363,1.5179094,5.590957,4.309894,-1.4960592,-1.5825444,-1.2341284,0.53512836,0.4710871,0.09154343,0.700444,between 0.01714170443331965 and 0.044878440872278276
7.164691,1.0206108,3.3007636,5.5581756,3.658469,-0.7570408,-1.7543688,-1.1461402,0.57418257,0.32578942,0.958655,0.8509903,between 0.01714170443331965 and 0.044878440872278276
1.9054788,8.311026,8.057254,5.855246,3.808304,-0.53229034,-1.7863147,-1.5404009,0.6492951,0.4968542,0.6246063,0.58258086,between -0.015556906596825749 and 0.01714170443331965
2.433214,7.490168,4.9808044,2.7463372,4.326515,-1.2398444,-1.511057,-1.5860953,0.5046176,0.9534662,0.4684826,0.83030206,greater than 0.044878440872278276
2.1224208,6.638973,3.43025,6.2451367,2.4164722,-0.58111966,-1.2005281,-0.6506215,0.49863014,0.82380867,0.2738036,0.8075751,between -0.015556906596825749 and 0.01714170443331965
2.7910647,9.2229185,1.4244882,2.87277,4.307136,-1.7255148,-1.4788206,-1.0976607,0.9278759,0.402948,0.17322315,0.7241514,between 0.01714170443331965 and 0.044878440872278276
2.1855593,7.8514194,3.8215935,3.8596768,5.016462,-1.9340738,-1.0874137,-1.9779055,0.8194566,0.21307701,0.9126968,0.4206755,less than -0.015556906596825749
3.5631046,7.5478497,4.9112277,3.5337613,3.2043955,-1.6452012,-0.7524219,-0.8050654,0.39826915,0.794969,0.9557314,0.21618636,greater than 0.044878440872278276
