tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
1.7292705,6.620912,4.5077667,1.9782145,3.2279494,-0.71758956,-1.3685399,-1.2052411,0.21881561,0.28749412,0.2276324,0.8022716,less than -0.015556906596825749
9.38598,0.3964692,7.547627,0.45472008,2.9458513,-0.6334773,-0.32000756,-1.6602416,0.5184892,0.18095934,-0.012063999,0.6319223,between 0.01714170443331965 and 0.044878440872278276
7.9760923,0.19625407,3.761273,1.4774147,4.8517685,-1.7352945,-2.4338062,-1.4604272,0.76278335,0.47171652,1.0208898,0.71988934,greater than 0.044878440872278276
4.24648,7.2430916,12.237309,6.9776497,4.577355,-1.3142402,-0.912681,-2.1426888,0.077332325,0.3303342,0.2118175,0.61424273,less than -0.015556906596825749
6.5509424,2.7138088,2.4780674,2.8325927,4.704947,-1.0157229,-1.9264271,-1.6875317,0.1222167,0.50642097,0.47851512,0.43729517,less than -0.015556906596825749
1.033836,9.4061,5.994467,6.888246,4.320993,-1.3487251,-1.3963485,-1.5284797,0.8512184,0.61350465,0.38202345,0.6461802,greater than 0.044878440872278276
7.512881,8.516201,8.697723,4.2265744,3.1442475,-0.97013474,-0.7787134,-1.3343267,0.36195526,0.5329026,0.44936147,0.6710388,greater than 0.044878440872278276
6.3521085,5.0670743,8.289124,3.0957365,4.8054314,-1.7916256,-1.2275991,-1.9306389,0.45638064,0.8513793,0.9607297,0.3226779,between 0.01714170443331965 and 0.044878440872278276
3.2440183,3.076026,1.7628006,8.770988,3.5958087,-0.77119654,-1.0853018,-1.70943,0.33107743,0.1952299,0.19925645,0.7471872,between 0.01714170443331965 and 0.044878440872278276
8.311522,10.733185,10.657706,1.5827779,4.5849648,-2.2893388,-1.768706,-1.2975812,0.36439684,0.24231923,0.89704233,0.52742094,between -0.015556906596825749 and 0.01714170443331965
6.0156817,-0.2981583,5.5264792,1.0787052,2.7858775,-0.81382155,-1.1432095,-0.74872416,0.23307471,0.7895679,0.6056855,0.29457974,between -0.015556906596825749 and 0.01714170443331965
9.734926,8.048347,8.579974,8.27412,4.106015,-0.9606264,-1.4665039,-1.6761034,1.3064657,0.18535134,0.6394043,0.5724244,between 0.01714170443331965 and 0.044878440872278276
10.527789,7.760805,5.4078956,4.936901,4.3519907,-0.88512194,-0.8687977,-2.0781562,0.7870747,0.98459095,0.61191815,0.3508471,between -0.015556906596825749 and 0.01714170443331965
6.851581,3.4777255,2.1773186,6.3075485,4.029287,-0.68744266,-1.1404889,-2.0330338,0.13924165,0.31076914,0.5360537,0.45714095,less than -0.015556906596825749
1.3772458,7.624503,6.540398,6.3251953,2.4948282,-1.5384983,-1.1640661,-0.847843,0.22108176,0.9404073,0.349228,0.13649261,between 0.01714170443331965 and 0.044878440872278276
-2.673728,4.238173,7.070329,7.341706,3.9530838,-1.16096,-0.6326775,-2.0040402,0.22180662,0.24384244,0.35579154,0.25978157,between 0.01714170443331965 and 0.044878440872278276
