tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
3.361191,9.532184,7.1544514,7.7467647,4.066614,-1.0412934,-1.2242013,-1.0581473,0.72080004,0.8440362,0.16862802,0.79748356,greater than 0.044878440872278276
7.2780266,2.5564404,2.7451663,6.0843434,4.9086404,-1.6188451,-1.7876976,-1.8189228,0.7978569,0.8688068,0.778851,0.80775774,less than -0.015556906596825749
0.47307682,3.5098462,3.4615107,8.936942,3.3301919,-1.7432188,-1.1932412,-0.39217663,0.22454524,0.34940213,0.5611419,0.186256,between -0.015556906596825749 and 0.01714170443331965
8.423796,6.2066045,2.3610375,7.711784,3.4415827,-0.9455215,-0.91076326,-0.9920296,0.44555828,0.97956157,0.8592256,0.4662478,less than -0.015556906596825749
3.6590261,9.696483,-0.20623326,4.742781,3.137632,-0.7720384,-0.84751606,-0.38425723,0.66040134,0.7614433,0.1577867,0.2987582,between -0.015556906596825749 and 0.01714170443331965
6.9746804,6.647935,5.239053,7.3535323,3.794466,-2.2582426,-1.522916,-0.5749467,0.4412217,0.77296746,0.46551862,0.5747075,between 0.01714170443331965 and 0.044878440872278276
1.000275,9.583047,3.2017653,7.8482933,3.2996042,-1.2769138,-1.178203,-0.74140126,0.5678808,0.8372061,0.21867006,1.0502905,less than -0.015556906596825749
1.4392763,5.9374824,4.551575,7.182461,3.970223,-0.78127396,-1.845616,-0.7555739,0.19118574,0.32211968,0.39783925,0.5735738,between 0.01714170443331965 and 0.044878440872278276
2.1781468,9.025293,6.774292,8.677818,3.6164749,-1.6743441,-1.5838014,-0.9349307,0.94541794,0.36725906,0.9392802,0.9690292,greater than 0.044878440872278276
2.2098756,6.4530396,1.417516,9.30905,4.3892097,-1.603116,-1.5515313,-0.5536403,0.7591382,0.2676736,0.5788785,0.9385754,between 0.01714170443331965 and 0.044878440872278276
8.992671,1.3416606,7.202443,7.29739,3.860194,-1.1388366,-0.8205139,-2.097779,0.43061706,0.39046755,0.58003426,0.57692456,between 0.01714170443331965 and 0.044878440872278276
9.44799,4.66465,1.6996979,5.5052986,3.6794844,-1.2265631,-0.55076134,-1.8081461,0.74450874,0.6493259,0.8989013,0.33584055,between -0.015556906596825749 and 0.01714170443331965
0.8503556,2.4669437,2.3354928,4.6339154,4.2652545,-0.83077586,-1.1492348,-2.0137043,0.8017511,0.07031092,0.77973825,0.5102146,between -0.015556906596825749 and 0.01714170443331965
1.2868404,3.280721,4.969288,3.8613703,4.57458,-1.1513239,-1.7899268,-0.71022165,0.18807295,0.37583208,0.72632563,1.2344987,greater than 0.044878440872278276
1.8112313,7.1926684,3.7357094,3.3341298,3.3227909,-1.5629395,-1.3357391,-0.97825426,0.5262644,0.8862811,0.2217664,0.20655052,between -0.015556906596825749 and 0.01714170443331965
7.689707,9.248828,6.1584506,6.3569393,3.4374547,-2.1881616,-0.53847075,-1.187035,0.60813284,0.12675303,0.6316058,0.56473154,greater than 0.044878440872278276
