tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
1.7508771,4.9764605,5.2016873,9.078516,3.8811076,-0.78469235,-1.0112056,-1.9640357,1.0025033,0.8561287,0.5894531,0.90619415,greater than 0.044878440872278276
6.048497,2.4673295,9.272102,3.370848,3.772219,-1.6645782,-1.4000522,-0.7303136,0.40135896,0.9096607,0.6690145,0.2640567,greater than 0.044878440872278276
6.1745048,6.065046,8.212079,6.2529707,4.320009,-1.5039175,-1.694565,-1.1425524,0.35695088,0.44867215,0.6027287,0.47614348,between 0.01714170443331965 and 0.044878440872278276
10.374165,7.716317,7.2124267,2.1783645,2.5096612,-1.7435935,-0.7974759,-1.7949798,0.06593813,0.53525394,0.550737,0.39535666,between -0.015556906596825749 and 0.01714170443331965
3.1062324,4.2749686,9.807397,4.8125696,3.2768517,-1.0255892,-1.6556699,-0.6233656,0.25861806,0.6670842,0.38616082,0.27788273,between 0.01714170443331965 and 0.044878440872278276
10.242424,6.1126566,6.8057714,8.195015,3.5883954,-1.3399589,-1.2211108,-1.0070584,0.98921055,0.71922064,1.0448518,0.26874572,between 0.01714170443331965 and 0.044878440872278276
4.6940737,6.1627316,6.576466,6.00795,5.096634,-1.5782158,-1.7780443,-1.6292642,0.5222695,0.6887925,0.4693585,0.50396115,between 0.01714170443331965 and 0.044878440872278276
1.6177484,1.6195179,4.5789337,9.726816,4.527534,-1.7448612,-1.9131649,-0.9381058,0.6366592,0.5774288,0.30213824,0.8321559,between -0.015556906596825749 and 0.01714170443331965
3.5681555,9.168887,2.7033222,6.3705845,3.6840982,-1.0691874,-1.9778948,-0.6462319,0.7758998,0.671003,0.80649555,0.3739878,between -0.015556906596825749 and 0.01714170443331965
4.950545,2.6036992,3.470793,0.7604377,5.0795226,-1.2505742,-1.3585414,-2.267085,0.20321925,0.8150375,0.75944966,0.056670263,greater than 0.044878440872278276
8.12893,2.9825277,5.313138,8.040662,4.383559,-1.5437145,-1.7339506,-1.144009,0.8226731,0.554673,0.66302705,0.54191375,between 0.01714170443331965 and 0.044878440872278276
