duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
33.09,h264,320.0,240.0,279173.0,13.0,22.0,434.0,0.0,456.0,101794.0,1052937.0,1154731.0,vp8,539000.0,15.0,1920.0,1080.0,greater than 10.433
98.683334,mpeg4,176.0,144.0,55552.0,12.0,20.0,1164.0,0.0,1184.0,48267.0,636993.0,685260.0,h264,539000.0,15.0,176.0,144.0,less than 2.096
67.583336,mpeg4,176.0,144.0,51225.0,12.0,15.0,777.0,0.0,792.0,47585.0,385164.0,432749.0,flv,242000.0,24.0,640.0,480.0,less than 2.096
304.927,vp8,320.0,240.0,134334.0,25.075659,82.0,7541.0,0.0,7623.0,833754.0,4286526.0,5120280.0,flv,56000.0,15.0,320.0,240.0,less than 2.096
106.765,h264,1280.0,720.0,849586.0,25.0,66.0,2603.0,0.0,2669.0,4427240.0,6911026.0,11338266.0,flv,109000.0,25.0,320.0,240.0,between 2.096 and 4.408
49.178333,mpeg4,176.0,144.0,54338.0,7.0,10.0,334.0,0.0,344.0,33046.0,300986.0,334032.0,mpeg4,3000000.0,24.0,1280.0,720.0,between 4.408 and 10.433
42.2,h264,480.0,360.0,288705.0,25.0,23.0,1033.0,0.0,1056.0,216154.0,1306770.0,1522924.0,mpeg4,56000.0,24.0,1920.0,1080.0,greater than 10.433
906.5983,mpeg4,176.0,144.0,56108.0,12.0,187.0,10692.0,0.0,10879.0,597549.0,5760936.0,6358485.0,h264,539000.0,25.0,640.0,480.0,greater than 10.433
282.56,h264,640.0,480.0,559834.0,25.0,145.0,6920.0,0.0,7065.0,4966509.0,14806840.0,19773349.0,h264,56000.0,29.97,1920.0,1080.0,greater than 10.433
157.80167,h264,1280.0,720.0,2885589.0,25.0,72.0,3873.0,0.0,3945.0,5611970.0,51306874.0,56918844.0,h264,242000.0,15.0,640.0,480.0,greater than 10.433
326.58832,h264,1920.0,1080.0,5999648.0,23.0,174.0,7656.0,0.0,7830.0,16603953.0,228322925.0,244926878.0,flv,109000.0,25.0,480.0,360.0,between 4.408 and 10.433
43.827,flv,320.0,240.0,272273.0,25.0,23.0,1081.0,0.0,1104.0,137210.0,1354404.0,1491614.0,mpeg4,5000000.0,25.0,640.0,480.0,between 4.408 and 10.433
250.017,h264,320.0,240.0,153059.0,29.0,128.0,7366.0,0.0,7494.0,856855.0,3926589.0,4783444.0,h264,3000000.0,12.0,176.0,144.0,between 2.096 and 4.408
473.0,h264,320.0,240.0,164017.0,25.0,198.0,10924.0,704.0,11826.0,1419320.0,8047423.0,9697521.0,mpeg4,539000.0,15.0,176.0,144.0,less than 2.096
906.5983,mpeg4,176.0,144.0,56108.0,12.0,187.0,10692.0,0.0,10879.0,597549.0,5760936.0,6358485.0,flv,109000.0,25.0,640.0,480.0,less than 2.096
