theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
0.2161453,-0.9307218,-0.1153818,-0.7651591,1.0452813,1.3557371,0.9801986,-1.6309374,-0.9609472,-0.2171764,0.6302057,-0.9402841,-11.217993,29.439501,-23.95066,14.115671,-0.6411298,1.0131115,1.8314426,0.9834113,0.9910354,0.3094933,1.6304935,0.9918215,0.7563904,1.4676312,1.7253219,2.0334211,1.0124214,1.9804215,between -0.023711622 and -0.00016276260500000002,,
-0.654654,-0.1231231,1.9019019,-1.2341234,0.6546546,-0.5435435,1.908192,1.654321,-1.908192,-1.2345678,1.1111111,0.8888889,6.789012,10.111111,23.456789,-45.678901,23.456789,0.1111111,2.2222222,1.7777778,0.8888889,0.9999999,1.1111111,2.2222222,1.4444444,0.5555556,1.6666667,0.7777778,0.8888889,2.0000001,1.5555556,greater than 0.02356751225,
-1.111111,-1.111111,0.5555556,-0.5555556,-0.5555556,1.1111111,-0.5555556,-0.5555556,0.5555556,1.1111111,-1.1111111,0.5555556,-34.444444,-56.777778,-45.555556,67.777778,-12.222222,0.5555556,2.0000001,0.5555556,1.1111111,0.4444444,0.8888889,0.5555556,2.2222222,1.0000001,2.0000001,0.4444445,0.6666667,0.8888888,1.0000001,1.1111111,less than -0.023711622
-2.2222222,-0.6666667,-2.2222222,1.1111111,-1.1111111,-0.5555556,-0.5555556,-0.5555556,-0.5555556,0.5555556,-0.5555556,-0.5555556,-0.5555556,-0.5555556,-0.5555556,-0.5555556,-0.5555556,0.5555556,0.5555556,2.2222222,0.5555556,0.5555556,1.1111111,2.2222222,0.5555556,0.5555556,1.1111111,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,between -0.023711622 and -0.00016276260500000002
-1.2345678,-0.9876543,0.741852,0.369863,1.4736842,1.2987013,0.111804,1.4754098,0.1111111,-0.369863,0.9876543,-0.5555556,34.444444,23.456789,-45.678901,12.222222,67.777778,0.5555556,1.5555556,2.0000001,0.8759259,0.5555556,1.1111111,0.7777778,0.3333333,1.5555556,0.4444444,0.6666667,0.7777778,0.5555556,0.8888889,greater than 0.02356751225,
0.6842105,0.4210526,-1.4736842,1.2987013,-0.9876543,0.369863,1.2987013,-0.369863,0.6842105,-0.4210526,-0.5555556,1.2345678,-12.222222,-34.444444,56.777778,-23.456789,78.901234,1.2345678,1.2987013,0.369863,1.4736842,0.6842105,0.9876543,1.2987013,0.4210526,0.9876543,0.369863,0.5555556,0.9876543,0.6842105,0.4210526,between -0.023711622 and -0.00016276260500000002,
0.4210526,-0.5555556,0.9876543,0.369863,-0.4210526,-0.9876543,-0.369863,-0.9876543,0.4210526,1.2987013,-0.6842105,0.9876543,45.678901,-12.222222,-34.444444,67.777778,-56.777778,0.9876543,0.369863,0.6842105,0.4210526,0.5555556,0.9876543,0.369863,0.4210526,0.9876543,1.2345678,0.369863,1.4736842,0.6842105,0.9876543,less than -0.023711622,
-0.47550671,-0.81301781,-0.43081664,1.6297656,-1.5513885,0.38505036,-1.0931822,-0.68944224,0.92520815,1.4907586,0.66131441,-0.46017268,30.191699,-22.359414,-9.9174405,-35.263982,-18.341282,1.8370324,1.5733614,0.93944944,2.0323016,1.8929375,1.0294506,2.0988506,0.65166694,1.755909,2.156082,0.96721317,1.3447452,1.6431656,less than -0.023711622,,
1.4287619,-1.9269373,-0.68613522,0.46402177,0.19836721,1.7866314,-0.24357624,-1.3505556,2.0556703,-0.77880553,1.1815249,-0.6318994,-44.882115,19.397475,-36.463419,26.479987,41.688962,0.77533437,1.9021615,2.1577403,1.4506768,1.3262553,2.2401728,0.33592586,0.9456564,0.76163118,0.48065714,1.9864365,1.9811546,2.1693242,1.6434069,between -0.00016276260500000002 and 0.02356751225,
-1.7013528,0.63746988,1.8593625,-0.96049395,-0.77301039,-0.32483245,-0.91769794,0.68832622,-2.1784428,2.0125842,0.029654721,-1.4976579,-29.689678,-32.901164,-58.72973,39.735325,24.761177,2.2817918,0.93436764,1.0295944,1.6638132,0.40386598,2.264743,2.1943062,0.81212941,1.8191625,0.68415348,1.2617346,1.6044257,1.9364224,1.4596464,greater than 0.02356751225,
