theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-1.26919005,-0.68615945,0.47148172,-1.17114035,-0.401940775,0.1583790949999999,0.67468745,1.6517071,-1.002003955,0.24744992,0.05987576,0.8592428,-9.65526355,5.7642427000000005,-29.910608999999997,-16.50905462,22.9271505,1.42855455,1.81045385,2.0820201000000003,1.6817619499999998,1.1218156,1.1217948,1.1120506,2.040733,1.781200425,2.1650184,1.04355237,0.930796555,0.74659997,1.41244125,between -0.00016276260500000002 and 0.02356751225,
-1.7703843,-1.8745165,0.47148172,-1.34789625,-0.99025243,-1.1417824275,-1.033803685,-1.8745165,-1.634576075,-0.9111998675,-0.756000445,1.605970775,-51.49018825,-43.755770250000005,-55.83985199999999,-36.21044425,45.459246,1.32686025,0.7644560149999999,1.64139105,0.3997906025,0.7961999875,0.8071101625,0.7880501775,1.861843175,0.537071575,1.414782675,0.6597770374999999,0.7265259775,0.5654762474999999,1.25893995,between -0.023711622 and -0.00016276260500000002,
0.2388417,2.0245454,1.9381398,2.2823807,1.1261568,-2.3492882,2.0242457,2.1249603,-1.593085,1.1874236,1.8150109,2.2855897,-65.751974,69.427973,25.936053,7.2387778,12.138291,2.2537847,2.3291534,2.3461842,2.3571337,2.0958314,2.3887869,1.8184557,0.87409236,2.3151937,2.4403219,2.0616642,2.1346506,0.74044201,1.5655769,greater than 0.02356751225,
-0.93296054,-2.1496807,0.20348015,-1.3035186,-0.34022743,-2.0745069,0.72909849,1.747003,-1.0165081,-2.0414616,0.058643953,0.73961811,-16.572299,19.37713,21.424882,-62.00673,52.881877,1.9106357,1.5541639,2.083084,1.8926798,1.2690972,1.2171143,0.53935702,1.223362,2.0452231,2.3151937,1.4608533,2.0616642,1.8902321,0.63014332,1.5687091,less than -0.023711622
-2.2412052,-1.8100689,1.3547416,-1.1223169,0.91221073,2.1243246,-2.2485558,1.8814711,1.7550977,-1.6283951,1.1185436,1.6433168,-2.7382281,28.600257,-65.483595,-32.773853,-30.148219,1.3583152,2.2031949,2.3461842,0.31726555,1.2821761,0.53345776,1.0746059,1.6505887,0.44399584,0.4880869,1.2765708,0.82605594,0.27211583,0.70067839,1.3016473,between -0.00016276260500000002 and 0.02356751225
-1.034491,2.0245454,-1.626852,-1.2199638,-0.32725583,-0.83087427,-1.6953235,-2.1990715,-0.52765787,0.37021292,1.8150109,1.5935221,57.93535,69.427973,25.936053,7.2387778,12.138291,1.4987939,0.72830465,2.1163296,0.40106352,1.1746072,1.6229588,1.8184557,0.28477933,2.0362429,2.1346506,2.3231581,0.31830491,0.75066749,2.2185134,1.0539691,between -0.023711622 and -0.00016276260500000002
-1.613444,-2.0678593,-0.64220883,-2.232994,-0.46365412,1.6565643,1.081554,1.9936954,-1.7590493,1.1874236,0.061107567,-0.26592178,-63.744058,-46.383405,-15.893668,25.119152,-72.407809,1.2544374,2.3291534,2.0809562,2.1314394,2.3522144,0.41706479,2.3580056,1.0007392,2.1732362,0.58012023,2.3307195,1.403472,0.65410144,1.4829128,1.5655769,greater than 0.02356751225
-0.15172439,-0.62934344,1.9381398,2.2823807,1.1261568,-2.3492882,0.62027641,1.1811568,-1.593085,0.81452478,0.22800923,0.97886749,27.880773,-7.8486446,-62.170539,-0.24425624,-55.214578,2.2537847,2.1088846,1.2740892,1.8676867,1.9603965,0.88378073,0.70277443,0.52992363,2.4264135,0.98228062,2.4403219,0.74044201,1.3588756,0.37147503,1.1308179,between -0.00016276260500000002 and 0.02356751225
-0.98836561,-0.76555695,1.7204134,1.3842056,-0.33415591,0.28141114,0.5811099,-0.45508126,1.5167006,-1.7370248,0.92590082,0.12258231,-43.325633,-33.9104,-27.460396,-21.414439,-56.468156,2.0834848,1.0328763,1.8156879,0.89178649,1.8227998,2.1442554,1.7506761,2.2094197,0.89695304,1.7065191,0.92788653,0.69878932,0.52718697,between -0.023711622 and -0.00016276260500000002,,
0.61503702,-0.28972505,0.80883338,-0.60547974,-0.55293263,-0.68666209,0.52580176,-2.0682916,-0.34349525,0.50664268,-0.92590082,0.69599039,39.529839,-21.576144,69.748812,-31.05396,25.616159,0.44312851,2.0650066,0.87535799,1.688314,2.2431162,1.5865513,0.81849962,1.5230584,1.2917585,1.8348053,0.47715534,1.9505363,2.3363648,1.7825994,0.64764111,less than -0.023711622
-1.7854183,-0.96749771,-1.5334314,0.57805801,1.5250782,-1.3052786,-0.089150629,1.4208776,0.16927742,-0.44820595,2.1125493,2.3103574,-51.772533,-61.878582,-66.593336,24.193247,-34.091608,0.59061887,1.7277182,1.3541483,0.40458278,2.3125677,2.3256894,1.2565977,1.5417322,2.3923513,0.57206524,1.5547954,0.69878932,1.456828,1.9079534,greater than 0.02356751225,
-0.6466372,-2.0541447,2.0290224,1.639986,0.48227467,0.29326842,-0.19657522,-0.16768974,-0.35282456,1.3844215,0.6941857,0.5990626,-54.411639,-6.4096781,-27.460396,23.127755,58.183925,1.3522626,1.8793582,0.75921706,1.9111108,1.7137107,1.5865513,0.92788653,1.2738861,0.38688173,0.89695304,2.2481526,1.9514764,0.52718697,between -0.023711622 and -0.00016276260500000002,,
-1.7854183,-0.28972505,0.80883338,-1.5015472,-2.2501106,0.28141114,2.2347441,1.6032365,-0.34349525,1.8757177,0.92590082,0.12258231,2.9349928,-21.576144,69.748812,18.281776,-73.897506,2.0834848,1.7277182,2.3953666,0.89178649,1.7137107,1.5865513,2.1442554,1.5230584,0.89695304,0.57206524,1.9505363,0.69878932,1.456828,0.52718697,less than -0.023711622,
-1.6466372,-2.0541447,1.04872,-0.60547974,0.55293263,-1.3696824,-0.23239423,-2.0682916,1.5167006,-0.44820595,0.6941857,-1.6094924,-51.772533,9.0457444,-66.593336,58.496435,61.809834,0.87535799,1.3560942,0.87535799,2.2431162,2.2431162,2.1442554,0.81849962,2.2094197,0.38688173,1.7065191,2.2481526,1.9514764,0.52718697,1.7825994,greater than 0.02356751225,
-0.6466372,-0.28972505,1.5334314,-0.3261623,-0.55293263,-0.68666209,0.5811099,-2.0682916,0.16927742,-0.44820595,0.92590082,-0.14337123,29.503566,-33.9104,62.984031,-21.414439,-62.468156,1.8313028,2.0650066,0.75921706,1.688314,0.63615204,0.92788653,1.2565977,0.70402987,2.2721673,0.89695304,1.5897294,0.69878932,1.456828,1.3415968,between -0.023711622 and -0.00016276260500000002,
0.61503702,-0.76555695,1.7204134,1.639986,0.48227467,0.29326842,-0.089150629,-0.45508126,-0.34349525,1.8757177,0.6941857,0.12258231,2.9349928,-21.576144,69.748812,18.281776,61.809834,0.44312851,1.3560942,2.3953666,2.2431162,2.1442554,1.5865513,1.2565977,2.2094197,1.5826237,1.7065191,0.92788653,0.69878932,1.456828,0.52718697,between -0.00016276260500000002 and 0.02356751225,
-1.1234501,-1.3348743,-0.6042429,0.17889314,1.0888571,-1.4591192,-0.81329284,-0.22758113,-0.38761093,-0.82421385,0.1942052,-0.62841714,-18.366171,-27.473765,47.981342,-22.813129,-1.6582411,1.8571455,2.2026316,0.6781922,1.3941594,2.1213287,1.5981812,0.97583267,0.98145067,0.81517055,1.7314154,0.73414278,1.1011699,0.6992158,1.5293976,less than -0.023711622,
-0.62738976,-0.82018937,-1.1191912,-0.33245527,-0.98214215,-0.21317755,0.42584647,-0.5861176,0.69674516,0.64130475,-1.5736844,-2.179735,50.437348,-8.144677,-58.419153,-21.980876,-5.9624786,2.2014496,2.1879373,1.4228025,0.37350995,0.90110294,0.64417269,0.93063128,1.7427394,1.0344391,0.89975536,2.2446718,0.921061,0.98365473,1.7258828,1.6714447,between -0.00016276260500000002 and 0.02356751225
1.2156715,-2.1514458,-0.8451943,2.116555,-0.38276464,-0.65049337,-0.38039741,0.70713473,0.28136664,0.65975547,2.1309642,0.17728233,-17.934637,44.901549,-70.662183,24.665122,31.964343,0.9842377,0.63451638,2.1109115,0.99354036,0.8564115,1.5235423,0.62928931,2.032429,0.98447915,0.56451147,0.4172613,2.2436687,0.80842045,0.72633143,0.5131578,less than -0.023711622
-0.20412964,-0.76114398,0.16282196,-0.8043246,0.56598261,-0.90617035,-1.0249665,0.98090965,-1.3924298,-0.18211168,1.7371954,0.44969036,-1.4351563,-53.944159,-17.385509,47.314139,-0.435419,2.245177,1.6993722,0.50311212,1.849759,2.2027583,1.7393237,1.408349,2.088985,0.5634541,2.1778522,1.6837012,1.2359558,1.7123535,2.0462966,0.40894134,between -0.00016276260500000002 and 0.02356751225
-1.056181,-2.0430175,-0.64863455,-0.69014434,-1.6093314,1.0451949,-0.43032695,-0.1803704,-0.297192,-1.7266116,0.76078483,-1.7344687,37.444249,-13.100765,-37.960158,-16.554265,-28.436299,0.35073738,2.1548994,1.4034916,0.505411,0.72982496,2.1515836,0.54082394,1.6884933,0.9492814,2.108106,1.9377611,1.0324192,0.69996255,0.9446999,0.52394628,greater than 0.02356751225
-1.3725491,-0.9332693,-1.3360619,1.6654558,-0.55189958,1.1930505,-0.18565675,-0.19133193,-1.1164405,0.15676273,-0.18597631,-1.4025208,-18.471107,-56.59688,-59.123,-8.936795,44.808191,1.4801878,1.4005832,1.2735891,2.0096703,0.98203425,2.1102332,0.55015788,0.6807919,0.99499367,2.2423334,0.42714966,2.0321118,0.8166042,1.6851768,0.74515445,less than -0.023711622
0.63517068,1.5066117,-0.98228535,2.0189075,-0.48578768,-0.65018293,-1.040341,1.0254119,-1.0628457,-0.84021946,-0.29549197,1.1584199,-53.354184,59.384168,-34.979176,47.249355,-1.5739117,2.2845017,0.92531412,1.555383,2.2015238,1.5494756,1.400162,2.195702,0.54230591,2.1264096,1.1512462,0.3946619,0.99335642,0.8162163,0.59611127,0.40894134,between -0.00016276260500000002 and 0.02356751225
-0.587494545,0.2999723835,-1.1538253275,0.6978059775000001,0.555401975,-1.28784585,-0.9405687625,1.058004275,-1.0417032175,1.33598105,-1.488308875,0.6356915725000001,-60.8198295,-17.04286325,50.23464625,-26.14408625,54.98353025,1.331671575,0.8977821375,0.9705685475,0.610306755,0.5766558175000001,1.233220275,1.096252315,0.9944954575,0.760616275,1.753692025,1.0556992025,0.6551319849999999,1.2680943999999998,0.5009888225,greater than 0.02356751225,
1.455409975,1.230422425,1.526804575,0.0638684199999999,0.101743422,0.1482141699999999,1.058004275,1.33598105,-1.440943925,0.2735698295,1.562827725,-0.41056929,-16.957598249999997,34.22119225,-16.93150875,44.9504945,54.98353025,2.091807475,2.23777545,2.251716725,2.10540285,1.811811225,1.978624975,2.01746055,2.073514275,1.85919085,1.943718075,1.4354084,1.9878038,2.117681225,1.5735139,less than -0.023711622,
-0.587494545,-0.22830419,-1.1538253275,-0.8856721125,0.555401975,-1.28784585,-0.9405687625,1.058004275,-1.0417032175,0.2735698295,-1.488308875,0.6356915725000001,-60.8198295,-17.04286325,50.23464625,-26.14408625,54.98353025,1.331671575,0.8977821375,0.9705685475,0.610306755,0.5766558175000001,1.233220275,1.096252315,0.9944954575,0.760616275,1.753692025,1.0556992025,0.6551319849999999,1.2680943999999998,0.5009888225,between -0.023711622 and -0.00016276260500000002,
0.3116928399999999,0.2999723835,-0.400871475,0.0638684199999999,0.101743422,-0.64855848,-0.023494165,0.667056625,0.19087037,0.2735698295,1.2153425,-0.975908845,-38.023738,14.6796197,17.6628135,37.5464595,-1.7666135,1.80895515,1.0772823100000002,1.1514409,1.01496555,1.35784455,1.395741,1.4209964,1.67770525,1.3074334,0.751541155,1.8143998,1.3075638,1.5700899,1.8436643,1.751541155,greater than 0.02356751225
-2.1179076,1.7130127,-2.0914971,-2.0817007,2.3450492,-1.178818,-1.5107566,-0.93420539,0.49013749,0.48481944,0.63976368,-1.1634286,-65.035251,2.5299944,71.615677,44.688416,28.202661,1.4069483,0.58055806,0.68925389,0.54013779,0.84585295,2.2505628,1.9590301,0.41901216,1.3373595,1.0006065,2.1940005,0.81692779,2.1053641,0.6051704,0.34888229,between -0.00016276260500000002 and 0.02356751225
1.4556982,-0.80376728,1.5025379,-0.53860025,0.24476553,-0.14135744,-0.75050615,1.3083577,1.5612112,0.69520342,2.2716123,-0.78838909,24.901935,26.829245,19.119354,38.988304,-73.582023,2.2290834,0.95549192,2.2027324,1.323179,1.1695308,1.8048704,1.4574588,1.260602,2.4374726,2.351497,1.8602906,1.4032774,1.8836261,2.1035413,1.4691434,less than -0.023711622
