theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-0.189157,0.464955,-0.939196,-0.193662,0.270355,-0.476599,-0.528055,-0.272688,-1.483991,-0.327355,-1.550911,-1.416987,-59.386111,25.493911,-46.982055,26.419939,-16.610778,0.426196,1.351166,0.684366,1.911111,1.441916,0.633159,1.824622,2.291866,0.530159,0.876339,1.565939,1.421055,0.765469,0.944685,between -0.00016276260500000002 and 0.02356751225,
-1.548821,-0.624211,0.460104,-1.010988,-0.445899,0.870961,-1.633107,0.450402,-0.485159,-0.219481,0.962511,-0.531139,-66.485824,3.457425,-21.353211,55.189131,32.684407,0.979241,0.686475,2.176318,0.940661,0.849658,2.169107,0.429199,2.082131,0.933718,1.734361,1.145274,1.985384,2.236931,1.556926,less than -0.023711622,
-0.627921,-0.459821,-1.689219,1.365125,-0.991934,0.753021,-1.353938,-1.004411,0.870686,-1.441129,1.415919,1.444396,50.327862,-68.400411,4.900412,-25.849035,-35.450165,1.444975,1.678211,0.533149,0.651369,0.831375,0.983011,0.776569,1.300388,1.060131,1.337979,1.430851,0.966292,2.203123,0.881821,between -0.023711622 and -0.00016276260500000002,
1.394445,-2.124644,-0.335406,0.399239,-2.068378,-0.555106,1.499427,0.654349,-1.328847,-2.005899,-0.938111,-0.987925,-18.253685,-23.840621,-66.420126,25.679139,-52.451442,0.571734,2.324821,0.963341,0.962189,0.645211,1.950649,1.750991,1.439419,2.396512,0.671351,0.824151,0.962461,2.079961,0.901926,greater than 0.02356751225,
-0.355951,-1.799941,-0.479635,-0.249946,0.870586,-1.272881,0.790355,-0.849162,-0.993815,-1.356455,2.191205,0.784899,-46.355961,59.819331,-50.733039,10.180661,-51.745111,0.796361,1.370211,0.671659,0.962395,0.981041,1.684611,0.596101,2.398111,1.549151,0.968251,2.023781,2.449401,2.225791,0.861361,less than -0.023711622,
-0.240899,-0.375299,-0.982646,0.457601,-0.934209,-0.641001,-0.845455,-0.479555,-1.220469,1.080181,1.071639,-1.332879,-48.369409,32.531599,-23.895839,16.737209,-28.270299,2.151051,0.671519,0.808191,2.201131,0.911169,1.911019,0.946059,1.656249,2.079109,0.854191,2.398081,1.659661,0.981421,1.654111,greater than 0.02356751225,
-1.473341,-0.991371,-0.760821,0.475291,-0.511251,-1.444471,0.985129,0.819491,-1.631101,-0.668651,-1.375031,-0.658401,53.778371,-26.981659,44.649771,28.934921,-21.396419,0.680931,1.531661,1.955191,1.684201,0.969271,0.734631,1.753021,1.438851,0.965361,2.205991,1.400321,0.986061,2.448101,1.450991,less than -0.023711622,
0.831291,-1.366921,1.059481,-0.531371,-1.011691,-0.796911,-1.457901,1.134409,0.615609,-2.145391,0.668781,1.343921,-51.925419,-66.412209,-29.688619,-11.325349,63.198349,0.901081,0.963121,0.646341,0.934951,2.242251,1.698051,0.820161,2.384641,1.451541,0.683651,0.977601,1.649751,2.101961,0.760671,between -0.023711622 and -0.00016276260500000002,
-0.235919,2.247162,0.778651,-2.062791,-1.458191,1.633501,1.505431,-0.195959,-0.419999,0.837191,-1.394419,-0.341921,-13.630781,10.615061,1.422861,4.624481,1.366981,1.429091,1.778741,1.366631,1.556691,2.083441,0.941259,1.654841,0.911119,2.261839,1.374231,1.673011,0.932249,2.210269,1.736179,between -0.00016276260500000002 and 0.02356751225,
0.649441,1.477681,-2.217479,-2.122191,-0.987161,-0.686191,-1.430251,2.045531,-0.451201,1.191989,2.276151,0.666271,-28.396751,27.427531,-33.110021,71.320621,13.396691,2.430061,0.387831,2.204521,1.326281,1.658241,0.932291,0.645701,1.629381,2.394511,0.911991,2.219581,2.108101,2.185631,0.855531,less than -0.023711622,
