theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-0.805154,1.059104,0.678941,1.349817,-0.468171,-1.446781,-0.654321,-0.960583,0.351237,0.275467,-1.892123,1.059104,-32.123054,-26.468926,38.491143,-60.382111,-51.395456,1.940219,1.395456,1.052632,1.631578,2.357895,0.630957,2.265957,1.219048,1.631578,1.357895,0.947368,2.368421,1.052632,2.184211,between -0.023711622 and -0.00016276260500000002,
-0.27098,-0.27098,1.476512,0.27098,-1.476512,1.476512,-2.270179,-0.27098,-2.270179,-0.27098,-0.27098,0.27098,-60.27098,-10.27098,-0.27098,-10.27098,-0.27098,0.476512,0.476512,0.476512,0.476512,0.476512,0.952381,0.476512,0.952381,0.476512,1.428571,0.952381,0.476512,0.476512,0.952381,less than -0.023711622,
0.476512,-2.270179,0.952381,-0.27098,2.270179,-0.27098,-0.952381,-0.952381,-0.952381,-1.428571,-2.270179,-0.27098,-10.27098,-40.27098,1.428571,-0.27098,-0.27098,0.952381,0.952381,0.952381,0.952381,0.952381,0.476512,0.952381,0.476512,0.952381,0.952381,0.952381,0.476512,0.952381,0.476512,greater than 0.02356751225,
-0.952381,-0.952381,0.27098,-2.270179,-0.952381,1.428571,-0.27098,-0.952381,0.27098,0.952381,1.428571,-0.27098,-30.952381,-20.952381,50.27098,-40.952381,-0.27098,0.952381,0.952381,0.952381,0.952381,0.952381,0.476512,0.952381,0.952381,0.476512,0.476512,0.476512,0.952381,0.476512,0.476512,greater than 0.02356751225,
-0.27098,-0.476512,-0.476512,0.952381,-1.428571,0.27098,-2.270179,-0.27098,-0.952381,-0.952381,0.952381,-1.428571,-0.27098,-0.27098,60.27098,-0.27098,-10.27098,0.476512,0.476512,0.952381,0.952381,0.952381,0.952381,0.476512,0.952381,0.476512,0.952381,0.476512,0.952381,0.476512,0.952381,between -0.00016276260500000002 and 0.02356751225,
-0.952381,2.270179,-0.952381,0.952381,-0.27098,-2.270179,-1.428571,-0.476512,-1.428571,-0.27098,-2.270179,-0.27098,40.952381,-0.952381,-20.952381,-0.952381,-0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.476512,0.476512,0.476512,0.952381,0.476512,0.476512,0.952381,0.476512,0.476512,greater than 0.02356751225,
-2.270179,-0.952381,-2.270179,-0.476512,0.27098,-0.27098,-0.476512,-0.476512,0.476512,-2.270179,-0.476512,-0.952381,70.27098,-0.27098,-50.952381,-20.952381,-0.27098,0.952381,0.952381,0.476512,0.952381,0.952381,0.476512,0.952381,0.476512,0.476512,0.952381,0.476512,0.952381,0.476512,0.952381,greater than 0.02356751225,
-1.428571,1.428571,2.270179,0.952381,1.428571,-0.27098,-0.27098,-0.476512,1.428571,-0.27098,1.428571,-2.270179,20.27098,-0.27098,10.952381,-70.27098,-0.952381,0.476512,0.476512,0.952381,0.476512,0.476512,0.952381,0.476512,0.476512,0.476512,0.952381,0.476512,0.476512,0.952381,0.476512,less than -0.023711622,
-0.1862840599999999,1.201831,0.2469469372,-0.278100435,0.369322155,-0.8219014725,1.799778425,-1.08971956,1.2565896,0.7663689475,-1.9155699,0.6967737375,-21.5788295,-16.12088145,-18.5128584,20.75536905,3.9093049,0.83404162,0.8668501850000001,1.4034879,1.7424607,1.2659334,0.96895184,1.58409805,2.2437806499999997,1.10576985,0.95305471,1.235695565,1.38787345,0.891452995,1.1651442,1.3368314,between -0.00016276260500000002 and 0.02356751225
0.89244638,-0.18785642,-0.0022292556,0.23201218,2.2830733,-1.3712518,1.6660872,0.91294423,0.31518728,0.62737492,-2.0362731,-2.2740066,-55.826304,-22.689078,-35.339068,56.279078,-17.540736,0.51774383,2.4706192,1.4470845,2.3986783,0.58566441,1.0117087,2.0381226,2.2272165,1.0777599,0.66041513,1.847163,1.2691566,2.2148942,0.97619849,1.468086,greater than 0.02356751225
-1.4481065750000002,-0.75898498,1.138902005,0.899539375,1.81344155,0.6019171125,-0.2342689725,-1.08971956,1.2565896,-0.92719776,0.7663689475,-2.1042957,-45.05978775,-39.0409775,-55.182544,41.662015999999994,21.29213075,0.471737135,1.767640475,1.652844375,2.16142185,0.90872833,1.709680225,2.285085475,1.1337798,1.815827775,0.42956779,0.759146165,1.4992993250000002,1.57977245,1.6632948,between -0.023711622 and -0.00016276260500000002,
-0.24898569,-0.32129828,-1.4083543,2.1253354,0.60394152,-0.040715192,-1.0038254,-0.94169518,1.8437238,-1.2046086,-1.4335824,0.22494631,42.546692,32.254565,2.4801879,-15.48143,53.598415,0.30352597,2.1109307,1.9125414,2.0830714,1.6811037,0.30905638,2.1217354,1.2563531,0.77705761,0.25731974,1.7728001,2.4518137,0.38245292,1.1361564,1.130856,greater than 0.02356751225
-2.1455383,-0.86158596,0.49612313,2.1253354,0.60394152,-0.040715192,-1.0038254,-0.94169518,1.8437238,-1.2046086,-1.4335824,0.22494631,42.546692,32.254565,2.4801879,-15.48143,53.598415,0.30352597,2.1109307,1.9125414,2.0830714,1.6811037,0.30941701,2.0381226,2.2272165,1.0777599,0.66041513,1.847163,1.2691566,2.2148942,0.97619849,1.468086,between -0.00016276260500000002 and 0.02356751225
1.1514858,-0.75935965,-1.4083543,0.11839052,1.1613164,-0.46987803,0.72390955,-0.64051734,-2.0784266,0.82393264,-1.8753355,-2.3057557,58.90346,-9.5526849,-51.975641,45.400655,-1.1878977,1.1500398,0.46862981,0.51127755,1.7917108,0.78378811,0.87675547,1.8792176,2.2603448,2.115413,0.74587502,0.42144427,1.7138111,1.0229441,1.8708662,1.3973901,between -0.023711622 and -0.00016276260500000002
1.5039587,-0.2198329,-0.21863764,1.0205725,-0.33453594,-0.66552293,1.7675202,-0.18883875,2.3373722,1.7395572,1.0761713,1.062903,-14.531443,-29.967316,39.325306,40.415803,68.405733,0.55243494,0.52410364,1.3598913,1.6932106,1.290588,2.4130696,1.7108116,2.3610926,1.1337798,1.686431,2.0961375,0.78359946,2.2061426,2.3891384,2.2489212,greater than 0.02356751225
-1.2650145,1.2011315,-0.45648882,-0.43839556,2.0621366,-1.2910371,2.0915357,-1.9814001,1.0608782,-1.4992457,-0.67780638,-2.0477254,-49.130265,17.637986,41.636759,39.016797,-44.699793,0.33371705,1.0325329,1.03074,2.3964732,1.7752428,0.75622519,1.1267861,1.1446408,1.977343,2.2040181,0.43227563,1.5065903,1.2636849,0.25199525,2.2842411,between -0.00016276260500000002 and 0.02356751225
-0.4211093,0.94015164,1.4304299,-0.68679246,0.39942327,-0.11089929,0.30570614,-0.17610033,-1.116594,0.72828959,-1.0350251,-0.25771955,-40.736686,-8.1950755,10.900275,51.899062,13.46199,2.0356473,1.0342703,1.9824916,1.0914583,1.7453042,1.3756352,1.1913813,2.191065,0.78080482,1.678813,0.7619458,0.93969716,1.882031,2.1593244,between -0.023711622 and -0.00016276260500000002,
-0.721376,0.17434318,-0.70156246,1.3242182,-1.3214265,-0.15298796,-0.34927334,-0.11089929,0.19411856,0.72828959,-0.70113699,-1.3929031,-27.81051,-50.112686,-56.52869,45.032299,-27.77119,0.53360592,1.5206194,1.3551942,0.53360592,1.2099063,0.78080482,0.27735049,2.2426456,1.7752345,0.95910786,0.64342164,2.035059,1.0433913,2.4867759,greater than 0.02356751225,
0.65868115,1.725314,0.25201534,-0.81584956,1.0684592,-1.3214265,0.27449595,0.024647662,-0.43697773,2.3296764,-0.36894004,0.72860279,-59.584168,-31.115684,-61.301925,48.539028,-54.551679,0.62395912,1.1309017,0.56474383,0.39947318,1.4457209,1.9808386,2.4537116,0.78080482,2.4865632,1.667411,1.9268231,1.3664235,1.2297283,1.0433913,1.2781041,less than -0.023711622
-1.3793793,1.725314,2.0235164,-0.071375264,2.0551337,-1.1795749,-0.095322885,0.12052202,-0.7136106,-0.62332619,-0.60261145,-1.1666858,-7.5794975,-38.615197,44.386824,59.355607,-60.314053,1.400654,0.54128803,2.1779046,0.29296653,2.3884772,2.3862536,1.0139179,0.91854131,2.1737927,0.93419677,2.0451083,0.38455952,0.54177635,1.3850678,1.8350762,between -0.023711622 and -0.00016276260500000002
-0.024143159,-0.50862401,-0.17018347,0.1465619,-1.3135039,1.4819498,2.1539813,1.3913777,2.0115658,1.7080268,-1.0677189,-0.37408076,-27.004968,27.50942,50.81753,-9.7700102,45.43826,1.8374465,2.2139556,0.95212973,1.9443545,1.2664183,1.1917282,1.3759246,1.164081,2.4602002,1.8355492,1.8246373,0.67921492,0.56524263,2.0328706,1.705744,greater than 0.02356751225
-0.023272439,-0.011598844,-1.7338293,0.94496171,1.2205677,1.0518792,-1.9491041,1.9358257,1.088854,2.1634808,0.82825303,0.051634891,23.810694,-13.66918,62.092858,44.670859,33.125453,0.46720624,1.3353213,0.49438284,1.342431,0.73704042,0.43836924,0.42187735,2.2426456,1.6445443,2.3558191,0.25142164,1.6434847,0.29704497,1.1848754,0.9503177,less than -0.023711622
-1.0273457,-0.40566181,0.86879094,-1.924092,-1.8002529,1.3998135,-2.2930703,-1.7150189,1.3612989,0.70174281,-0.91818142,1.198818,-52.243397,45.232853,28.55333,45.816783,-57.335755,0.74454159,0.51055959,0.9749697,1.0656867,2.4962646,0.46857978,1.9202911,1.832917,0.33608898,0.39750457,2.1093379,2.1414983,0.41265534,2.4982916,0.78650689,between -0.023711622 and -0.00016276260500000002
-0.7995875,1.0661804,-1.9213551,1.7863583,0.69359919,-1.1287384,1.3720005,1.4926384,-1.9847774,0.84733877,0.38325042,-0.54595405,-26.366997,-50.112686,6.0904462,62.12856,44.707633,2.1428423,0.50028487,1.5378871,0.76765672,2.0065247,2.159981,0.5498446,1.9881852,2.1790715,1.9052179,0.49677203,0.9974459,0.82318247,1.4777336,2.2685164,greater than 0.02356751225
-1.3408767,-0.15388553,1.4672312,-1.6710994,1.0630444,-1.8195512,0.75163242,-1.8646545,0.94165822,-0.6858179,-2.0651046,0.9828479,-12.509231,29.461351,-9.130994,-22.895061,-48.469281,0.9798325,1.6875414,0.95716664,1.5233262,2.1365175,0.92130586,1.9810542,1.4687365,1.3551971,1.8574739,0.93795685,0.35464346,2.0351873,0.83158642,between -0.023711622 and -0.00016276260500000002,
-0.77885413,-2.0277806,-0.25917395,0.94476025,0.44792632,-0.6478029,-2.0601024,-0.8828176,-1.6695125,0.86051755,0.11165625,0.69428135,10.734406,18.435159,-44.797977,50.335987,-0.40091196,0.9175092,0.94111155,0.62044157,0.98493846,0.69759467,1.4666839,0.50982539,1.628271,2.4069564,1.6158197,1.0211672,0.9883878,1.9406586,0.45066058,1.0628936,between -0.023711622 and -0.00016276260500000002
1.0864834,0.0197916,-1.9422026,0.11939661,-0.77886489,0.63439779,-1.8125248,-2.2220655,-0.57228978,-0.4884544,-0.47146901,2.258561,42.69242,-68.489436,-1.9506387,65.615247,-4.5362466,0.76454119,1.3938411,0.78767084,0.88385391,1.9326453,2.4698725,2.3969672,1.0779367,1.3814614,1.9722979,0.66156827,0.97797494,2.0748649,1.0043999,0.69842433,between -0.023711622 and -0.00016276260500000002
