theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-1.054049,0.823021,-1.408354,1.594831,0.984357,-1.917275,-2.350746,-0.634838,1.636454,-2.320967,0.437854,-1.736576,40.337544,-46.893884,-45.513011,62.825479,57.821699,1.400654,0.541288,2.177904,0.292966,2.388477,2.386253,1.013917,0.918541,2.173792,0.934196,2.045108,0.384559,0.541776,1.385067,greater than 0.02356751225,
-0.94176,-0.759359,0.123125,-0.744794,0.298072,0.426938,-0.095322,-0.022893,0.784026,0.823932,-0.602611,-1.166685,-7.579497,-38.615197,44.386824,59.355607,-60.314053,2.147126,1.992425,1.369562,0.948009,1.041972,1.205418,1.97587,2.209509,0.479223,0.81019,0.718553,1.365322,2.198457,0.855711,between -0.00016276260500000002 and 0.02356751225,
0.462013,1.884553,-0.011672,-0.071375,2.055133,-0.469878,1.096961,0.120522,1.636454,1.286062,-1.875335,1.512158,58.90346,-9.5526849,-51.975641,45.400655,-1.187897,0.764418,0.468629,0.511277,1.533624,0.876755,2.182235,1.074074,1.714909,2.115413,0.745875,1.23729,1.022944,1.870866,0.855711,between -0.023711622 and -0.00016276260500000002,
-1.315299,-1.371213,2.023516,1.012293,0.984357,1.857023,0.846193,0.301042,-0.71361,-0.623326,0.65402,-0.576414,27.986425,-32.158942,-45.338782,-8.915375,9.291939,1.400654,2.265412,1.618109,1.79171,1.85941,1.910328,0.894577,2.15837,0.483686,0.934196,0.808739,1.735203,0.566263,1.194132,between -0.00016276260500000002 and 0.02356751225,
1.151486,-0.958408,-1.025169,0.639382,2.055133,2.150526,-0.334534,0.165652,0.784026,-0.383495,0.437854,1.392735,20.994462,-21.072744,-38.368387,11.265194,-3.369535,1.669442,2.325929,1.44914,0.528472,0.530693,1.312402,2.299286,1.863791,0.746944,0.391026,1.453355,0.718553,2.031542,1.885635,between -0.023711622 and -0.00016276260500000002,
-0.363544,0.066274,1.717963,-1.521764,-2.159257,0.426938,-1.420485,-0.634838,1.636454,0.823932,-0.86978,1.512158,29.448072,-66.261962,-64.803253,1.723032,9.006507,1.400654,2.265412,1.533624,1.646058,2.250673,1.560686,1.457384,2.260344,0.952618,0.745875,0.808739,1.453354,0.566263,1.194132,greater than 0.02356751225,
-1.054049,1.725314,0.893733,-0.071375,1.89049,-2.159646,0.723909,0.301042,0.784026,-2.320967,0.65402,-1.874994,-40.768114,-40.405975,-53.227862,-0.682231,35.693859,0.530693,1.365322,0.541288,0.292966,1.074074,0.918541,2.209509,2.173792,0.934196,0.391026,2.045108,2.198457,2.138666,2.230561,between -0.00016276260500000002 and 0.02356751225,
0.93427406,-0.64842927,1.2096679,1.2611435000000002,1.615130225,2.0309045,-0.5902812399999999,0.7708748375,1.7144554,0.8105876175,1.78206605,-6.694049249999999,39.66229925,-14.29554515,40.714719,53.594018000000005,1.1412823575,0.50811672,0.8300471875,0.8910385925,1.5848634499999998,0.5424077549999999,0.8904346425,1.527448275,1.558727975,0.33477868,1.558727975,1.860542875,0.6418199550000001,0.811302855,2.0717588,1.1012332975,greater than 0.02356751225
-0.43140236,0.452719545,-0.41021023725,1.353581525,0.6771694525,-1.8296912,0.7708748375,-0.2993767874999999,0.8105876175,1.400362575,-0.9979819375,-37.0772255,-3.7466931999999993,-54.38071075,9.2669872,41.171280499999995,1.6292082,0.616338885,0.985344395,1.10544825,1.10543835,1.22748235,1.7790039,0.617257885,0.78625453,2.06814825,0.40500281,1.14100982,0.937581055,0.46060844,less than -0.023711622,,
-2.2701796,-2.0822809,2.0178738,1.8002529,1.34263175,-2.2930703,-1.7150189,-2.1557579,1.7363871,1.400362575,-2.0754234,-28.4808685,30.903652,-60.276234,35.344823,-64.621365,1.6292082,0.59888521,0.46379956,1.0506984,0.33853568,1.3601724,1.9177412,1.7269653,0.80385185,1.9888821,1.4060082,1.5476192000000002,0.41265534,0.67175618,0.46060844,between -0.00016276260500000002 and 0.02356751225,
0.4132639125,-0.19244621,-1.924092,-1.4738144,2.2357975,2.0179281,0.25473944,1.6154186,0.70174281,-0.91818142,-0.98644555,-19.57683575,15.874401675,7.316384987499999,22.73094285,7.702752587500001,1.5274220025,0.94437654625,1.2929232775,1.1614813475,1.23587295875,1.09801123125,1.27479623625,1.65667793125,0.973464215,1.0754954950000002,1.977898225,1.41028396125,1.23619913,1.517628305,1.43505185375,between -0.023711622 and -0.00016276260500000002,
0.070082855,-0.21470895,1.0765812,-1.4738144,-2.0822809,2.0179281,0.25473944,-2.1557579,1.7363871,-0.36679903,-0.98644555,-32.021835,9.0205984,-40.802105,39.014031,58.817444,2.0465936,0.59888521,0.46379956,0.32925121,2.4750318,1.3601724,1.9177412,1.7269653,1.6056098,0.48331213,2.0269586,1.3426119,1.5275731,0.67175618,1.2061421,between -0.00016276260500000002 and 0.02356751225,
-2.3129485,-1.2290769,2.0178738,-0.65857907,0.66326119,-2.081585,-0.42272072,1.6154186,2.2677471,0.22271404,1.5180369,24.58491,-51.413818,37.955864,-25.796669,-64.621365,2.2558247,0.3961888,2.4951,1.1452098,0.29172779,1.8189654,2.1006798,0.62594775,0.80385185,0.5880098,2.1807064,2.3831699,0.93636434,2.4753799,0.46060844,greater than 0.02356751225,
-0.40566181,0.86879094,-1.924092,-1.8002529,1.3998135,-2.2930703,-1.7150189,1.3612989,0.70174281,-0.91818142,1.198818,-52.243397,45.232853,28.55333,45.816783,-57.335755,0.74454159,0.51055959,0.9749697,1.0656867,2.4962646,0.46857978,1.9202911,1.832917,0.33608898,0.39750457,2.1093379,2.1414983,0.41265534,2.4982916,0.78650689,less than -0.023711622,
-1.4598154,-0.20811793,-0.9171944,0.42773486,-0.4521421,1.6505057,-1.940499,-0.23647432,1.8230298,0.7048315,-1.4173516,-0.15144521,-14.233923,-33.495409,29.310995,-20.646111,22.185122,1.0128216,0.8641237,0.7451119,0.9615862,2.047755,1.4475117,0.9876845,1.641302,1.731942,0.8094197,2.1151557,0.7344214,1.9564112,1.456348,1.734816,between -0.023711622 and -0.00016276260500000002
0.41238216,2.0104653,0.6792617,0.9894848,-0.02971617,1.4194554,-0.06519573,0.5738611,-0.42666545,2.0838143,-0.7344569,0.9355425,26.441142,20.135589,-17.771657,28.430011,67.40899,0.8299467,0.4448994,2.2607423,0.47584764,0.9502828,0.45189335,0.705112,1.9089871,1.0448915,2.0115878,1.6289432,1.3326615,0.7159648,0.989795,less than -0.023711622,
