theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
-0.4851103,-0.5091579,-1.459411,-1.374174,-1.648211,-0.5366707,1.469318,-0.245822,-1.444729,-0.982631,-0.517037,-0.678911,-46.33149,-5.270847,-12.91114,-14.91161,-60.11143,0.932235,1.374579,1.821986,0.505861,0.876399,0.384849,1.689456,0.654212,0.996543,0.384249,1.263123,0.632382,0.659231,0.427631,between -0.023711622 and -0.00016276260500000002,
-1.054109,-0.372631,-0.179911,-0.686893,-0.902209,0.350349,1.043919,-0.627189,0.623751,-1.495361,-0.352189,0.604912,-6.649221,-42.33098,-20.33011,-24.96171,2.586911,1.350877,0.963815,1.396489,1.686741,0.744999,1.634619,2.071131,0.624319,1.335499,0.372631,0.463191,1.144931,1.824291,1.517081,between -0.00016276260500000002 and 0.02356751225,
0.415356,-0.627189,-0.120982,2.159256,-2.142497,-0.627189,0.135297,-0.627189,0.627189,-1.627189,0.091575,-0.627189,-7.215693,-66.45592,-23.02249,15.11143,30.97791,0.396188,1.861895,0.533306,1.737432,0.533306,1.178813,2.245131,0.684307,0.439024,1.178813,1.492508,0.533306,0.884995,1.008163,greater than 0.02356751225,
-0.627189,0.941821,0.627189,-0.627189,-0.627189,0.941821,-0.627189,0.372631,-0.627189,-0.627189,-0.627189,0.941821,5.350877,20.97791,-27.14286,-25.11143,19.87417,1.98504,1.98504,1.414584,1.159231,2.071131,1.372631,0.941821,0.941821,1.372631,0.941821,2.071131,2.071131,2.449619,0.941821,less than -0.023711622,
1.372631,0.941821,-0.627189,0.372631,-2.142497,0.941821,2.142497,-0.627189,-0.627189,-2.142497,-0.627189,-2.142497,24.53619,66.15511,-24.22449,-24.45098,-34.38217,1.531971,0.989799,0.989799,0.372631,0.372631,2.449619,1.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,greater than 0.02356751225,
0.941821,-0.627189,-0.941821,-0.627189,-0.941821,-0.627189,-0.627189,0.941821,-0.627189,-0.941821,0.627189,0.627189,46.58415,-10.69444,-13.25397,-19.38252,-25.16955,0.921895,1.533709,0.716656,1.763672,0.741895,2.449619,2.449619,0.741895,0.741895,0.741895,1.591895,2.449619,1.372631,1.372631,between -0.023711622 and -0.00016276260500000002,
-0.627189,-2.142497,0.627189,-2.142497,-0.627189,-0.627189,-0.627189,-0.627189,0.627189,2.142497,-0.627189,0.627189,22.46053,-49.48763,-53.73429,-51.67039,-39.75659,1.169409,1.045931,1.169409,1.98504,1.98504,0.941821,0.941821,2.449619,1.372631,2.071131,0.372631,2.449619,0.941821,0.941821,greater than 0.02356751225,
0.372631,-2.142497,-0.627189,-0.627189,-0.627189,-2.142497,-0.627189,-0.627189,-0.627189,0.627189,-0.941821,2.142497,-3.461429,-14.24598,18.28922,-56.76786,26.66667,2.179583,2.179583,1.98504,0.372631,0.372631,2.071131,0.372631,1.372631,0.941821,0.372631,1.591895,0.372631,2.449619,1.372631,between -0.00016276260500000002 and 0.02356751225,
-0.941821,-0.627189,-2.142497,0.941821,0.627189,0.627189,0.941821,-0.941821,-0.941821,2.142497,-0.627189,-0.941821,-10.55635,16.94915,-15.94958,42.29885,-52.19848,1.885685,0.372631,0.372631,0.372631,0.372631,2.497967,1.169409,0.372631,0.372631,0.372631,0.372631,2.497967,1.591895,0.372631,less than -0.023711622,
0.627189,-0.372631,-0.627189,0.941821,0.941821,-0.627189,0.627189,0.941821,-0.627189,-0.372631,-0.627189,-0.627189,28.44214,-29.18525,-63.51367,-1.862207,-31.52711,0.404651,0.404651,0.372631,0.372631,1.372631,0.372631,1.169409,1.372631,1.169409,2.497967,0.941821,0.372631,0.372631,2.497967,greater than 0.02356751225,
1.372631,2.142497,-0.627189,0.627189,-2.142497,-0.627189,-0.627189,0.941821,0.627189,-0.627189,0.941821,-0.627189,15.68439,-42.39567,50.28519,54.18764,-15.23568,0.372631,2.497967,0.372631,0.372631,2.497967,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,0.372631,0.372631,between -0.023711622 and -0.00016276260500000002,
2.142497,-0.627189,0.941821,-0.627189,0.627189,-0.627189,0.627189,-2.142497,0.627189,-0.627189,-0.627189,-0.627189,-31.43398,-15.68439,-29.18525,-15.4297,-40.19516,1.591895,0.372631,1.591895,0.941821,0.941821,0.941821,0.372631,2.497967,2.497967,0.372631,0.372631,1.591895,0.372631,0.941821,greater than 0.02356751225,
0.941821,-2.142497,-0.627189,0.627189,-0.627189,-2.142497,-0.627189,2.142497,-0.627189,0.627189,0.941821,0.627189,8.729011,-19.14021,20.90987,-33.0429,16.98072,0.372631,1.591895,2.497967,0.941821,0.372631,0.372631,0.941821,0.941821,0.372631,0.372631,0.372631,0.941821,0.372631,0.941821,between -0.00016276260500000002 and 0.02356751225,
-0.372631,-0.627189,-0.627189,-0.627189,-2.142497,0.627189,0.627189,-0.627189,2.142497,-0.627189,-0.627189,-0.627189,-21.17198,-45.36787,-5.860695,-18.55761,-37.67048,0.372631,0.941821,0.372631,0.372631,1.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,0.372631,2.497967,greater than 0.02356751225,
0.627189,-0.627189,-2.142497,-0.627189,-0.627189,-2.142497,2.142497,-0.627189,-0.627189,0.627189,-0.627189,-0.627189,-23.22536,-1.402319,-60.76435,-25.98232,-40.75415,0.372631,0.372631,0.372631,0.372631,2.497967,0.372631,0.372631,2.497967,2.497967,0.941821,0.372631,2.497967,1.372631,0.941821,between -0.023711622 and -0.00016276260500000002,
0.941821,0.627189,2.142497,0.627189,-0.627189,-2.142497,0.627189,0.627189,-2.142497,0.941821,-0.372631,0.627189,-44.19848,0.511965,-24.73746,-22.18024,-35.93546,2.497967,1.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,2.497967,0.372631,0.941821,greater than 0.02356751225,
-2.142497,0.941821,-0.627189,-0.627189,0.627189,-2.142497,0.627189,0.627189,-0.627189,0.627189,2.142497,0.627189,13.41625,-20.42926,6.780702,31.62207,-16.36463,0.372631,1.591895,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,2.497967,0.941821,1.372631,0.372631,0.372631,0.372631,between -0.00016276260500000002 and 0.02356751225,
0.627189,2.142497,2.142497,-0.627189,2.142497,-2.142497,-0.627189,0.941821,-0.627189,0.627189,0.627189,0.627189,-22.55031,-62.42923,-9.967517,-17.11515,7.304638,1.372631,1.372631,1.372631,2.497967,0.941821,0.941821,1.372631,2.497967,1.372631,0.941821,0.941821,0.941821,0.372631,0.372631,greater than 0.02356751225,
0.372631,-2.142497,-0.627189,-0.627189,0.627189,0.627189,0.627189,-0.941821,0.627189,2.142497,-0.627189,-0.627189,-0.463743,-4.370786,-4.609375,25.97959,-6.25084,0.941821,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,2.497967,2.497967,0.372631,0.941821,0.372631,2.497967,0.941821,between -0.023711622 and -0.00016276260500000002,
0.372631,0.627189,-0.627189,-0.941821,0.627189,0.941821,2.142497,0.941821,-0.627189,0.627189,-0.627189,-0.627189,-8.017959,-25.74422,-39.19151,-3.906067,-59.42547,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,2.497967,0.372631,0.372631,2.497967,0.372631,0.372631,1.372631,greater than 0.02356751225,
0.627189,0.372631,0.627189,0.627189,-0.627189,-0.627189,0.941821,0.627189,0.627189,-0.627189,2.142497,0.627189,-31.43398,-41.01523,-50.28519,49.65812,-36.30653,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,0.372631,2.497967,0.372631,0.372631,2.497967,0.372631,0.372631,0.372631,between -0.00016276260500000002 and 0.02356751225,
-2.142497,-0.627189,0.627189,2.142497,-2.142497,2.142497,-0.627189,0.627189,0.627189,-0.627189,-0.627189,-2.142497,-13.65493,-54.41247,-49.03698,-34.81313,-25.65493,1.591895,1.372631,0.941821,2.497967,0.941821,1.372631,0.372631,0.941821,0.372631,0.941821,0.372631,2.497967,0.372631,0.372631,less than -0.023711622,
-0.627189,-0.627189,-0.941821,2.142497,2.142497,-2.142497,0.627189,-0.941821,-0.627189,0.627189,0.627189,-2.142497,-30.61569,-27.18568,-45.11351,-2.765702,-13.49221,0.372631,1.591895,0.372631,0.372631,0.372631,0.941821,0.372631,0.372631,0.372631,0.372631,2.497967,1.372631,0.372631,0.941821,greater than 0.02356751225,
0.941821,-2.142497,0.627189,0.627189,-2.142497,-0.627189,2.142497,-0.627189,0.627189,-0.627189,-0.627189,-0.627189,45.23865,57.35013,-54.11435,-36.14153,18.39585,0.372631,0.372631,2.497967,2.497967,0.941821,0.372631,0.941821,0.372631,0.941821,0.372631,0.941821,1.372631,0.372631,0.941821,between -0.023711622 and -0.00016276260500000002,
-0.627189,-0.627189,0.627189,0.941821,-0.627189,0.627189,-0.627189,0.941821,2.142497,-0.627189,0.627189,-0.627189,-61.7432,41.39434,-37.20238,-52.19848,14.51196,0.372631,0.372631,0.941821,1.372631,1.372631,0.372631,0.941821,0.372631,0.372631,2.497967,0.372631,1.372631,0.941821,0.941821,greater than 0.02356751225,
0.941821,2.142497,-0.627189,-0.627189,-0.627189,-2.142497,0.627189,0.627189,0.627189,2.142497,2.142497,0.627189,-13.84077,7.486188,-18.51786,-29.58094,43.3721,1.372631,2.497967,0.372631,0.941821,0.372631,0.941821,0.941821,0.372631,0.941821,0.372631,0.372631,0.941821,0.372631,0.941821,between -0.00016276260500000002 and 0.02356751225,
0.627189,-2.142497,-2.142497,2.142497,-2.142497,0.941821,0.627189,-2.142497,0.627189,0.627189,0.627189,-0.627189,-26.31519,38.10296,-3.295351,23.63243,22.81344,1.372631,2.497967,2.497967,0.372631,0.372631,0.941821,2.497967,0.941821,0.941821,0.372631,0.941821,1.372631,0.372631,0.941821,between -0.023711622 and -0.00016276260500000002,
-0.627189,-2.142497,-2.142497,-0.627189,0.941821,2.142497,0.941821,-2.142497,0.627189,-0.627189,-0.627189,0.941821,-32.34586,28.35942,-61.40672,-66.95543,-16.9071,0.372631,0.372631,0.372631,0.941821,0.372631,0.372631,0.941821,0.941821,0.941821,0.372631,0.372631,0.941821,0.941821,0.372631,greater than 0.02356751225,
-0.627189,-0.627189,2.142497,-0.941821,-0.627189,0.627189,0.627189,-0.627189,0.627189,2.142497,0.627189,0.627189,0.795755,2.261576,3.373295,50.60445,-48.18319,2.497967,0.372631,0.941821,0.372631,0.941821,0.372631,0.941821,0.372631,0.941821,0.941821,0.372631,0.941821,0.372631,0.372631,between -0.00016276260500000002 and 0.02356751225,
0.627189,2.142497,0.627189,0.941821,2.142497,0.627189,-2.142497,0.627189,0.627189,-0.627189,0.941821,0.627189,30.58864,-7.80217,-25.15522,-41.90101,2.511377,2.497967,0.372631,0.372631,0.372631,1.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,greater than 0.02356751225,
-0.627189,-2.142497,-0.627189,-0.627189,0.627189,-2.142497,-0.627189,-0.627189,0.627189,2.142497,2.142497,2.142497,15.19684,-22.38169,42.79538,17.4082,-14.74359,1.372631,2.497967,0.372631,0.372631,0.372631,0.941821,0.941821,0.941821,0.941821,0.372631,0.372631,0.941821,0.372631,0.941821,between -0.023711622 and -0.00016276260500000002,
2.142497,-0.627189,-0.627189,-2.142497,-2.142497,-2.142497,-0.627189,-0.627189,-0.627189,0.627189,-0.627189,0.627189,36.60417,-12.45408,-22.97612,18.45512,51.36917,0.372631,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,0.372631,0.372631,0.372631,0.372631,0.372631,0.941821,0.372631,greater than 0.02356751225,
