duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
377.2996,vp8,319.34924,209.15503,-85079.39,30.101513,121.57176,11418.352,0.0,11362.9375,590624.44,-217918.38,22610342.0,mpeg4,171223.1,30.037798,1872.2373,1079.429,between 2.096 and 4.408
40.30915,vp8,475.59534,359.8074,-169769.69,14.737989,0.34818822,635.0911,0.0,640.64105,68087.98,-2439453.2,-1386545.5,mpeg4,155209.6,25.088913,1938.8333,145.2674,between 4.408 and 10.433
18.806845,mpeg4,174.61076,144.10588,60771.883,6.622395,17.230148,-4.1487684,0.0,-38.81974,66390.2,-13474283.0,-2461036.0,flv,546680.75,30.13633,312.8094,239.09387,less than 2.096
62.21787,h264,480.25684,359.67065,492336.84,28.994843,53.72696,1704.5925,0.0,1727.3798,1016075.8,3642736.8,4364706.5,mpeg4,89509.766,11.757899,160.67943,131.27393,less than 2.096
128.72736,vp8,1214.5142,718.1153,663219.7,25.019714,59.749466,3139.362,0.0,3195.8345,2756660.5,8145557.0,9359754.0,flv,5095146.5,29.99624,1915.6923,1079.9642,greater than 10.433
172.74782,flv,317.20944,230.17592,186794.47,13.843089,59.222786,2234.6965,0.0,2282.5864,692710.06,2745176.0,3608953.5,flv,4932026.5,12.050939,323.5718,240.23505,greater than 10.433
64.76336,flv,323.13852,248.21535,283844.22,29.914595,36.48141,1818.1523,0.0,1859.6124,305525.1,2644853.8,2794512.0,flv,5069624.5,11.444372,647.78284,480.08426,greater than 10.433
154.17352,h264,1357.4945,739.5881,1074161.9,14.959335,83.21448,2187.8362,0.0,2239.2131,3799835.8,19975986.0,24592622.0,flv,188413.4,12.038591,159.14276,143.58784,between 2.096 and 4.408
365.04974,h264,320.88785,250.75175,233490.69,14.161271,88.328476,5443.7695,0.0,5537.681,636612.6,11028438.0,11907226.0,h264,411269.97,25.033741,315.91742,239.15471,between 2.096 and 4.408
232.7331,vp8,475.91803,360.0709,53062.8,25.132393,41.23197,5701.32,0.0,5815.6304,563027.4,719671.4,1436276.6,mpeg4,2936581.5,25.12437,186.11261,149.71674,greater than 10.433
191.49178,vp8,474.9169,359.68292,456814.12,25.08501,64.697205,4844.899,0.0,4864.811,1841194.1,8983485.0,10621132.0,mpeg4,835906.5,29.941423,481.81964,359.66208,between 2.096 and 4.408
91.33778,mpeg4,174.56091,144.23656,48684.93,7.313608,17.780888,716.97455,0.0,725.7979,22122.637,727983.0,454580.78,vp8,2919267.5,24.971321,635.4387,478.70563,between 2.096 and 4.408
1522.4497,vp8,1250.7577,715.8262,1879857.9,25.25744,365.3863,36123.85,0.0,16484.309,15322391.0,70082570.0,100115980.0,h264,2978500.0,29.951801,1257.513,718.8721,between 2.096 and 4.408
469.801,h264,638.1827,478.8659,607867.8,25.025984,238.48387,11771.374,0.0,11995.343,2938958.8,29089234.0,32179002.0,flv,5044351.5,29.90809,641.5166,479.47583,between 2.096 and 4.408
100.31155,flv,318.56863,240.5534,252038.4,30.084097,52.326553,2861.371,0.0,2907.595,323500.28,2448824.0,2960914.2,h264,3024004.0,11.757704,488.52112,363.59845,between 2.096 and 4.408
116.570305,vp8,1188.3693,713.66,1143326.5,30.134459,26.40221,3344.2485,0.0,3397.6604,1346103.2,20122520.0,20665548.0,h264,2978053.8,24.790604,321.18564,238.88947,greater than 10.433
53.754917,mpeg4,174.86868,144.38824,56125.273,12.187806,4.3938646,528.02606,0.0,538.4441,43282.305,276347.0,362300.38,mpeg4,72850.17,25.035305,639.7347,479.74414,between 2.096 and 4.408
258.7797,flv,320.3408,239.66216,270519.47,24.99413,125.9263,6429.238,0.0,6577.6313,1091279.5,7368960.0,8146842.5,h264,243258.42,29.930477,1928.9729,1081.2339,between 2.096 and 4.408
366.4798,vp8,639.2302,480.40717,815504.9,30.070787,108.28146,10960.878,0.0,11171.938,1789172.0,37703748.0,38627864.0,h264,4975379.0,29.99756,333.5608,242.79642,less than 2.096
204.86234,mpeg4,172.93115,144.03658,54855.266,12.074524,41.76084,2324.9417,0.0,2324.1465,78298.43,1490313.4,1284117.6,h264,239584.17,24.908066,162.93828,143.5915,between 2.096 and 4.408
104.59502,mpeg4,175.00081,144.23134,56014.387,11.956335,25.057133,1193.7054,0.0,1203.5884,-49823.207,943839.94,995784.9,flv,804594.44,24.888268,633.6085,477.96295,less than 2.096
83.13651,flv,318.60217,224.78157,280239.4,14.250873,46.530678,1120.0197,0.0,1138.1105,487732.8,2095006.8,2534819.8,mpeg4,126567.7,30.117981,641.70776,478.45767,less than 2.096
243.0334,h264,477.93787,361.19504,440619.25,25.103964,139.86075,6113.9956,0.0,6232.4204,1269228.5,10648283.0,11991544.0,vp8,542730.4,24.964298,321.51636,240.25398,greater than 10.433
169.09006,vp8,481.6461,361.002,462354.4,29.91426,38.50358,4918.6826,0.0,4966.488,566427.0,8627931.0,9182914.0,mpeg4,4950798.5,30.055294,470.08002,357.46518,between 2.096 and 4.408
880.7305,vp8,1290.1509,725.31055,819536.44,30.141232,88.54241,25766.787,0.0,26401.29,2045310.1,80402456.0,78540984.0,mpeg4,248838.81,24.923819,1930.0352,1079.7568,greater than 10.433
128.7069,mpeg4,177.65764,144.38232,61882.133,6.544966,20.689451,1155.8732,0.0,1158.423,71992.03,1154542.6,1368213.0,mpeg4,826751.3,11.830924,174.54893,144.25308,between 2.096 and 4.408
52.507626,flv,319.9476,240.54105,268346.66,24.957298,26.29142,1230.7002,0.0,1242.1832,209085.17,1580192.9,1934329.9,flv,249738.17,24.962221,1927.9253,1083.0378,between 2.096 and 4.408
868.00665,vp8,322.20258,241.28537,162988.95,25.241026,146.10773,24152.36,0.0,23977.441,738439.94,13398459.0,14773421.0,mpeg4,829824.9,23.884537,174.62329,143.80121,between 2.096 and 4.408
1262.8849,vp8,316.1909,239.1705,52116.33,29.329866,361.50635,36468.13,0.0,37661.03,1575377.9,12519589.0,15139129.0,vp8,799128.3,23.907032,1926.059,1080.5481,greater than 10.433
295.24738,vp8,153.78505,136.61304,199865.62,7.1239734,55.306618,2780.9524,0.0,2805.6335,614522.6,10626616.0,11669379.0,flv,267128.4,25.092554,178.49583,146.6315,between 2.096 and 4.408
214.07253,mpeg4,176.36263,143.43132,49497.953,11.977334,36.14043,2426.8875,0.0,2464.982,98721.05,1564552.6,1637505.5,flv,75786.92,23.844229,316.59027,238.45197,between 2.096 and 4.408
91.151695,h264,479.0315,359.76694,389166.34,28.966845,44.14448,2445.8445,0.0,2498.2437,436158.16,4034853.5,4613515.5,mpeg4,2934714.0,11.592664,644.1718,478.62488,greater than 10.433
