duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
463.7515,h264,480.2983,359.73605,300763.16,25.142323,193.70016,11311.719,0.14358893,11660.653,1640236.2,16572345.0,18513482.0,flv,221652.69,15.068374,175.55711,144.28525,between 4.408 and 10.433
37.75436,flv,319.60114,148.48296,314174.44,17.281181,10.944674,535.5279,-0.13452494,535.93054,43020.273,1581521.2,2340813.2,flv,4983128.0,15.085718,309.22937,232.75177,between 2.096 and 4.408
179.8616,h264,658.63617,481.7781,1155510.9,29.05145,92.00423,5171.176,-0.13126971,3004.8108,2851943.0,16703386.0,20580136.0,h264,775438.6,24.718899,318.90125,239.81549,between 2.096 and 4.408
904.1871,flv,321.00647,179.9634,158836.7,25.088934,179.29843,22911.805,0.13455606,27353.129,1158920.1,16134911.0,16122372.0,h264,4850493.0,14.966898,325.9591,242.75537,between 2.096 and 4.408
432.81653,flv,319.1397,239.23997,159503.22,25.08759,141.17683,10179.14,-0.08984344,10286.826,1428460.9,6972402.0,7373955.0,mpeg4,822935.1,12.048636,1914.5585,1079.3639,greater than 10.433
147.93924,h264,622.977,478.42413,897818.44,24.903313,85.88032,3719.2178,0.0035021603,3806.0151,2003720.5,13607957.0,15646243.0,vp8,2993754.8,15.086851,1280.6316,721.69135,greater than 10.433
86.30743,flv,320.04697,239.6992,272355.22,28.99725,35.25451,2530.7778,0.15495431,2680.0596,400790.72,2556264.0,3174304.8,mpeg4,813912.06,14.938793,306.28043,237.4163,between 4.408 and 10.433
90.52701,flv,319.66223,230.44048,1602992.4,10.71778,48.23432,1436.9529,0.033044025,1545.4928,1737658.2,21235352.0,22971750.0,h264,534228.0,14.951335,655.7966,480.45023,greater than 10.433
589.0356,flv,319.0397,232.0979,207002.84,25.056389,188.72322,14527.04,0.10129285,14736.816,1399999.6,9177327.0,11248380.0,h264,239352.2,15.083391,314.30154,239.60701,between 4.408 and 10.433
201.5476,vp8,640.59235,482.2771,242156.45,30.03276,47.094948,6029.467,-0.028822988,6089.999,1359165.2,4931526.5,6893734.5,mpeg4,533319.7,14.896351,165.2815,143.8415,less than 2.096
58.931824,flv,321.44357,240.4725,328948.28,14.707057,31.870544,903.59875,0.051604256,998.50806,335055.22,2446972.2,2960590.5,mpeg4,542174.3,15.038147,318.0922,237.34464,between 2.096 and 4.408
1231.1049,h264,477.53833,358.44406,378069.28,10.581856,161.75737,16968.373,-0.04196886,17226.158,549059.5,24349562.0,24538234.0,h264,400753.06,15.006075,649.21716,480.8924,between 2.096 and 4.408
333.42493,flv,319.42444,239.88527,192826.25,29.054403,275.34344,9535.44,0.115626425,9688.089,3406183.5,4036709.8,8185848.5,mpeg4,96715.38,24.21556,292.59042,233.07246,between 4.408 and 10.433
57.300056,mpeg4,176.40453,144.6375,54708.867,12.004203,12.101079,591.5188,-0.05664769,615.9418,124297.85,542326.2,721905.5,flv,75592.805,15.161581,318.80524,238.61176,between 2.096 and 4.408
285.02286,h264,1700.695,994.50226,3019529.2,22.936373,145.25468,6648.0923,-0.037433922,6809.1855,20947484.0,8896588.0,30107528.0,h264,4985016.0,14.943522,1919.599,1079.8214,between 2.096 and 4.408
161.4854,flv,320.75,239.81795,140138.28,29.08989,86.611885,4782.0576,-0.063979514,2895.345,583242.44,2093733.0,2507648.8,h264,240176.44,11.988886,629.5408,477.04575,between 4.408 and 10.433
224.02,h264,639.39374,480.28964,551611.5,29.057,114.37591,6498.2095,-0.20612161,6605.1904,5105912.0,10022909.0,15045785.0,mpeg4,540528.44,23.995367,309.2862,237.24036,between 2.096 and 4.408
626.2354,h264,480.34506,360.2357,314804.28,28.687841,277.3402,17350.78,-0.011906996,17486.5,1683692.8,22373996.0,24145102.0,h264,161364.39,29.901615,313.9186,237.97533,between 4.408 and 10.433
78.22118,flv,48.128857,135.92686,281595.38,11.118132,36.76175,875.9388,0.026745662,939.98285,96248.69,2684090.5,3711947.0,h264,544744.75,14.978064,318.8057,239.2776,between 2.096 and 4.408
243.89044,h264,1870.4918,1076.8534,5140717.5,24.609604,186.56673,5890.3584,0.09488815,6217.811,-7364515.5,131108120.0,172510510.0,h264,392495.3,23.757442,315.46042,235.93709,between 4.408 and 10.433
400.7282,h264,491.079,361.15588,63960.69,24.904718,207.78531,9648.486,-0.1375779,14193.186,11493482.0,44603700.0,44759548.0,h264,293961.38,14.946536,479.0395,360.63107,between 2.096 and 4.408
259.77914,flv,321.03647,250.49545,240309.06,25.00539,109.696,6458.366,-0.027553625,6681.313,538492.1,7446256.5,8045288.5,flv,5976.625,12.152968,1948.5497,1078.6229,less than 2.096
289.38562,h264,1870.1628,1074.5099,2723555.0,16.31348,142.40395,4626.0566,0.47589,4814.57,18877926.0,85922750.0,119395100.0,mpeg4,825242.1,14.932294,175.67317,143.46414,between 4.408 and 10.433
103.20178,h264,476.0096,292.62115,392924.72,23.610239,67.56372,2295.8743,0.06322712,2420.1729,1378775.5,4011564.0,5254214.5,h264,835552.56,15.038269,644.06555,480.6356,between 2.096 and 4.408
152.39594,h264,474.92548,360.70822,409902.62,25.044855,87.3476,3762.9553,0.026780382,3835.098,1745121.4,5836786.0,7694226.5,mpeg4,540820.94,12.104432,305.0829,233.67963,greater than 10.433
271.49136,flv,320.82376,239.6858,257756.22,25.053709,113.022804,6985.6772,0.105769455,9908.713,623654.2,7805472.5,8348156.0,flv,543793.8,14.973125,1937.9178,1082.0242,between 4.408 and 10.433
57.507072,flv,319.46033,105.84691,3813576.2,16.933022,29.394587,1047.1957,0.21161017,1221.4918,1563445.1,22343616.0,24751120.0,h264,535210.9,30.010345,1291.6384,720.87946,between 4.408 and 10.433
54.355293,h264,490.12625,366.34464,395520.94,22.914064,30.77277,1242.5538,-0.048238307,1242.9288,404914.44,2802185.5,2973072.8,h264,38532.605,14.992107,1922.7301,1079.5913,between 2.096 and 4.408
114.86782,h264,1306.988,718.15704,543378.9,12.849814,74.31519,1582.0903,0.028041095,1666.6597,4728501.5,3796230.2,7585075.5,h264,275253.9,24.894321,177.04883,143.43634,between 4.408 and 10.433
311.571,flv,320.30093,244.59703,243254.39,24.974703,114.41406,8242.714,0.41960007,8486.545,608932.4,9537413.0,9827138.0,mpeg4,541238.06,15.055882,316.38864,237.37268,between 2.096 and 4.408
