duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
174.682,h264,-112.76952,1156.1534,5646063.5,22.962572,67.1524,4350.9824,0.062367648,4430.8286,3948072.0,100340640.0,160727300.0,vp8,242396.14,24.011366,181.96552,145.93216,between 4.408 and 10.433
264.403,h264,477.5405,359.28586,479205.4,15.590975,77.8302,3907.3208,-0.104750335,3956.778,830048.3,13809361.0,14846788.0,vp8,5061308.5,25.024446,1267.4078,719.55524,greater than 10.433
140.20502,h264,482.81308,364.57565,494995.78,15.577635,83.94364,2140.781,-0.29764932,2247.4514,1818924.2,7120416.0,9164544.0,flv,4966032.5,25.014095,176.74309,143.31706,less than 2.096
206.24748,h264,493.62976,359.6481,33253.668,25.04004,99.59977,5037.2285,0.21428388,5105.0815,685910.7,347603.4,1401725.8,flv,5066226.0,15.025013,641.35913,480.84473,less than 2.096
198.11946,h264,477.8982,352.21307,74602.89,29.036263,107.70973,5839.9907,0.34714723,6032.0815,377131.28,1374887.9,1684135.2,mpeg4,763537.6,24.980114,1255.9825,717.4114,greater than 10.433
174.82957,vp8,644.412,481.37662,7749.2217,30.179262,38.89113,5038.707,-0.010492265,5067.418,466897.03,107316.984,340174.84,mpeg4,5001039.5,25.070913,321.97864,239.92613,less than 2.096
859.5215,vp8,318.3743,239.38118,88195.625,25.083422,169.23383,21432.42,-0.3905061,21162.47,1226007.9,8865951.0,10217462.0,h264,74681.62,14.832739,637.9898,356.5718,greater than 10.433
215.11267,vp8,633.75323,479.14072,105008.734,24.999691,44.19137,5348.058,0.380005,5487.048,1063470.4,1807474.4,3085380.0,mpeg4,4960459.0,11.928699,645.98566,480.6406,greater than 10.433
573.2661,h264,479.1533,296.83286,239112.38,15.800745,308.2645,12326.984,0.21317515,12699.71,11148205.0,6759676.5,16925720.0,vp8,833124.8,24.956171,1280.4585,721.11115,greater than 10.433
106.82856,h264,1311.4069,722.75165,851253.56,24.967506,65.17748,2587.6702,0.044945374,2628.042,797635.4,6933945.0,7795071.5,flv,5001132.5,14.961437,1243.3956,715.98846,less than 2.096
199.61101,h264,320.52423,240.92458,148066.67,29.976444,96.80015,5747.152,0.101876125,5945.307,1047511.7,3082746.5,4094373.2,mpeg4,5003007.0,23.948687,316.9656,238.1029,less than 2.096
74.95921,mpeg4,177.22311,147.46767,58026.062,39.289116,13.815866,3621.6384,0.3807602,3648.6843,65197.43,479674.7,642746.1,flv,92699.95,15.132986,640.662,504.29303,less than 2.096
166.39987,h264,1280.1512,718.84906,2815185.2,24.968243,72.93094,4137.4956,-0.14210632,4201.167,6071844.5,52679576.0,58944330.0,mpeg4,131206.0,14.881161,1269.5632,719.5869,greater than 10.433
375.53992,h264,317.7368,238.49957,191315.34,24.958715,182.44617,9066.742,-6.4523296,11331.808,955949.75,7626646.5,8675673.0,flv,167287.94,23.936617,1275.9116,721.0336,between 2.096 and 4.408
420.5115,h264,317.06308,236.722,156506.22,12.774204,187.42526,5978.6562,0.04460618,6379.3306,1371476.6,7286811.5,8632013.0,h264,850336.4,24.166342,1927.1565,1082.1643,greater than 10.433
