duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
361.22906,h264,320.02155,255.07202,134704.8,25.161053,189.32828,9101.677,-0.14482908,9320.724,3244236.8,2194559.0,7377304.0,vp8,4971333.5,25.065575,642.99567,485.7126,between 4.408 and 10.433
215.18874,h264,317.5673,229.38454,283436.25,13.590121,86.52232,3067.8235,-0.09064999,3139.3032,12.541138,7982248.5,7565350.0,vp8,2988149.8,29.98554,494.14297,363.3159,between 2.096 and 4.408
299.3324,mpeg4,174.48785,143.71426,53639.703,11.953015,114.99941,3533.4282,-0.03046833,3640.4563,138979.16,1536466.8,1602428.1,vp8,3107543.0,29.892946,649.0553,475.95,between 4.408 and 10.433
67.7291,mpeg4,175.30147,143.14975,50590.992,12.052241,15.781482,784.45715,0.2540115,795.9251,43448.64,511210.78,773950.56,mpeg4,351055.1,24.858389,169.90526,143.07613,less than 2.096
262.95905,mpeg4,175.39417,145.17455,57409.76,11.906459,59.48408,3101.6511,-0.15759657,3139.6016,293069.97,1392232.0,1189407.2,mpeg4,2980429.8,24.90975,634.56683,479.02863,between 2.096 and 4.408
95.53151,h264,769.18494,518.58527,658931.2,29.012007,58.54347,2786.7666,0.006116867,2848.1636,1062922.5,6481264.0,7815115.5,flv,85272.24,29.946957,508.25162,370.80243,between 4.408 and 10.433
213.99022,vp8,313.38324,237.33847,137854.14,25.186508,40.44595,5237.4873,-0.0014546961,5276.5845,408186.12,3219856.0,3638734.2,flv,94812.78,25.011267,643.0753,479.28452,less than 2.096
449.62674,vp8,1287.0905,720.65106,430070.22,30.052843,93.24785,13420.863,-0.053384364,13528.066,15209881.0,7264137.0,23209508.0,vp8,5030142.5,30.018648,480.49002,361.4255,between 4.408 and 10.433
49.734367,flv,318.40793,239.09929,257988.94,25.07565,23.764612,1208.5188,-0.05909446,1224.3782,106921.91,1796957.0,1898032.5,flv,236795.06,23.952538,181.26727,146.52757,less than 2.096
46.094746,mpeg4,177.39418,145.69795,56816.55,12.926777,11.094129,596.6259,0.016018748,594.24567,66237.12,183452.06,497739.38,mpeg4,533472.44,12.037344,167.07332,143.99353,less than 2.096
454.0028,h264,479.25162,359.91342,303850.22,23.004826,160.70679,10670.863,-0.08269258,10951.978,1440672.8,16395606.0,17761684.0,mpeg4,241938.22,29.88609,1940.8816,1084.5237,greater than 10.433
43.441605,flv,318.79807,239.83424,274250.9,25.018171,23.229212,1075.8905,-0.13143857,1132.2272,124250.766,1407520.8,913566.6,mpeg4,44137.96,29.960585,484.12683,363.01764,between 2.096 and 4.408
321.3749,vp8,322.59985,242.63974,170978.12,25.077528,104.33505,7795.2246,-0.15034282,7918.027,883971.2,5749107.0,6948687.0,vp8,2945520.0,30.010643,638.93225,461.7401,less than 2.096
466.32053,h264,326.07056,240.74077,164362.02,25.105843,258.09412,10852.722,-0.07130774,11114.278,809438.7,8948269.0,9612435.0,h264,53982.414,23.864464,1300.0493,730.7165,greater than 10.433
208.2763,h264,320.72217,298.68237,320608.34,22.923204,30.41911,3493.9277,-0.06785366,3539.114,-485154.66,8308130.5,7649130.5,flv,2990076.5,11.976585,473.26465,359.02106,less than 2.096
156.55762,h264,478.53217,358.55905,407291.88,28.98603,86.28093,4600.4873,-0.10605815,4723.501,1823043.4,6223310.0,8202468.5,h264,46788.99,25.001917,187.40382,220.9309,between 4.408 and 10.433
50.38423,flv,321.9284,239.7942,282282.8,14.873647,26.05551,687.5991,0.13884023,694.88745,135627.61,1717415.6,2145838.8,vp8,808592.94,23.990925,1276.9945,718.7672,greater than 10.433
253.26825,mpeg4,174.63904,143.83954,54734.46,12.103383,55.2019,2932.203,0.26725665,3006.4219,131714.84,1434091.5,1495987.6,mpeg4,3018556.2,29.891422,176.06952,149.18695,less than 2.096
205.596,flv,317.2843,238.4052,233201.77,29.013266,104.389656,6061.2666,-0.088661216,6131.109,1852275.1,4173334.0,5812713.0,h264,123329.31,12.108205,331.8307,274.34467,between 2.096 and 4.408
216.41165,h264,1288.6573,721.9014,1334390.5,23.02316,217.95782,5101.8887,0.41734052,5282.9673,12149813.0,25280712.0,38802344.0,vp8,3019022.2,29.97455,1917.2549,1084.3102,greater than 10.433
865.75604,vp8,-121.65333,1332.1404,667684.9,12.545004,96.83699,11234.9375,-0.1694139,11563.771,2059653.6,46419052.0,49443788.0,h264,165912.27,11.9718,1256.7645,720.982,between 4.408 and 10.433
492.14734,vp8,1277.8632,720.08856,1993821.5,30.020435,104.94035,14594.27,-0.15988421,14720.114,9380680.0,115985740.0,125682990.0,flv,78746.38,29.75327,479.9131,333.63574,between 2.096 and 4.408
251.54202,h264,480.82758,360.8888,547807.06,28.970572,221.63373,6826.5957,-0.12258228,7011.621,2685203.8,14297004.0,17155640.0,mpeg4,787055.9,11.917314,635.295,478.06546,between 2.096 and 4.408
384.75726,vp8,1291.4639,722.0101,1586449.1,24.849993,78.9178,9524.6,-0.0209724,9620.277,5035313.5,73674020.0,78712910.0,mpeg4,32342.129,24.895817,1907.0504,1035.1898,greater than 10.433
257.0592,mpeg4,174.42476,143.65349,58902.527,11.985658,91.05979,3040.01,-0.080214925,3104.687,280482.8,1849955.9,2306636.2,flv,238554.23,25.090193,649.28625,481.7044,less than 2.096
449.448,vp8,1278.6312,721.61346,1561757.8,30.0597,93.20832,13324.727,0.013405129,13476.608,3413730.5,82767496.0,86350930.0,vp8,5044574.5,23.843033,481.80206,363.31873,between 4.408 and 10.433
327.38962,flv,319.32593,240.08626,254085.97,11.125046,68.95146,3850.3386,-0.07294893,3899.7666,1164085.1,9380819.0,10513048.0,vp8,237390.98,24.779291,639.3154,478.51758,between 2.096 and 4.408
