duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,utime
309.47,mpeg4,174.87633,143.42549,55699.117,12.036933,113.284294,3727.1187,-0.063763514,3821.0227,122601.28,2063896.9,2186143.0,h264,4675613.0,24.010645,1286.4077,723.5134,greater than 10.433
259.13278,mpeg4,182.61446,143.95978,144491.25,11.917409,55.474953,3052.417,-0.12409325,3116.3499,377413.2,1331990.0,2756479.2,vp8,539597.06,23.88548,1288.1747,721.19836,between 4.408 and 10.433
241.45091,h264,322.3431,239.34451,401478.38,28.83824,81.43991,6686.5225,0.4022758,6841.5435,788328.44,10569988.0,11748374.0,h264,52993.4,15.181984,1916.1649,1078.7582,greater than 10.433
306.17194,mpeg4,175.81,144.08356,60515.02,11.886339,113.47322,3310.4705,-0.029069453,3422.6355,157949.81,1964553.4,1994982.0,h264,227148.34,14.904919,170.93317,144.51003,between 2.096 and 4.408
224.37476,h264,642.36414,480.99554,399069.72,25.203278,110.82103,5498.4478,-0.094523005,5593.3813,3584385.2,6916089.5,10021300.0,mpeg4,570447.4,24.96411,1278.3468,721.5113,greater than 10.433
175.15132,h264,479.85043,237.8166,171569.39,29.04325,110.95726,5085.492,0.39230168,5194.4985,421103.9,3054294.5,3589853.8,mpeg4,3025968.8,25.039413,165.63887,144.09198,less than 2.096
47.41568,flv,317.9432,232.245,264691.53,25.24438,23.341906,1183.9181,0.026943684,1204.681,117073.46,1450148.6,1554038.4,flv,788198.06,15.098923,168.25479,143.94548,less than 2.096
672.90137,vp8,1295.1151,721.6767,1766846.0,13.492026,78.88513,9529.058,-0.020953491,9621.088,4363281.5,135739520.0,142252980.0,h264,49071.164,14.952139,317.5367,226.80563,between 4.408 and 10.433
59.392147,h264,487.59967,359.60422,294486.97,30.002117,43.332664,1717.5579,-0.0054776073,1736.9425,186125.95,2145250.8,2374637.2,mpeg4,220348.25,12.033396,640.9535,486.27414,between 2.096 and 4.408
328.3137,flv,321.28384,239.64482,254360.2,10.973465,68.9263,3883.422,-0.117321834,3946.6128,1158148.4,9390595.0,10430305.0,h264,18271.645,15.050954,336.42398,244.07191,between 2.096 and 4.408
449.4851,flv,318.44788,101.09338,35798.086,5.49174,45.739292,2514.438,-0.1640284,2550.082,93616.016,2426187.8,2254796.2,flv,82196.45,14.930068,480.30978,359.6799,less than 2.096
56.65274,flv,318.85217,236.20506,235440.95,27.574837,40.86763,1533.6361,-0.010224521,1556.4185,449868.3,1439905.6,1817664.4,flv,5020411.0,15.119138,172.74661,145.03827,between 2.096 and 4.408
850.20496,vp8,482.15643,359.43356,311400.78,25.021597,160.82187,19703.955,-0.11690818,19721.787,1221276.2,31314694.0,34226484.0,h264,16272.838,15.012103,1918.6165,1079.9503,greater than 10.433
195.14359,mpeg4,176.00948,144.65617,58053.16,11.914177,40.93046,2113.0015,-0.09656461,2165.9712,319477.3,1125101.4,1429713.5,h264,5001746.0,12.046797,1907.4011,1080.4685,greater than 10.433
239.8694,h264,167.3334,143.58694,62026.5,28.88662,219.19504,6408.4883,-0.10022322,6624.8384,2184063.5,1878976.2,3381227.8,h264,235941.75,12.103844,174.58105,141.92744,between 2.096 and 4.408
97.59328,mpeg4,175.89944,143.61864,61767.44,11.932848,20.022425,1135.3353,-0.040207624,1161.0118,71119.9,657951.8,832060.6,h264,243635.08,23.976389,1923.3694,1077.1735,greater than 10.433
172.41782,h264,1746.7736,1009.5076,3058744.2,29.69055,82.7095,5065.841,-0.08085802,5089.466,5140409.0,71886630.0,76354390.0,flv,4972482.0,11.814904,476.52615,353.0465,between 2.096 and 4.408
134.29927,vp8,479.91498,363.8232,471034.22,13.448859,33.9079,1646.821,0.034216523,1683.254,406938.78,6600701.0,7170904.5,h264,821599.4,14.847724,1926.137,1080.5968,greater than 10.433
370.81207,vp8,640.0518,693.73315,262331.9,24.671766,75.0815,8954.195,-0.19059956,9069.563,2859184.8,9069971.0,11461882.0,h264,5135745.5,23.942259,318.40115,238.45271,between 2.096 and 4.408
57.177193,mpeg4,174.31615,143.80977,49226.03,7.224551,11.880786,427.06122,-0.17068619,440.56226,57696.17,532908.9,386706.47,vp8,5167787.5,15.138457,308.3688,237.54407,between 2.096 and 4.408
37.329098,h264,485.55322,365.7376,288228.84,24.917381,22.801376,973.5772,-0.034358174,981.1613,215871.4,1138474.5,1396440.8,h264,47512.03,11.949824,1289.928,722.81354,greater than 10.433
91.32437,h264,477.41095,243.25618,295992.56,30.060436,48.823963,2705.101,-0.029745668,2742.2783,187428.11,3224515.0,3625557.8,h264,5136125.0,12.186402,1912.2717,1080.2062,greater than 10.433
50.602448,mpeg4,176.73796,265.41132,469921.16,16.22049,22.676086,801.69885,0.084692225,845.6477,111306.66,2911999.5,2877257.5,flv,535869.8,14.981563,1285.651,723.43945,between 2.096 and 4.408
333.61935,flv,318.0143,237.97266,251408.5,11.055535,68.43323,3908.517,0.023826122,3998.283,1167129.0,9290296.0,10592345.0,h264,463065.94,12.271495,311.3316,234.48369,between 4.408 and 10.433
56.44681,flv,318.3273,68.937645,175014.83,5.861645,35.844723,597.0203,-0.0707748,585.71234,74307.75,994649.6,1428476.4,flv,794870.7,15.071609,344.78342,256.59125,less than 2.096
210.5757,vp8,1312.2253,736.71375,629702.0,24.93177,50.536236,5109.4956,0.03549324,5180.9707,12924153.0,1350063.8,14453089.0,flv,3017340.0,15.192079,1923.4038,1080.669,between 4.408 and 10.433
290.63416,h264,641.00446,481.28232,547572.94,30.04275,169.8207,8596.999,-0.14546838,8812.323,7203978.0,10013061.0,18414928.0,h264,227225.16,12.104827,183.54845,145.50516,between 4.408 and 10.433
155.07886,flv,318.93027,240.30606,285908.12,29.016653,84.992516,4576.251,-0.14560169,4644.3755,827339.2,4684549.0,5412927.5,mpeg4,40765.668,24.264765,333.4725,242.18016,between 2.096 and 4.408
533.3785,vp8,1270.432,720.1965,343026.72,9.345258,43.914288,3463.5347,-0.07637399,3521.9785,2112432.5,23114496.0,24751714.0,h264,819308.75,23.994516,1270.0795,717.8208,greater than 10.433
174.1979,mpeg4,176.11482,144.56137,54800.84,21.72837,34.16109,3823.8696,-0.10736929,3846.1555,355415.53,718750.2,1065471.0,flv,809872.25,12.156498,336.575,341.44717,less than 2.096
168.30197,h264,311.7056,229.5871,253056.0,19.468489,101.022064,3049.8044,-0.0047251135,3148.8428,866341.3,4553984.5,5517895.5,h264,84032.28,15.001401,1918.825,1077.9684,greater than 10.433
537.68585,h264,316.68607,239.44362,120938.34,25.019337,244.74068,13262.16,0.4819765,13547.604,1032372.1,7065627.0,8109689.0,h264,548805.5,15.16015,648.41614,484.29865,between 4.408 and 10.433
283.64456,vp8,1919.8004,1086.4812,1522257.6,25.118511,77.782616,7039.9785,-0.06901993,7133.1694,6252890.0,49480910.0,55788976.0,mpeg4,38158.312,12.066487,1936.7115,1079.3136,between 4.408 and 10.433
372.5845,vp8,318.85953,225.22087,94301.77,25.064606,45.242687,9126.11,-0.057167597,9175.928,496594.47,4376031.5,4933608.0,h264,544614.3,24.046547,637.4548,478.89264,greater than 10.433
105.15025,h264,477.09015,360.43338,302366.7,30.055004,58.085445,3114.1907,0.18761906,3202.1577,300811.25,2976118.5,3373783.2,h264,7302.866,15.1986265,1297.4679,734.7208,between 4.408 and 10.433
150.7412,h264,1291.1877,721.58594,2915309.0,24.987408,71.45823,3768.2266,-0.030525327,3862.749,5625688.5,50114844.0,55792044.0,h264,96642.98,12.349473,641.04095,479.32556,greater than 10.433
112.829384,flv,319.50223,237.7396,132679.2,29.020649,97.442154,3211.0898,-0.16197243,3309.0198,244928.16,1427759.8,1679101.9,h264,4940617.0,24.988304,338.86655,254.64626,between 2.096 and 4.408
216.51653,h264,633.61456,466.4066,215281.72,28.613424,90.78725,6520.735,0.04341106,6629.8896,561784.2,4990015.5,5564237.0,h264,416907.1,15.001583,632.8745,479.93866,between 4.408 and 10.433
154.2969,vp8,478.33353,359.97897,325081.06,24.939005,37.53292,3609.6267,0.0492471,3674.578,1731423.0,5228389.0,6827459.0,flv,584370.6,11.94671,470.68726,354.46014,less than 2.096
