fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
7.81,0.51,0.29,2.01,0.082,16.0,140.0,0.9969,3.21,0.58,9.7,between 5.0 and 6.0
9.71,0.73,0.25,2.55,0.079,20.0,76.0,0.9981,3.29,0.52,9.9,between 5.0 and 6.0
10.29,0.29,0.53,2.69,0.104,5.0,18.0,0.9987,3.26,0.64,9.6,between 5.0 and 6.0
11.99,0.39,0.56,2.09,0.092,6.0,23.0,0.99921,3.15,0.72,10.8,greater than 6.0
7.49,0.5,0.27,1.89,0.11,20.0,135.0,0.9973,2.94,1.96,9.8,greater than 6.0
8.61,0.5,0.28,1.91,0.091,6.0,27.0,0.99722,3.08,0.66,10.0333333333333,greater than 6.0
6.69,0.29,0.28,2.39,0.013,36.0,100.0,0.99069,3.27,0.4,11.6,greater than 6.0
7.59,0.59,0.01,2.61,0.078,11.0,34.0,0.9956,3.37,0.63,10.7,greater than 6.0
9.31,0.41,0.49,2.51,0.086,38.0,141.0,0.9979,3.23,0.56,9.5,between 5.0 and 6.0
6.59,0.86,0.02,2.41,0.063,15.0,22.0,0.9963,3.55,0.61,11.1,greater than 6.0
7.81,0.65,0.01,2.71,0.124,15.0,32.0,0.9954,3.45,0.64,11.2,greater than 6.0
7.09,0.69,0.01,2.21,0.074,12.0,21.0,0.99692,3.49,0.51,9.4,between 5.0 and 6.0
8.29,0.74,0.01,2.21,0.081,18.0,27.0,0.9977,3.42,0.61,9.5,between 5.0 and 6.0
6.79,0.78,0.01,1.79,0.067,34.0,51.0,0.99762,3.63,0.69,9.8,between 5.0 and 6.0
7.41,0.48,0.47,2.21,0.115,7.0,19.0,0.9965,3.33,0.64,10.6,between 5.0 and 6.0
7.88,0.52,0.29,2.02,0.083,16.0,141.0,0.99692,3.22,0.59,9.8,between 5.0 and 6.0
