Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
20987.0,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
15423.0,4,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,between 18024.995 and 26717.3175
23439.0,8,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,greater than 26717.3175
19268.0,4,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,less than 14273.074999999999
13695.0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
17431.0,4,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
19622.0,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
17262.0,4,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,greater than 26717.3175
14735.0,6,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
18643.0,8,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
25389.0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,greater than 26717.3175
27553.0,4,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,greater than 26717.3175
24418.0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
22999.0,8,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
24147.0,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
18690.0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,greater than 26717.3175
13853.0,8,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
16969.0,4,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,less than 14273.074999999999
22753.0,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,less than 14273.074999999999
20595.0,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,greater than 26717.3175
15547.0,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,less than 14273.074999999999
15321.0,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
13500.0,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
24379.0,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
15778.0,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
23987.0,6,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,between 18024.995 and 26717.3175
28797.0,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,less than 14273.074999999999
12585.0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,greater than 26717.3175
29439.0,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,less than 14273.074999999999
26062.0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
19495.0,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,less than 14273.074999999999
18488.0,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
11393.0,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
19735.0,4,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
21294.0,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
28171.0,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,greater than 26717.3175
23056.0,8,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
13379.0,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
25499.0,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
16968.0,8,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
28951.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
23142.0,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
26388.0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,less than 14273.074999999999
19375.0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
27019.0,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
14425.0,6,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
25154.0,8,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,greater than 26717.3175
19102.0,4,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,greater than 26717.3175
18139.0,6,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
26615.0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
24047.0,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,greater than 26717.3175
25938.0,6,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
26795.0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,less than 14273.074999999999
24918.0,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,greater than 26717.3175
16549.0,8,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
24458.0,6,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
29234.0,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,greater than 26717.3175
27817.0,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
18578.0,8,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
14657.0,6,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
28558.0,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,greater than 26717.3175
26188.0,6,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
20164.0,4,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,between 14273.074999999999 and 18024.995
29516.0,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
10583.0,8,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,greater than 26717.3175
17221.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
16267.0,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,between 18024.995 and 26717.3175
24138.0,6,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,less than 14273.074999999999
28399.0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
29674.0,8,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,greater than 26717.3175
19332.0,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
15300.0,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
26685.0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,greater than 26717.3175
22066.0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
27541.0,6,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,between 18024.995 and 26717.3175
28137.0,6,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
14124.0,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,less than 14273.074999999999
21495.0,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,greater than 26717.3175
28422.0,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
29238.0,6,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,greater than 26717.3175
25034.0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,less than 14273.074999999999
16244.0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
12319.0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
17410.0,6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
26941.0,6,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,greater than 26717.3175
11115.0,8,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
19585.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
24697.0,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,greater than 26717.3175
24311.0,8,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
23664.0,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
28231.0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
13217.0,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
13794.0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,greater than 26717.3175
28013.0,8,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
22593.0,6,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
13729.0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
18741.0,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,greater than 26717.3175
29558.0,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
14904.0,8,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,greater than 26717.3175
25663.0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,greater than 26717.3175
28676.0,8,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
14206.0,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,less than 14273.074999999999
29817.0,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,greater than 26717.3175
25619.0,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,greater than 26717.3175
19906.0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
18970.0,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
26101.0,8,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
26014.0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
20964.0,6,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,less than 14273.074999999999
20055.0,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,less than 14273.074999999999
15844.0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
13934.0,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,greater than 26717.3175
17611.0,8,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,greater than 26717.3175
27742.0,8,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,greater than 26717.3175
17129.0,6,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
24883.0,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
