Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
16651,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
22112,8,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,greater than 26717.3175
10243,4,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,less than 14273.074999999999
25342,6,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,between 14273.074999999999 and 18024.995
13967,6,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
7719,8,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
3946,4,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
12178,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
8232,6,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
31587,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,greater than 26717.3175
21211,8,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,greater than 26717.3175
8019,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
25789,6,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
23899,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
20222,4,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,greater than 26717.3175
15298,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,greater than 26717.3175
