Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
24450.0,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
18323.0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
29315.0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
17529.0,6,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
21235.0,4,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,less than 14273.074999999999
23567.0,8,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
31575.0,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
20181.0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,less than 14273.074999999999
14220.0,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,less than 14273.074999999999
29149.0,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,greater than 26717.3175
16267.0,8,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,between 14273.074999999999 and 18024.995
25171.0,6,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
15631.0,4,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,between 14273.074999999999 and 18024.995
29621.0,4,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
20639.0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,between 18024.995 and 26717.3175
26194.0,6,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
27348.0,6,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,between 18024.995 and 26717.3175
19219.0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
18593.0,6,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
27883.0,4,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,between 14273.074999999999 and 18024.995
24359.0,8,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,between 18024.995 and 26717.3175
20075.0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,less than 14273.074999999999
23288.0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
25599.0,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
29449.0,8,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,greater than 26717.3175
18921.0,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
21749.0,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,greater than 26717.3175
26945.0,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,greater than 26717.3175
24958.0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,between 18024.995 and 26717.3175
20588.0,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,less than 14273.074999999999
18733.0,6,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
15441.0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
28371.0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
17923.0,6,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
26441.0,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,between 14273.074999999999 and 18024.995
28618.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,less than 14273.074999999999
19113.0,6,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,less than 14273.074999999999
22859.0,6,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
