Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
14211.7,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
17481.27,8,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,between 18024.995 and 26717.3175
24192.04,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
29319.2,6,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
27283.17,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,greater than 26717.3175
18129.48,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,greater than 26717.3175
20051.9,6,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,less than 14273.074999999999
25401.85,8,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,between 14273.074999999999 and 18024.995
23649.96,4,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
10718.65,4,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
26698.19,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
15372.63,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,greater than 26717.3175
22908.65,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
12408.26,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
17822.95,8,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
18642.93,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,greater than 26717.3175
16249.78,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
12741.46,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
24238.41,8,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
24824.65,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,between 18024.995 and 26717.3175
29261.59,8,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,greater than 26717.3175
27814.36,6,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,greater than 26717.3175
18653.89,8,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
21385.22,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,between 14273.074999999999 and 18024.995
26745.67,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,greater than 26717.3175
16967.77,8,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,less than 14273.074999999999
24997.86,6,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,greater than 26717.3175
16411.41,8,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,between 18024.995 and 26717.3175
29187.93,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
13649.51,4,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,less than 14273.074999999999
21331.42,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,greater than 26717.3175
24413.37,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
