Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,convertible,coupe,hatchback,sedan,wagon,Price
22681,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
23215,8,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,greater than 26717.3175
17899,4,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,less than 14273.074999999999
24567,4,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
20019,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
21065,6,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
24219,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,less than 14273.074999999999
21192,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,less than 14273.074999999999
28036,4,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,between 18024.995 and 26717.3175
15644,8,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
23571,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
29142,4,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,greater than 26717.3175
18516,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,between 18024.995 and 26717.3175
24839,6,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
27214,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
18224,8,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,between 14273.074999999999 and 18024.995
