relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_distribution,heating_load
0.7429641,684.39703,245.03093,220.41452,3.497665,5.008742,0.25018793,3.0179594,less than 12.9925
0.90121174,562.65247,318.62225,122.42062,6.998317,4.9928555,0.40191948,2.026359,between 18.95 and 31.6675
0.6180483,808.8973,367.46207,220.44057,3.5090723,1.990775,0.10007232,4.9875255,less than 12.9925
0.78707683,638.8779,343.0588,146.90337,7.01125,2.0057228,0.09534741,4.0086827,greater than 31.6675
0.8251126,609.2634,318.36606,146.75325,7.02075,5.0233197,0.24974999,3.0196323,between 18.95 and 31.6675
0.64596486,779.4684,342.6283,220.36676,3.513042,5.0070043,0.09676882,1.9917135,less than 12.9925
0.7426798,684.39575,243.65851,220.39584,3.506074,2.0173886,0.40171736,2.9919508,between 12.9925 and 18.95
0.97749984,515.5883,294.01834,110.452995,7.013038,5.0060296,0.39937916,2.980316,between 18.95 and 31.6675
0.6387244,784.9904,343.31357,220.65201,3.508255,4.9834027,0.0991528,3.0112045,between 12.9925 and 18.95
0.79184115,636.0551,342.94394,147.00047,7.0073752,1.9716146,0.40073672,3.0324016,greater than 31.6675
0.8250441,609.46436,318.20892,146.5353,7.0031605,2.978468,-0.0023048725,3.006225,between 18.95 and 31.6675
0.6639068,756.8776,318.64386,220.78261,3.4958467,1.9848018,0.10070241,3.9752703,less than 12.9925
0.68843055,736.348,294.08368,220.50385,3.5138648,4.010825,-0.0019185039,4.965226,less than 12.9925
0.6206547,807.80725,367.43088,220.60947,3.4990964,3.0140824,0.2514834,0.9973651,less than 12.9925
0.68592125,737.382,293.70374,220.80531,3.494419,4.0236564,0.25154158,3.0110033,less than 12.9925
0.79134256,636.18225,343.04324,147.10483,7.0137773,2.9972286,0.40248254,1.982776,greater than 31.6675
0.9748943,516.4943,293.78317,110.469894,6.9981956,3.9798374,0.10140643,1.9951551,between 18.95 and 31.6675
0.90172356,561.67065,318.72153,122.2821,7.001217,4.9884896,0.10010509,0.01378497,between 18.95 and 31.6675
0.70013297,716.3419,269.32486,220.5616,3.5053658,5.0046477,0.24971429,2.9723744,less than 12.9925
0.7897324,637.7289,343.1085,147.00717,6.999328,3.0057013,0.24943873,0.9894223,greater than 31.6675
0.6496015,773.941,342.69513,220.25087,3.5245097,1.986,0.099887356,4.036075,less than 12.9925
0.74260557,684.69867,243.26628,220.59236,3.4982295,3.0034297,0.39943883,2.9913688,less than 12.9925
0.6299554,794.3847,345.0622,220.7086,3.508301,4.991438,0.24913277,0.984314,less than 12.9925
0.7972143,630.5745,342.75085,147.05815,7.0100036,5.015152,0.099352285,4.979361,between 18.95 and 31.6675
0.70528233,716.4998,269.77292,220.80608,3.4891217,4.9928203,0.2513011,2.0049036,less than 12.9925
0.90293694,562.38354,318.4027,122.00045,7.0075736,2.9839823,0.24957147,0.98202914,between 18.95 and 31.6675
0.98536783,514.3593,294.34204,110.07053,7.0124583,5.015593,0.100487515,2.0027483,between 18.95 and 31.6675
0.68891793,735.9062,293.97174,220.53622,3.4929287,4.9969273,0.4017232,4.9731083,less than 12.9925
0.6885002,735.9709,293.9708,220.39302,3.497345,1.9796888,0.24913333,3.0065737,less than 12.9925
0.98109174,514.8468,293.91534,110.481384,7.0001073,2.98822,0.40044698,2.0156758,greater than 31.6675
0.7429034,684.5228,244.67485,220.31767,3.4984791,2.9935136,0.10050873,1.992125,less than 12.9925
0.6646615,755.9442,318.1762,220.72629,3.4977214,5.0282874,0.1724155,1.0282602,less than 12.9925
