relative_compactness,surface_area,wall_area,roof_area,overall_height,orientation,glazing_area,glazing_area_distribution,heating_load
0.6351726,786.7332,355.27777,220.71782,3.4991655,2.990949,0.40045312,3.0124524,between 12.9925 and 18.95
0.6444937,780.10693,342.18115,220.50334,3.5043733,5.0114365,0.24806502,1.9967763,between 18.95 and 31.6675
0.8580072,588.9954,294.12003,146.9213,7.0067625,5.0075274,0.40088683,3.0114563,greater than 31.6675
0.7123664,709.20276,269.12646,220.5544,3.4959786,4.995737,0.4006303,4.023251,between 12.9925 and 18.95
0.86143833,587.9975,293.959,147.06262,7.0042286,3.0082638,0.39979875,5.013603,greater than 31.6675
0.73810935,686.51794,244.8885,220.35847,3.499405,2.9972088,0.40027168,5.0014462,less than 12.9925
0.6873525,736.5347,294.83652,220.32933,3.508967,5.0179663,0.24907684,1.984357,less than 12.9925
0.86026466,587.7153,293.94287,146.89433,6.994746,5.002705,0.098985985,4.014379,between 18.95 and 31.6675
0.6157607,810.044,368.5041,220.59787,3.4932234,5.0158815,0.0012268616,-0.016457824,less than 12.9925
0.7626128,659.84564,416.79596,122.28616,7.0153546,3.9940753,0.25012794,2.979302,greater than 31.6675
0.6467924,777.1092,340.04495,220.56845,3.5039082,3.0139487,0.399803,2.9942462,between 12.9925 and 18.95
0.7061068,712.8911,281.94974,220.74414,3.501341,2.9909673,0.40043288,2.9913783,between 12.9925 and 18.95
0.98113716,513.927,293.9175,110.13342,7.0064106,1.9981889,0.24987273,4.9840994,greater than 31.6675
0.82320416,610.31946,318.25922,146.71523,7.012623,2.9977686,0.25011167,3.9978495,greater than 31.6675
0.63903713,784.2763,342.97858,220.48695,3.494738,4.998753,0.24945515,2.010741,between 12.9925 and 18.95
0.76501125,658.0206,416.50766,122.48502,7.0001574,5.0000806,0.2491963,5.003306,greater than 31.6675
0.63219553,792.2462,346.04422,220.53056,3.5021508,3.0183046,0.4000309,4.987313,between 18.95 and 31.6675
0.8225524,610.9976,318.34225,146.98615,7.0062585,1.987856,0.100024335,0.98934937,greater than 31.6675
0.6401172,783.7825,343.28476,220.5507,3.4992807,3.0025218,0.4014518,3.0342848,between 12.9925 and 18.95
0.9166081,554.90643,318.7151,120.73485,7.013101,4.0047617,0.25024,0.99644816,greater than 31.6675
0.8204252,611.71436,318.26282,146.75623,6.99596,2.0065095,0.098595604,3.0008845,between 18.95 and 31.6675
0.772133,650.25354,415.11353,122.167816,7.0093575,3.0005598,0.24979867,5.036091,greater than 31.6675
0.6645405,756.4591,317.58508,220.56058,3.5005295,4.9886603,0.39915314,0.97933567,between 18.95 and 31.6675
0.91869515,554.91034,317.96982,120.858734,6.986924,2.991245,0.25026068,5.0067396,greater than 31.6675
0.65962625,759.7066,318.57547,220.69691,3.5024133,3.978812,0.40056312,2.0087745,between 18.95 and 31.6675
0.735679,689.3872,244.74802,220.784,3.5056732,5.000793,0.40064234,5.006844,between 12.9925 and 18.95
0.9191921,553.1638,318.87195,121.20282,7.0057535,5.000323,0.40029404,4.9971814,greater than 31.6675
0.89506245,565.2741,318.32825,123.00308,7.000941,2.9918158,0.25054345,5.0097423,between 18.95 and 31.6675
0.7871561,639.1893,343.27533,146.69672,7.0018287,3.027801,0.099324144,1.9769413,between 18.95 and 31.6675
0.6378452,786.523,344.16464,220.56241,3.5062604,5.006358,0.2495519,3.9838703,between 12.9925 and 18.95
0.7600149,661.34784,415.93372,122.50595,7.0103545,1.9952383,0.2502657,2.0049045,greater than 31.6675
0.76148885,660.1033,416.65042,122.715614,7.0118427,4.002165,0.25019917,5.0106683,greater than 31.6675
