cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,less than 23.707115153
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,between 23.707115153 and 34.44277358
231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,between 23.707115153 and 34.44277358
251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,between 34.44277358 and 46.13628654
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,less than 23.707115153
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,greater than 46.13628654
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,between 23.707115153 and 34.44277358
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,between 34.44277358 and 46.13628654
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,greater than 46.13628654
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28.0,between 34.44277358 and 46.13628654
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,between 34.44277358 and 46.13628654
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56.0,greater than 46.13628654
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,between 23.707115153 and 34.44277358
250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,between 34.44277358 and 46.13628654
475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,between 34.44277358 and 46.13628654
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,between 23.707115153 and 34.44277358
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,less than 23.707115153
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,less than 23.707115153
212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56.0,between 34.44277358 and 46.13628654
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,greater than 46.13628654
212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,less than 23.707115153
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,less than 23.707115153
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,less than 23.707115153
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,between 23.707115153 and 34.44277358
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3.0,less than 23.707115153
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,between 23.707115153 and 34.44277358
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,between 34.44277358 and 46.13628654
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,less than 23.707115153
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,greater than 46.13628654
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,between 23.707115153 and 34.44277358
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,between 34.44277358 and 46.13628654
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,less than 23.707115153
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,between 34.44277358 and 46.13628654
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,between 34.44277358 and 46.13628654
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,less than 23.707115153
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,between 23.707115153 and 34.44277358
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,less than 23.707115153
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,less than 23.707115153
194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,less than 23.707115153
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,between 23.707115153 and 34.44277358
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56.0,between 34.44277358 and 46.13628654
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,between 23.707115153 and 34.44277358
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,greater than 46.13628654
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,less than 23.707115153
275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,greater than 46.13628654
332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,between 34.44277358 and 46.13628654
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28.0,between 23.707115153 and 34.44277358
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,between 23.707115153 and 34.44277358
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,less than 23.707115153
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,between 23.707115153 and 34.44277358
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28.0,between 23.707115153 and 34.44277358
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,greater than 46.13628654
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,between 23.707115153 and 34.44277358
475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,between 34.44277358 and 46.13628654
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,less than 23.707115153
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,greater than 46.13628654
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,less than 23.707115153
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3.0,less than 23.707115153
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,between 23.707115153 and 34.44277358
229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,between 23.707115153 and 34.44277358
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,greater than 46.13628654
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,greater than 46.13628654
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,less than 23.707115153
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,between 23.707115153 and 34.44277358
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,between 23.707115153 and 34.44277358
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,between 23.707115153 and 34.44277358
315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,greater than 46.13628654
238.05,0.0,94.11,186.66,7.0,949.91,847.01,14.0,between 23.707115153 and 34.44277358
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,between 23.707115153 and 34.44277358
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,between 34.44277358 and 46.13628654
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,greater than 46.13628654
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,between 23.707115153 and 34.44277358
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,greater than 46.13628654
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14.0,between 23.707115153 and 34.44277358
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,between 34.44277358 and 46.13628654
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,less than 23.707115153
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,between 23.707115153 and 34.44277358
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,between 34.44277358 and 46.13628654
229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56.0,between 23.707115153 and 34.44277358
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,between 23.707115153 and 34.44277358
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,greater than 46.13628654
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,greater than 46.13628654
380.0,0.0,0.0,228.0,0.0,932.0,670.0,90.0,greater than 46.13628654
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100.0,between 34.44277358 and 46.13628654
