cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3.0,less than 23.707115153
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,between 34.44277358 and 46.13628654
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,between 34.44277358 and 46.13628654
516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,between 34.44277358 and 46.13628654
246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,between 34.44277358 and 46.13628654
250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,between 34.44277358 and 46.13628654
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,between 34.44277358 and 46.13628654
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,greater than 46.13628654
222.36,0.0,96.67,189.29,4.46,967.08,870.32,100.0,between 34.44277358 and 46.13628654
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,less than 23.707115153
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,between 34.44277358 and 46.13628654
181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14.0,less than 23.707115153
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,less than 23.707115153
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,greater than 46.13628654
491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,between 23.707115153 and 34.44277358
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,greater than 46.13628654
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,between 23.707115153 and 34.44277358
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,greater than 46.13628654
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,between 34.44277358 and 46.13628654
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,between 23.707115153 and 34.44277358
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,less than 23.707115153
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,between 23.707115153 and 34.44277358
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,less than 23.707115153
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,between 23.707115153 and 34.44277358
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,greater than 46.13628654
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,greater than 46.13628654
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,greater than 46.13628654
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,greater than 46.13628654
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,less than 23.707115153
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,between 34.44277358 and 46.13628654
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,greater than 46.13628654
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,greater than 46.13628654
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,between 34.44277358 and 46.13628654
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,less than 23.707115153
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100.0,greater than 46.13628654
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,between 23.707115153 and 34.44277358
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,between 23.707115153 and 34.44277358
297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3.0,less than 23.707115153
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,greater than 46.13628654
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,between 34.44277358 and 46.13628654
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,less than 23.707115153
277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,greater than 46.13628654
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,less than 23.707115153
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,between 34.44277358 and 46.13628654
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,between 23.707115153 and 34.44277358
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,less than 23.707115153
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,greater than 46.13628654
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,greater than 46.13628654
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,between 23.707115153 and 34.44277358
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,between 23.707115153 and 34.44277358
295.71,0.0,95.64,171.54,8.87,955.14,859.2,3.0,less than 23.707115153
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,between 34.44277358 and 46.13628654
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,between 23.707115153 and 34.44277358
167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14.0,less than 23.707115153
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28.0,between 34.44277358 and 46.13628654
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,less than 23.707115153
213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,greater than 46.13628654
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,between 34.44277358 and 46.13628654
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,less than 23.707115153
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,greater than 46.13628654
376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,between 23.707115153 and 34.44277358
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,greater than 46.13628654
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,between 34.44277358 and 46.13628654
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56.0,greater than 46.13628654
