fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
10.306438,0.5446286,0.4555875,2.6526215,0.06873502,3.659346,18.813572,0.9986574,3.1853037,0.52372766,9.772022,between 5.0 and 6.0
9.807029,0.34922302,0.5194252,2.2948596,0.09328125,5.3369784,21.677473,0.998016,3.197676,0.55674326,10.133086,between 5.0 and 6.0
6.176997,0.753761,-0.15115882,2.942958,0.055960335,9.416564,23.058323,0.9915318,3.4269862,0.6087007,11.282813,greater than 6.0
8.948247,0.4097239,0.30907434,1.5731518,0.06345953,10.976211,32.5103,0.99790525,3.2797816,0.5904241,9.637979,greater than 6.0
10.298954,0.7933255,0.21286862,1.9188526,0.09590004,9.595329,18.550926,0.9954451,3.0728598,0.6505766,9.53847,between 5.0 and 6.0
7.9833293,0.59375954,0.066508636,2.615517,0.035044692,18.175478,145.98755,0.99595565,3.3029,0.6020762,9.719462,greater than 6.0
8.53603,0.70328295,0.016337713,1.7708633,0.075993136,19.69367,40.904877,0.99707824,3.380926,0.47969016,12.695055,greater than 6.0
10.089661,0.66960335,0.39305252,2.2767596,0.065064706,25.33372,133.88469,0.9982752,3.2040644,0.5155849,9.687519,between 5.0 and 6.0
6.6087193,0.52409524,0.015085643,2.6406767,0.13849606,14.472462,35.43626,0.9984059,3.3302372,0.73802954,8.657731,greater than 6.0
8.078069,0.7405068,0.2641708,2.402577,0.07686249,5.306546,-2.5938363,0.99828255,3.4570909,0.59733784,9.481128,between 5.0 and 6.0
6.978543,0.5322456,0.30761924,2.4077337,0.10575483,19.725712,144.52562,0.9967688,3.3726666,0.56621337,9.874357,between 5.0 and 6.0
10.570319,0.77628195,0.051170673,1.6549239,0.097700156,19.137264,24.98199,0.99742794,3.5458274,0.5722103,10.098054,between 5.0 and 6.0
8.007389,0.44590807,0.28713998,2.0843132,0.13313888,21.871614,131.82901,0.99476594,3.104529,0.69426703,11.694374,greater than 6.0
6.8046074,0.6999273,0.004538773,2.2051413,0.11229167,21.586246,47.7539,0.9967682,3.5728765,0.6420358,10.877579,greater than 6.0
12.548594,0.44989586,0.5556882,2.375717,0.1224203,20.186935,71.69823,0.99931073,3.23539,0.6347795,9.561194,between 5.0 and 6.0
8.666632,0.7266129,0.2566866,2.6925886,0.08871738,25.39509,56.65718,0.9981063,3.2612078,0.5046921,10.105206,greater than 6.0
