fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
6.6003046,0.94165283,0.04751709,2.5785105,0.056449793,24.69492,45.253628,0.99741375,3.4000444,0.7483751,9.771735,between 5.0 and 6.0
10.490366,0.28833127,0.51220536,1.8943396,0.0796636,5.2445,23.104517,0.99876696,3.250994,0.5653622,10.109539,between 5.0 and 6.0
7.5851755,0.4240974,0.22944258,1.8825837,0.040912982,22.122488,94.196846,0.9949837,3.243551,0.5214793,10.437296,between 5.0 and 6.0
8.873827,0.70799875,0.1027481,2.7533467,0.11156413,15.318546,55.317284,0.9975291,3.3070197,0.5573916,9.720505,between 5.0 and 6.0
6.628547,0.6371107,0.03660715,3.118627,0.1102882,4.0114317,-0.2926418,0.9984716,3.5893588,0.6983929,9.32111,between 5.0 and 6.0
7.499173,0.54610205,0.18274394,2.8530998,0.0994545,14.749286,27.773245,0.9984188,3.2731354,0.60015494,8.908519,between 5.0 and 6.0
9.298231,0.37278724,0.31503034,2.4045532,0.04902366,11.405113,74.8949,0.99560153,3.3939745,0.7749408,10.351468,greater than 6.0
10.465656,0.36530954,0.4814015,1.398663,0.085751675,24.447443,51.58395,0.995871,3.2304733,0.60752916,10.172638,greater than 6.0
6.523594,0.718625,0.0139574995,1.9473544,0.07272197,23.258467,37.699997,0.9951026,3.3457787,0.4922122,9.447528,between 5.0 and 6.0
6.5471535,0.88359314,-0.00124581,2.148184,0.12736544,28.44904,95.76076,0.9923851,3.630684,0.4899192,11.8631,greater than 6.0
7.0831294,0.4923115,-0.0022135414,1.9779171,0.078038245,8.871955,20.152617,0.9946891,3.507765,0.7626991,11.917451,greater than 6.0
7.92632,0.71738875,0.009115389,2.9174867,0.039548635,10.317642,18.978113,0.9987699,3.4457872,0.5589832,10.360093,greater than 6.0
6.965494,0.6073645,0.10045572,2.2846022,0.05494367,22.99549,34.25893,0.9966325,3.4013374,0.64511514,10.219998,greater than 6.0
11.508167,0.8720234,0.5753183,1.7625897,0.1300506,20.836477,20.97564,0.9967452,3.0868344,0.65417176,10.422347,greater than 6.0
10.134073,0.47896418,0.20570908,2.1037009,0.08362562,21.390066,131.6543,0.99808276,3.1901248,0.5679327,9.820467,greater than 6.0
11.432252,0.22918946,0.5705141,2.3591986,0.12365506,11.951103,29.311092,1.0002306,3.1085277,0.5360747,10.6177,between 5.0 and 6.0
10.012046,0.40987724,0.3931265,1.9872161,0.08106611,8.327413,27.786911,0.9984423,3.368611,0.7695866,9.97714,between 5.0 and 6.0
7.652113,0.5648054,-0.0032437476,1.762456,0.114946224,10.61257,61.382637,0.99659497,3.2076633,0.7963996,9.853903,greater than 6.0
8.5973215,0.49395472,0.483461,3.0149243,0.068460666,13.876094,26.88903,0.9961638,3.4121087,0.46078297,11.069789,greater than 6.0
7.1771336,0.70196795,-0.0076118577,4.876397,0.07637386,65.90286,127.51408,0.99904835,3.4515944,0.5248462,9.28808,between 5.0 and 6.0
10.647582,0.21542084,0.37435344,2.50568,0.10380047,14.713582,79.26791,0.99763197,3.2087321,0.44448683,9.019464,between 5.0 and 6.0
5.9333644,0.74583083,0.0035594348,1.7596834,0.055862423,6.7250557,14.075702,0.9959215,3.5823808,1.0031759,12.075538,greater than 6.0
6.6753435,0.53234065,0.027355134,2.0571554,0.10517556,34.194725,45.45481,0.9967896,3.4702306,0.70775265,9.676686,greater than 6.0
9.340489,0.5625543,0.5052485,4.83536,0.11040278,3.3250794,23.181831,0.9986031,3.2482736,0.45516574,9.636941,between 5.0 and 6.0
7.6353703,0.33985987,0.21932782,1.6906523,0.07259576,4.437446,18.374435,0.99612963,3.301834,0.9917427,12.526282,greater than 6.0
7.208469,0.37353984,0.26860043,1.9310875,0.06691247,7.0146894,95.47091,0.99655765,3.5992558,1.1448871,9.9828005,between 5.0 and 6.0
7.5840564,0.7020587,0.24611235,1.820202,0.048967123,11.193103,44.098686,0.9960142,3.2188172,0.66510826,11.590084,greater than 6.0
9.474202,0.6609312,0.2889771,1.6336035,0.07656091,20.466908,71.28218,0.99663794,3.3651037,0.6154962,10.217362,greater than 6.0
6.9030137,0.25719953,0.35042512,2.0082424,0.121394545,29.551083,85.15326,0.99665993,3.4950333,0.62929255,9.299617,between 5.0 and 6.0
10.062723,0.8711529,0.2908513,2.5568833,0.118985906,20.654081,124.71003,0.99942493,3.067067,0.57470286,9.459997,between 5.0 and 6.0
8.867796,0.45610362,0.17836529,2.500443,0.07274507,16.833775,121.57902,0.998189,3.1847386,0.62408066,9.637068,between 5.0 and 6.0
8.3481245,0.6293823,0.14818834,1.9717325,0.101290904,10.768317,131.74533,0.9981188,3.1366408,0.77853745,9.44024,between 5.0 and 6.0
