fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
10.775309,0.30472788,0.6319292,2.41,0.1055437,11.691418,19.949543,0.9986809,3.200221,0.60381985,10.998944,greater than 6.0
9.173814,1.1410533,0.14122917,5.184784,0.0925679,2.6186128,14.103348,0.9998458,3.505625,0.46273613,10.756808,between 5.0 and 6.0
5.672632,0.4826682,0.006625926,1.7922342,0.06929617,10.272827,25.389374,0.99551195,3.550211,0.6060795,10.45733,between 5.0 and 6.0
6.1297574,0.715907,0.021362348,2.9295893,0.06316921,30.439749,87.48006,0.99579585,3.581912,0.6829265,11.5332575,between 5.0 and 6.0
8.519843,0.44025812,0.41542616,2.9636767,0.079717234,23.505924,70.09537,0.9960705,3.2662346,0.5487435,10.863838,greater than 6.0
10.11309,0.27802622,0.4589906,2.9294295,0.09157583,37.74284,115.686066,0.99881953,3.1694338,0.6752904,10.023243,between 5.0 and 6.0
7.21194,0.39736423,0.177483,2.4554992,0.06598077,11.516785,22.157217,0.9960608,3.3284802,0.71726024,11.321853,greater than 6.0
13.687831,0.42433685,0.57118195,1.9932715,0.08028475,21.8337,61.25764,0.99887913,3.0317922,0.58465844,9.348621,between 5.0 and 6.0
8.605056,0.5422826,0.34824616,5.1097465,0.13399005,15.411223,93.952034,0.9993898,3.1837592,0.54124707,9.226328,between 5.0 and 6.0
8.506445,0.46084756,0.26469,2.1991909,0.06140853,11.907601,44.972713,0.9966513,3.360467,0.74287856,10.62383,greater than 6.0
8.359918,0.69396555,0.08783196,2.37067,0.08313212,10.689064,30.795864,0.9961945,3.3175375,0.52179307,10.713691,between 5.0 and 6.0
8.191648,0.657452,0.24617837,2.5392227,0.06477524,32.87239,127.97958,0.9979598,3.289832,0.59494174,9.014158,between 5.0 and 6.0
7.527046,0.37299207,0.2644444,2.1792748,0.06343137,21.840635,50.407265,0.9964523,3.4405687,0.755707,10.698848,greater than 6.0
7.545293,0.90156096,0.13460155,2.9036336,0.06888377,18.984053,52.897373,0.99657816,3.468246,0.54678005,11.252235,between 5.0 and 6.0
8.687425,0.62544155,0.2784293,2.194658,0.09511011,18.378735,38.239616,0.99506074,3.2137115,0.5886747,10.882599,between 5.0 and 6.0
9.237033,0.38473555,0.43151808,3.5978832,0.076275766,54.54903,76.43986,0.996716,3.2977355,0.7642367,11.1287155,greater than 6.0
10.011182,0.62032557,0.29116887,2.270079,0.0836757,4.9908113,11.454013,0.9985822,3.2261639,0.582878,9.242785,between 5.0 and 6.0
13.84796,0.3605717,0.48831955,1.5633811,0.055346396,20.415432,83.55458,0.9969264,3.2585588,0.43984616,9.884554,between 5.0 and 6.0
7.843543,0.80546284,0.118700236,3.8048458,0.062093962,18.026783,103.30719,0.9965578,3.154731,0.55903524,9.378807,greater than 6.0
6.398081,0.50211346,0.031413496,1.6787244,0.07479874,11.969681,33.043274,0.995707,3.4850554,0.8024496,9.521402,between 5.0 and 6.0
4.679959,0.5025435,0.08607342,1.3465326,0.036313824,10.564989,23.730446,0.99095064,3.755405,0.5644645,12.728774,greater than 6.0
9.255008,0.42898047,0.45937952,5.455038,0.068626896,11.72519,23.077303,0.9974297,3.3495908,0.7906761,12.524821,greater than 6.0
8.421297,0.57970744,0.28573304,1.7075738,0.10949107,4.0961475,28.642654,0.996847,3.3083532,0.48581922,9.735541,between 5.0 and 6.0
6.4134912,0.59604716,0.049534928,1.7875581,0.06303163,34.903645,36.88488,0.99475694,3.4290872,0.6275912,9.986467,greater than 6.0
12.870448,0.3924641,0.5079466,2.5908942,0.12246079,10.39989,28.676052,0.99972355,3.1636958,0.5850393,10.961974,between 5.0 and 6.0
10.499839,0.41086444,0.62484384,2.783956,0.079561554,9.544662,25.407652,0.9962674,3.11681,0.5474368,11.455392,greater than 6.0
9.822376,0.41061524,0.6138784,3.1518357,0.10124809,4.548057,11.5866165,0.9970753,3.043986,0.5788873,11.584588,between 5.0 and 6.0
6.781165,0.67738986,0.0014432415,1.8970398,0.07968449,15.957799,53.723305,0.99568564,3.7678924,0.7031151,11.1061535,between 5.0 and 6.0
8.732983,0.8304198,0.07697969,4.43863,0.070215814,47.513622,68.14653,0.9955625,3.2624128,0.6252282,11.5423765,greater than 6.0
6.4954653,0.47291186,0.30863923,1.8967345,0.078467116,4.6839185,18.840496,0.9953238,3.4001176,0.6178356,11.237901,between 5.0 and 6.0
9.406822,0.35711575,0.4608921,2.2882495,0.06124536,2.6374602,10.716149,0.9962458,3.2329588,0.7026611,11.056805,greater than 6.0
9.579491,0.31969935,0.45576796,2.4223032,0.09160195,24.615534,59.05328,0.99743396,3.3010974,0.6129329,10.90273,between 5.0 and 6.0
6.3416743,0.3789749,0.056518055,1.6147256,0.07302689,19.635574,84.36542,0.99472046,3.5830753,0.48593712,10.939937,between 5.0 and 6.0
8.580329,0.35528022,0.26239768,1.8072491,0.078892715,24.954641,51.415836,0.99558276,3.3555954,1.0837173,11.241203,between 5.0 and 6.0
8.777359,0.5148068,0.15726985,1.8074509,0.08440796,15.778319,39.755077,0.996372,3.1229298,0.5472399,10.020307,between 5.0 and 6.0
11.106179,0.7704849,0.2618978,3.5412366,0.089741096,25.268988,109.8569,0.99898785,3.19467,0.5741529,9.343026,between 5.0 and 6.0
8.628262,0.42682883,0.40352663,1.8443079,0.10108961,13.817431,58.424866,0.9971587,3.3053136,0.84233934,10.334805,between 5.0 and 6.0
7.986253,0.32899624,0.29318988,1.7983435,0.078909814,31.350655,84.58779,0.99700034,3.3727388,0.69909155,8.944309,between 5.0 and 6.0
7.9765754,0.56963235,0.22247486,2.291756,0.06924585,0.20790829,8.346922,0.9980475,3.3213878,0.589707,9.543397,between 5.0 and 6.0
6.618709,0.91058344,0.039100967,1.8734437,0.06845093,17.671616,66.22582,0.997085,3.594104,0.44475937,9.676276,greater than 6.0
7.273281,0.432156,0.20595627,2.352255,0.06948382,7.8187847,27.481304,0.99661624,3.2592149,0.7618301,9.713379,greater than 6.0
7.921798,0.6977346,0.19448778,2.118291,0.076924115,4.521235,10.010942,0.9977329,3.3662477,0.5111312,9.131867,between 5.0 and 6.0
7.287841,0.4645986,0.25122967,2.0434716,0.07108501,3.9318717,9.03942,0.99591976,3.438976,0.5102854,10.47782,between 5.0 and 6.0
8.645315,0.5486527,0.44897705,2.22392,0.08157805,11.716255,19.3564,0.9963966,3.2261739,0.7220572,11.393207,between 5.0 and 6.0
