fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
9.512441,0.26398337,0.5617866,1.6242241,0.080350265,28.74733,54.750893,0.9964878,3.0311484,0.78851473,10.117825,greater than 6.0
8.4843025,0.7488141,0.163516,2.5737588,0.111347705,26.506786,74.80617,0.99659234,3.206546,0.60468847,10.279691,between 5.0 and 6.0
7.644362,0.7850157,0.13310231,2.2613776,0.088640146,16.37402,59.912045,0.9964097,3.3811255,0.42644712,10.369847,greater than 6.0
8.539685,0.29864353,0.5047013,2.6384602,0.0788948,4.8456335,18.093592,0.9996608,3.2190633,0.5869762,8.915524,between 5.0 and 6.0
7.575326,0.5873017,0.043735664,2.7602115,0.10183047,24.846493,132.39572,0.9963588,3.3114,0.7620628,10.181341,greater than 6.0
8.651267,0.6174287,0.08580412,2.5231898,0.08315898,21.02841,27.028612,0.9975155,3.2490876,0.5196394,9.669338,less than 5.0
4.205205,0.6064695,0.005846828,2.7877789,0.07088625,8.74719,19.397781,0.99503475,2.965113,0.7845521,7.502058,between 5.0 and 6.0
7.5287056,0.865246,0.027530257,1.8196137,0.0922664,13.389863,40.4059,0.9955937,3.2576854,0.51192254,9.349658,between 5.0 and 6.0
7.761942,0.59102535,0.038683724,2.3350358,0.0815653,18.744595,50.75477,0.9974618,3.380201,0.5402662,9.505613,between 5.0 and 6.0
7.352375,0.6877485,0.034162648,1.917936,0.06887045,17.778706,31.575294,0.9980408,3.44022,0.5515768,9.384714,between 5.0 and 6.0
7.902927,0.66926175,0.047550336,2.6201108,0.07486047,10.48888,22.089298,0.9981253,3.2583103,0.5272194,9.422155,between 5.0 and 6.0
6.984418,0.40291157,0.47652397,2.1963592,0.056726947,15.036806,35.60276,0.99606085,3.3355644,0.74866843,10.128636,greater than 6.0
9.856524,0.2975544,0.4996648,2.2808406,0.07011135,19.482868,48.11916,0.99656105,3.2376142,0.66497695,11.542949,greater than 6.0
