fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
10.9777,0.3056906,0.49521354,2.0522435,0.075735584,12.678757,16.259699,0.99759626,3.1992776,0.9559999,12.108939,greater than 6.0
9.03468,0.67742157,0.21512662,2.535335,0.08471402,13.41476,27.369556,0.9987251,3.2147627,0.6506959,9.422063,between 5.0 and 6.0
8.17792,0.5694286,0.5707996,2.4260392,0.24309944,15.2097845,43.9258,0.99705535,3.3648236,0.97756046,10.090389,greater than 6.0
7.126804,0.62708694,0.29112133,2.0137963,0.076926805,32.82898,153.45781,0.9950128,3.2335901,0.68129635,10.4431505,greater than 6.0
6.964715,0.8354369,0.06677315,2.0119843,0.07391108,13.8809805,53.6313,0.9955223,3.4375825,0.4136633,9.799613,between 5.0 and 6.0
8.6554365,0.3168543,0.26434907,3.7986276,0.10053026,9.554071,22.192907,0.9996104,3.350685,0.63160765,8.974025,greater than 6.0
12.421006,0.2493638,0.55901617,1.3338951,0.06851445,-1.478457,145.95068,0.9995619,3.2110777,0.96797293,9.7303095,greater than 6.0
10.5528755,0.34097445,0.4706176,1.7143229,0.07298289,9.086625,22.613264,0.9978843,3.237397,0.6417749,11.317018,greater than 6.0
7.591738,0.51203454,0.1512346,2.2209737,0.072509125,9.513712,42.03294,0.9960016,3.2095888,0.7551616,9.723864,greater than 6.0
10.651867,0.52169776,0.3657461,2.374568,0.07795779,26.021461,41.312527,0.9980728,3.100321,0.65902543,10.708889,greater than 6.0
7.190906,0.50271684,0.2581159,2.6992376,0.1465907,13.650469,41.79509,0.9967526,3.3967807,0.5683444,9.845586,greater than 6.0
8.028722,0.28104314,0.44494337,1.7028248,0.05168236,10.160176,20.823463,0.99413717,3.2646923,0.6546223,10.912316,greater than 6.0
8.978294,0.527874,0.21258065,2.0007946,0.08998083,12.138372,26.381027,0.99839383,3.116113,0.7974504,9.239273,greater than 6.0
